source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Workers,Age at | marriage | 1,Number | of ever | married persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All | durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40+ | Males | 16,Females | 17,Duration | not known | Males | 18,Females | 19
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Agricultural labourers,26-27,1781,513,1727,444,385,114,346,75,483,133,300,82,141,34,72,6,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Agricultural labourers,28-29,1376,366,1334,316,254,56,271,55,375,87,265,66,130,40,35,12,4,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Agricultural labourers,30-31,1301,245,1238,188,159,27,250,43,341,57,259,31,166,22,63,8,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Agricultural labourers,32-33,528,104,510,85,121,25,116,17,116,27,95,11,51,5,11,0,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Agricultural labourers,34+,1054,180,1014,138,219,40,193,30,284,29,199,27,93,9,25,3,1,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Agricultural labourers,Not stated,670,541,620,439,0,0,0,0,0,0,0,0,0,0,0,0,620,439
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Other main workers,All ages,194826,78007,190603,64708,26426,7361,32193,8828,56662,18773,41800,16478,18162,6883,7281,3090,8079,3295
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Other main workers,Less than 10,1080,419,1036,339,0,0,0,0,96,56,342,100,282,120,316,63,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Other main workers,10-11,170,109,166,89,0,0,0,5,25,37,80,21,30,15,31,9,0,2
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Other main workers,12-13,278,466,274,358,2,0,15,12,86,88,100,121,53,57,18,80,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Other main workers,14-15,881,3538,840,2763,23,59,61,181,340,639,243,820,108,611,63,451,2,2
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Other main workers,16-17,3120,7530,3033,6110,265,335,320,600,1162,1673,686,1924,362,1018,238,553,0,7
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Other main workers,18-19,12085,13036,11772,10605,1098,759,1643,1203,4325,2982,2789,3439,1308,1523,595,690,14,9
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Other main workers,20-21,27843,13546,27044,10867,2436,897,3952,1226,8811,3217,6872,3378,3279,1485,1631,644,63,20
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Other main workers,22-23,26157,9630,25692,8203,3144,996,4258,1194,8299,2701,5999,2336,2866,750,1059,220,67,6
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Other main workers,24-25,32733,8668,32054,7367,4130,889,5194,1129,9708,2480,7804,1991,3749,670,1401,204,68,4
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Other main workers,26-27,21673,5396,21354,4763,3674,852,4137,883,6353,1670,4843,1081,1806,223,521,52,20,2
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Other main workers,28-29,18096,4464,17813,3935,3104,820,3662,844,5256,1335,3948,669,1364,209,428,51,51,7
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Other main workers,30-31,17420,3273,17052,2737,2541,548,3331,685,4946,968,4063,363,1521,123,620,43,30,7
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Other main workers,32-33,8985,1763,8835,1554,1940,492,2016,375,2672,492,1606,134,475,36,102,23,24,2
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Other main workers,34+,16269,2081,15947,1800,4069,714,3604,491,4583,435,2425,101,959,43,258,7,49,9
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Other main workers,Not stated,8036,4088,7691,3218,0,0,0,0,0,0,0,0,0,0,0,0,7691,3218
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Manual,All ages,118483,42440,115707,35777,17101,4539,21198,5160,35229,10072,22841,8589,9709,3716,4667,1680,4962,2021
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Manual,Less than 10,643,236,621,187,0,0,0,0,94,51,218,61,160,49,149,26,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Manual,10-11,124,64,120,54,0,0,0,5,17,21,61,19,16,2,26,7,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Manual,12-13,211,334,209,263,2,0,15,12,77,61,75,99,26,34,14,57,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Manual,14-15,648,2201,617,1792,21,48,46,157,295,485,159,519,61,322,33,261,2,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Manual,16-17,2426,4550,2371,3923,221,296,252,463,1005,1183,502,1126,241,572,150,276,0,7
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Manual,18-19,9303,8049,9083,6750,921,637,1374,936,3524,1974,2057,2010,822,823,371,363,14,7
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Manual,20-21,19590,8089,19048,6682,1998,721,3100,910,6835,2072,4163,1785,1829,799,1077,384,46,11
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Manual,22-23,17475,5330,17137,4627,2387,767,3209,809,5979,1479,3335,1087,1511,371,672,108,44,6
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Manual,24-25,20543,4352,20111,3709,3052,575,3865,642,6111,1069,4202,934,1881,383,946,102,54,4
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Manual,26-27,12807,2343,12629,2036,2512,435,2798,392,3581,649,2433,417,965,113,320,30,20,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Manual,28-29,9889,1909,9705,1673,1983,398,2285,330,2645,508,1814,274,682,139,263,24,33,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Manual,30-31,8611,1231,8372,994,1398,216,1880,261,2088,272,1864,158,712,60,418,25,12,2
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Manual,32-33,4003,586,3912,479,934,182,872,90,1023,113,724,57,281,23,61,12,17,2
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Manual,34+,7272,744,7087,628,1672,264,1502,153,1955,135,1234,43,522,26,167,5,35,2
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Manual,Not stated,4938,2422,4685,1980,0,0,0,0,0,0,0,0,0,0,0,0,4685,1980
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-manual,All ages,76343,35567,74896,28931,9325,2822,10995,3668,21433,8701,18959,7889,8453,3167,2614,1410,3117,1274
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-manual,Less than 10,437,183,415,152,0,0,0,0,2,5,124,39,122,71,167,37,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-manual,10-11,46,45,46,35,0,0,0,0,8,16,19,2,14,13,5,2,0,2
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-manual,12-13,67,132,65,95,0,0,0,0,9,27,25,22,27,23,4,23,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-manual,14-15,233,1337,223,971,2,11,15,24,45,154,84,301,47,289,30,190,0,2
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-manual,16-17,694,2980,662,2187,44,39,68,137,157,490,184,798,121,446,88,277,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-manual,18-19,2782,4987,2689,3855,177,122,269,267,801,1008,732,1429,486,700,224,327,0,2
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-manual,20-21,8253,5457,7996,4185,438,176,852,316,1976,1145,2709,1593,1450,686,554,260,17,9
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-manual,22-23,8682,4300,8555,3576,757,229,1049,385,2320,1222,2664,1249,1355,379,387,112,23,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-manual,24-25,12190,4316,11943,3658,1078,314,1329,487,3597,1411,3602,1057,1868,287,455,102,14,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-manual,26-27,8866,3053,8725,2727,1162,417,1339,491,2772,1021,2410,664,841,110,201,22,0,2
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-manual,28-29,8207,2555,8108,2262,1121,422,1377,514,2611,827,2134,395,682,70,165,27,18,7
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-manual,30-31,8809,2042,8680,1743,1143,332,1451,424,2858,696,2199,205,809,63,202,18,18,5
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-manual,32-33,4982,1177,4923,1075,1006,310,1144,285,1649,379,882,77,194,13,41,11,7,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-manual,34+,8997,1337,8860,1172,2397,450,2102,338,2628,300,1191,58,437,17,91,2,14,7
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-manual,Not stated,3098,1666,3006,1238,0,0,0,0,0,0,0,0,0,0,0,0,3006,1238
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Marginal workers,All ages,47205,133754,44871,121437,7621,17511,6922,19289,10103,32175,7907,25967,5012,12988,4186,6953,3120,6554
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Marginal workers,Less than 10,443,1092,420,1009,0,0,0,1,35,199,195,370,98,229,89,208,3,2
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Marginal workers,10-11,61,232,57,219,0,3,4,11,19,77,21,63,7,41,6,24,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Marginal workers,12-13,48,1061,45,933,2,14,4,91,12,260,14,234,4,165,9,164,0,5
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Marginal workers,14-15,240,7707,227,6957,22,317,29,698,62,2067,60,1822,17,1138,37,908,0,7
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Marginal workers,16-17,895,17227,833,15784,133,1780,125,2295,245,4617,147,3850,62,1971,119,1247,2,24
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Marginal workers,18-19,3509,28847,3308,26568,541,3526,551,4243,818,7499,609,6418,319,3119,458,1714,12,49
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Marginal workers,20-21,7633,27004,7158,24254,960,3254,1153,4100,1803,6935,1500,5806,766,2721,962,1400,14,38
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Marginal workers,22-23,6593,15514,6330,14441,1231,2763,1075,2817,1656,4102,1174,2923,616,1301,559,509,19,26
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Marginal workers,24-25,8089,11806,7694,10669,1219,2080,1230,1980,1895,2991,1445,2127,1016,1034,872,433,17,24
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Marginal workers,26-27,4452,5998,4302,5556,1048,1484,703,1129,1083,1498,703,871,457,435,300,127,8,12
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Marginal workers,28-29,3639,4121,3502,3736,800,923,588,789,827,903,572,658,445,341,263,114,7,8
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Marginal workers,30-31,3647,2757,3451,2405,543,560,617,606,737,524,653,391,565,262,330,61,6,1
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Marginal workers,32-33,1565,1176,1520,1058,379,341,319,249,293,209,249,162,208,88,72,9,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Marginal workers,34+,3162,1770,2996,1493,743,466,524,280,618,294,565,272,432,143,110,35,4,3
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Marginal workers,Not stated,3229,7442,3028,6355,0,0,0,0,0,0,0,0,0,0,0,0,3028,6355
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-workers,All ages,47069,167597,40929,136648,6004,21671,3206,19758,3826,29057,3688,22160,5536,14304,10918,14656,7751,15042
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-workers,Less than 10,517,1369,480,1164,0,0,1,4,86,270,233,446,68,193,92,251,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-workers,10-11,57,279,51,241,0,1,8,13,19,77,12,55,1,36,11,56,0,3
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-workers,12-13,53,1381,44,1050,2,22,5,84,11,273,6,222,2,168,18,280,0,1
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-workers,14-15,305,9659,224,7351,28,424,25,711,54,1753,22,1587,14,1134,80,1721,1,21
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-workers,16-17,819,19564,629,15699,153,2093,88,2132,101,4089,54,3141,31,1838,199,2387,3,19
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-workers,18-19,2739,31305,2207,25923,488,4113,325,4126,330,6413,175,5045,142,3017,743,3162,4,47
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-workers,20-21,6144,31128,4983,24887,913,3950,560,4204,623,6022,375,4683,420,3006,2082,2989,10,33
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-workers,22-23,4720,17726,4145,15493,990,3375,490,2895,481,3787,361,2665,437,1532,1380,1217,6,22
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-workers,24-25,6645,15070,5699,12264,1001,2646,486,2058,591,2931,514,1971,821,1373,2276,1261,10,24
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-workers,26-27,3617,7547,3224,6578,723,1893,299,1248,361,1513,296,857,600,624,938,432,7,11
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-workers,28-29,3295,5411,2962,4591,593,1269,261,961,267,871,268,606,681,521,884,359,8,4
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-workers,30-31,3975,4200,3434,3138,376,766,265,677,332,545,382,411,845,422,1216,314,18,3
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-workers,32-33,1663,1801,1489,1481,241,511,118,309,127,220,227,181,456,170,316,89,4,1
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-workers,34+,4109,2763,3694,1941,496,608,275,336,443,293,763,290,1018,270,683,138,16,6
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Total,Non-workers,Not stated,8411,18394,7664,14847,0,0,0,0,0,0,0,0,0,0,0,0,7664,14847
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Total Main workers,All ages,259805,135102,252921,119431,32560,12893,40676,16345,72004,33518,56492,29571,26981,13585,13031,6337,11177,7182
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Total Main workers,Less than 10,1510,910,1435,801,0,0,0,0,131,151,506,278,417,203,379,167,2,2
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Total Main workers,10-11,249,231,243,208,1,1,2,10,36,90,118,56,37,31,49,19,0,1
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Total Main workers,12-13,352,755,347,653,2,6,18,45,104,223,120,201,67,85,36,91,0,2
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Total Main workers,14-15,1253,5858,1178,5228,31,191,95,496,437,1501,324,1526,172,931,117,577,2,6
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Total Main workers,16-17,4744,14358,4569,13000,444,1124,519,1614,1646,4155,1075,3602,500,1684,381,801,4,20
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Total Main workers,18-19,19120,26914,18553,24144,1885,2307,2741,3425,6353,7405,4442,6800,1998,2876,1112,1297,22,34
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Total Main workers,20-21,44019,27596,42684,24067,3840,2267,6469,3404,13601,7250,10767,6600,4980,2984,2938,1517,89,45
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Total Main workers,22-23,37970,16231,37160,14611,4672,1902,6315,2346,11854,4437,8581,3858,3868,1467,1788,579,82,22
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Total Main workers,24-25,45983,13495,44867,11868,5652,1582,7125,1827,13156,3451,10762,2994,5396,1388,2689,614,87,12
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Total Main workers,26-27,26532,7136,26039,6449,4631,1201,4814,1015,7577,1830,5569,1493,2480,671,937,233,31,6
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Total Main workers,28-29,20852,5358,20444,4715,3504,856,3940,835,5521,1335,4612,961,2052,525,757,195,58,8
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Total Main workers,30-31,20166,3799,19549,3086,2490,479,3652,615,5128,866,4547,593,2526,380,1171,146,35,7
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Total Main workers,32-33,8731,1679,8540,1472,1753,384,1836,293,2262,370,1758,247,707,133,197,42,27,3
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Total Main workers,34+,17084,2518,16623,2124,3655,593,3150,420,4198,454,3311,362,1781,227,480,59,48,9
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Total Main workers,Not stated,11240,8264,10690,7005,0,0,0,0,0,0,0,0,0,0,0,0,10690,7005
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Cultivators,All ages,123235,82507,119257,74815,13875,7782,17095,10035,31184,20247,27727,18331,14735,9087,8334,4412,6307,4921
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Cultivators,Less than 10,821,589,771,542,0,0,0,0,51,90,289,191,229,130,200,129,2,2
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Cultivators,10-11,113,140,108,128,1,1,2,2,16,54,52,37,15,19,22,14,0,1
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Cultivators,12-13,139,398,134,366,2,6,3,26,28,132,46,98,30,59,25,43,0,2
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Cultivators,14-15,558,3287,530,3035,12,127,43,290,166,914,140,868,93,507,74,323,2,6
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Cultivators,16-17,2159,8754,2047,8140,189,767,257,1027,639,2674,535,2115,217,1039,206,503,4,15
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Cultivators,18-19,9059,16924,8721,15741,883,1599,1238,2250,2615,4845,2205,4224,1039,1881,731,919,10,23
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Cultivators,20-21,21975,17710,21218,15869,1803,1457,3079,2348,6169,4691,5494,4284,2703,2013,1928,1042,42,34
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Cultivators,22-23,18307,9722,17834,8958,2245,1168,2828,1475,5323,2522,4386,2347,1948,994,1073,430,31,22
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Cultivators,24-25,22141,8201,21484,7333,2483,976,3111,1100,6036,1988,5313,1815,2760,980,1750,462,31,12
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Cultivators,26-27,11845,4153,11546,3783,1945,717,1770,527,3312,940,2537,889,1374,507,587,197,21,6
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Cultivators,28-29,9184,2906,8963,2587,1413,415,1498,417,2286,620,2017,615,1211,358,519,159,19,3
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Cultivators,30-31,9418,2030,9072,1663,933,193,1517,271,2155,397,2137,390,1551,297,764,113,15,2
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Cultivators,32-33,3569,779,3472,686,604,124,638,129,829,126,805,168,440,109,149,27,7,3
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Cultivators,34+,7514,1430,7247,1198,1362,232,1111,173,1559,254,1771,290,1125,194,306,51,13,4
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Cultivators,Not stated,6433,5484,6110,4786,0,0,0,0,0,0,0,0,0,0,0,0,6110,4786
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Agricultural labourers,All ages,15470,10850,14829,9276,2195,1046,2586,1350,4100,2686,3195,2300,1476,1043,752,475,525,376
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Agricultural labourers,Less than 10,99,86,94,74,0,0,0,0,10,21,27,27,28,13,29,13,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Agricultural labourers,10-11,16,26,15,25,0,0,0,3,5,11,6,4,2,7,2,0,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Agricultural labourers,12-13,13,87,13,67,0,0,0,9,6,21,4,18,2,11,1,8,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Agricultural labourers,14-15,80,701,68,608,4,29,7,71,21,182,19,178,9,79,8,69,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Agricultural labourers,16-17,345,1464,327,1300,40,122,52,177,107,406,70,367,33,155,25,73,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Agricultural labourers,18-19,1406,2490,1342,2178,192,233,228,370,413,650,312,571,119,250,76,98,2,6
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Agricultural labourers,20-21,3009,2396,2866,2013,337,225,520,316,827,594,713,516,282,246,185,115,2,1
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Agricultural labourers,22-23,2528,1199,2446,1038,367,154,477,151,736,330,540,261,220,103,100,39,6,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Agricultural labourers,24-25,2717,894,2613,740,369,101,404,112,760,223,609,184,311,88,154,32,6,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Agricultural labourers,26-27,1412,363,1373,311,316,74,269,43,380,100,247,59,106,29,55,6,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Agricultural labourers,28-29,1068,272,1036,233,201,41,202,38,285,60,215,51,101,32,28,11,4,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Agricultural labourers,30-31,998,184,947,138,112,16,190,29,253,39,195,28,140,18,57,8,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Agricultural labourers,32-33,397,85,383,66,89,20,88,9,83,24,73,9,42,4,8,0,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Agricultural labourers,34+,835,153,801,116,168,31,149,22,214,25,165,27,81,8,24,3,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Agricultural labourers,Not stated,547,450,505,369,0,0,0,0,0,0,0,0,0,0,0,0,505,369
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Other main workers,All ages,121100,41745,118835,35340,16490,4065,20995,4960,36720,10585,25570,8940,10770,3455,3945,1450,4345,1885
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Other main workers,Less than 10,590,235,570,185,0,0,0,0,70,40,190,60,160,60,150,25,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Other main workers,10-11,120,65,120,55,0,0,0,5,15,25,60,15,20,5,25,5,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Other main workers,12-13,200,270,200,220,0,0,15,10,70,70,70,85,35,15,10,40,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Other main workers,14-15,615,1870,580,1585,15,35,45,135,250,405,165,480,70,345,35,185,0,0
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Other main workers,16-17,2240,4140,2195,3560,215,235,210,410,900,1075,470,1120,250,490,150,225,0,5
C-07_Manipur,C0107,14,00,0000,State - MANIPUR  14,Rural,Other main workers,18-19,8655,7500,8490,6225,810,475,1275,805,3325,1910,1925,2005,840,745,305,280,10,5
