source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Age-group | 1,Total | Persons | 2,Males | 3,Females | 4,Illiterate | Persons | 5,Males | 6,Females | 7,Literate | Persons | 8,Males | 9,Females | 10,Educational level | Literate without | educational level | Persons | 11,Males | 12,Females | 13,Below | primary | Persons | 14,Males | 15,Females | 16,Primary | Persons | 17,Males | 18,Females | 19,Middle | Persons | 20,Males | 21,Females | 22,Matric/Secondary | Persons | 23,Males | 24,Females | 25,Higher secondary/Intermediate | Pre-University/Senior secondary | Persons | 26,Males | 27,Females | 28,Non-technical diploma or | certificate not equal to degree | Persons | 29,Males | 30,Females | 31,Technical diploma or certificate | not equal to degree | Persons | 32,Males | 33,Females | 34,Graduate & above | Persons | 35,Males | 36,Females | 37,Unclassified | Persons | 38,Males | 39,Females | 40
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Rural,60-64,215885,99664,116221,181966,69306,112660,33919,30358,3561,4378,3382,996,18260,16656,1604,8715,7917,798,1128,1041,87,1089,1031,58,67,62,5,0,0,0,112,107,5,159,151,8,11,11,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Rural,65-69,133488,57160,76328,113430,39189,74241,20058,17971,2087,2756,2129,627,11418,10444,974,4726,4318,408,539,498,41,479,452,27,32,30,2,0,0,0,45,40,5,59,57,2,4,3,1
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Rural,70-74,96715,44096,52619,82491,31238,51253,14224,12858,1366,2056,1619,437,8314,7734,580,3206,2912,294,313,288,25,257,231,26,22,22,0,0,0,0,24,21,3,31,30,1,1,1,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Rural,75-79,33238,14571,18667,27945,9842,18103,5293,4729,564,713,552,161,2908,2697,211,1249,1139,110,207,164,43,159,130,29,28,23,5,0,0,0,5,5,0,24,19,5,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Rural,80+,39866,19773,20093,33069,13818,19251,6797,5955,842,965,763,202,3711,3326,385,1570,1379,191,247,217,30,213,188,25,34,29,5,0,0,0,10,9,1,47,44,3,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Rural,Age not stated,13725,7331,6394,8889,4129,4760,4836,3202,1634,2003,1262,741,1239,867,372,847,603,244,447,255,192,203,142,61,53,39,14,1,1,0,7,6,1,36,27,9,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,All ages,446723,229373,217350,226837,93613,133224,219886,135760,84126,4100,2332,1768,55932,32876,23056,57467,34674,22793,35870,22040,13830,36822,23463,13359,14361,8869,5492,267,228,39,2989,2396,593,12075,8880,3195,3,2,1
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,0-6,68421,34863,33558,68421,34863,33558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,7,11354,5817,5537,4351,1997,2354,7003,3820,3183,84,42,42,6919,3778,3141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,8,13787,7110,6677,4697,2080,2617,9090,5030,4060,75,48,27,9015,4982,4033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,9,8954,4689,4265,2234,958,1276,6720,3731,2989,50,28,22,6068,3365,2703,602,338,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,10,14621,7675,6946,4343,1852,2491,10278,5823,4455,87,39,48,6483,3655,2828,3708,2129,1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,11,7829,4156,3673,1369,521,848,6460,3635,2825,32,18,14,1948,1075,873,4480,2542,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,12,14755,7502,7253,3944,1571,2373,10811,5931,4880,85,48,37,2345,1335,1010,7546,4090,3456,835,458,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,13,9643,4684,4959,1899,670,1229,7744,4014,3730,44,19,25,881,480,401,4043,2126,1917,2776,1389,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,14,10478,5205,5273,2287,862,1425,8191,4343,3848,54,33,21,791,390,401,2585,1460,1125,4761,2460,2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,15,10964,5611,5353,3104,1201,1903,7860,4410,3450,70,34,36,824,456,368,1912,1160,752,3226,1829,1397,1828,931,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,16,9391,4655,4736,2514,883,1631,6877,3772,3105,63,31,32,600,310,290,1322,774,548,2086,1210,876,2806,1447,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,17,7432,3732,3700,1637,568,1069,5795,3164,2631,47,28,19,440,210,230,918,550,368,1269,740,529,3121,1636,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,18,12889,6933,5956,3879,1464,2415,9010,5469,3541,100,57,43,922,514,408,1715,1083,632,1805,1179,626,2188,1283,905,2107,1208,899,20,14,6,153,131,22,0,0,0,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,19,6282,3351,2931,1575,558,1017,4707,2793,1914,54,39,15,391,213,178,741,445,296,839,519,320,1026,590,436,1525,880,645,23,20,3,108,87,21,0,0,0,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,20-24,39524,19937,19587,13267,4368,8899,26257,15569,10688,401,213,188,2719,1561,1158,4960,2969,1991,4488,2775,1713,5592,3238,2354,4887,2724,2163,84,73,11,623,536,87,2503,1480,1023,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,25-29,38981,19111,19870,16431,5382,11049,22550,13729,8821,397,229,168,2738,1599,1139,4810,2847,1963,4096,2513,1583,5037,2944,2093,2271,1389,882,42,41,1,503,438,65,2656,1729,927,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,30-34,34255,17189,17066,16370,5577,10793,17885,11612,6273,402,230,172,2371,1438,933,3871,2315,1556,3093,1986,1107,4160,2719,1441,1411,961,450,23,20,3,473,397,76,2081,1546,535,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,35-39,34565,17794,16771,17904,6546,11358,16661,11248,5413,459,259,200,2820,1756,1064,4031,2500,1531,2514,1707,807,3689,2570,1119,928,661,267,32,27,5,419,322,97,1769,1446,323,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,40-44,25403,14241,11162,13560,5435,8125,11843,8806,3037,387,211,176,2043,1442,601,3022,2000,1022,1539,1230,309,2742,2160,582,502,408,94,19,16,3,247,179,68,1341,1159,182,1,1,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,45-49,21043,11820,9223,11622,4628,6994,9421,7192,2229,304,176,128,1814,1296,518,2652,1852,800,1095,866,229,2129,1782,347,337,302,35,12,7,5,208,141,67,869,769,100,1,1,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,50-54,14663,7967,6696,9080,3494,5586,5583,4473,1110,244,135,109,1129,886,243,1698,1294,404,601,500,101,1159,1015,144,187,164,23,5,3,2,134,90,44,426,386,40,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,55-59,10187,5176,5011,6535,2247,4288,3652,2929,723,155,100,55,895,707,188,1206,931,275,361,298,63,645,575,70,99,88,11,4,4,0,76,49,27,210,177,33,1,0,1
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,60-64,9006,4378,4628,6766,2555,4211,2240,1823,417,145,93,52,685,560,125,723,585,138,206,175,31,311,271,40,36,30,6,0,0,0,25,13,12,109,96,13,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,65-69,4910,2186,2724,3733,1263,2470,1177,923,254,89,54,35,422,352,70,365,280,85,79,63,16,156,121,35,19,17,2,0,0,0,12,7,5,35,29,6,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,70-74,3587,1684,1903,2794,1066,1728,793,618,175,63,31,32,287,234,53,245,185,60,69,56,13,92,82,10,14,12,2,1,1,0,2,1,1,20,16,4,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,75-79,1213,565,648,853,300,553,360,265,95,23,14,9,130,94,36,104,79,25,37,29,8,43,32,11,7,3,4,1,1,0,0,0,0,15,13,2,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,80+,1709,875,834,1188,474,714,521,401,120,38,27,11,171,140,31,147,105,42,46,36,10,63,48,15,18,14,4,1,1,0,3,2,1,34,28,6,0,0,0
C-08_(ST)_Odisha,C2708ST,21,00,0000,State - ORISSA  21,Urban,Age not stated,877,467,410,480,230,250,397,237,160,148,96,52,81,48,33,61,35,26,49,22,27,35,19,16,13,8,5,0,0,0,3,3,0,7,6,1,0,0,0
C-08_(ST)_Rajasthan,C2708ST,08,00,0000,State - RAJASTHAN  08,Total,All ages,7097706,3650982,3446724,4617375,1875447,2741928,2480331,1775535,704796,235321,128087,107234,1024997,658236,366761,601271,457690,143581,327248,272641,54607,157598,137089,20509,68365,60294,8071,180,173,7,2165,1704,461,63186,59621,3565,0,0,0
C-08_(ST)_Rajasthan,C2708ST,08,00,0000,State - RAJASTHAN  08,Total,0-6,1543946,791654,752292,1543946,791654,752292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Rajasthan,C2708ST,08,00,0000,State - RAJASTHAN  08,Total,7,196608,102484,94124,93184,40487,52697,103424,61997,41427,2279,1350,929,101145,60647,40498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Rajasthan,C2708ST,08,00,0000,State - RAJASTHAN  08,Total,8,274743,143070,131673,108662,42603,66059,166081,100467,65614,3285,1690,1595,162796,98777,64019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Rajasthan,C2708ST,08,00,0000,State - RAJASTHAN  08,Total,9,159466,83375,76091,48118,15957,32161,111348,67418,43930,1829,831,998,102995,62391,40604,6524,4196,2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
