source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Marital | status | 1,Total population | Persons | 2,Males | 3,Females | 4,Religious communities | Hindu | Persons | 5,Males | 6,Females | 7,Muslim | Persons | 8,Males | 9,Females | 10,Christian | Persons | 11,Males | 12,Females | 13,Sikh | Persons | 14,Males | 15,Females | 16,Buddhist | Persons | 17,Males | 18,Females | 19,Jain | Persons | 20,Males | 21,Females | 22,Other religious communities | Persons | 23,Males | 24,Females | 25
C-03_Rajasthan,C0703,08,00,0000,State - RAJASTHAN  08,Total,Widowed,2128698,538972,1589726,1927391,491018,1436373,139182,32273,106909,2482,607,1875,29096,8612,20484,329,114,215,29588,6152,23436,220,67,153
C-03_Rajasthan,C0703,08,00,0000,State - RAJASTHAN  08,Total,Divorced/Separated,92253,42709,49544,80505,38847,41658,9278,2732,6546,199,81,118,1398,736,662,30,16,14,803,279,524,11,4,7
C-03_Rajasthan,C0703,08,00,0000,State - RAJASTHAN  08,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Rajasthan,C0703,08,00,0000,State - RAJASTHAN  08,Rural,Total,43292813,22426640,20866173,39886663,20657118,19229545,2470932,1282253,1188679,31035,15884,15151,670754,353467,317287,6970,3764,3206,215172,108010,107162,3722,2058,1664
C-03_Rajasthan,C0703,08,00,0000,State - RAJASTHAN  08,Rural,Never married,21528416,12138272,9390144,19721625,11130735,8590890,1352839,751479,601360,16719,8972,7747,329479,187064,142415,3627,2104,1523,98274,54418,43856,1705,1034,671
C-03_Rajasthan,C0703,08,00,0000,State - RAJASTHAN  08,Rural,Married,20005623,9808370,10197253,18523237,9077883,9445354,1040208,510136,530072,13424,6638,6786,316136,158473,157663,3067,1553,1514,104608,51209,53399,1848,962,886
C-03_Rajasthan,C0703,08,00,0000,State - RAJASTHAN  08,Rural,Widowed,1688600,444526,1244074,1577289,415305,1161984,73753,19151,54602,826,236,590,24022,7308,16714,257,95,162,11992,2278,9714,160,58,102
C-03_Rajasthan,C0703,08,00,0000,State - RAJASTHAN  08,Rural,Divorced/Separated,70174,35472,34702,64512,33195,31317,4132,1487,2645,66,38,28,1117,622,495,19,12,7,298,105,193,9,4,5
C-03_Rajasthan,C0703,08,00,0000,State - RAJASTHAN  08,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Rajasthan,C0703,08,00,0000,State - RAJASTHAN  08,Urban,Total,13214375,6993371,6221004,10264789,5465208,4799581,2317295,1200141,1117154,41625,20707,20918,147666,79067,68599,3365,1970,1395,435321,223861,211460,1531,837,694
C-03_Rajasthan,C0703,08,00,0000,State - RAJASTHAN  08,Urban,Never married,6686285,3820234,2866051,5116370,2949928,2166442,1281696,708150,573546,20202,10362,9840,71299,40814,30485,1647,996,651,192768,108568,84200,788,473,315
C-03_Rajasthan,C0703,08,00,0000,State - RAJASTHAN  08,Urban,Married,6065913,3071454,2994459,4782324,2433915,2348409,965024,477624,487400,19634,9931,9703,71012,36835,34177,1635,951,684,224452,111245,113207,681,355,326
C-03_Rajasthan,C0703,08,00,0000,State - RAJASTHAN  08,Urban,Widowed,440098,94446,345652,350102,75713,274389,65429,13122,52307,1656,371,1285,5074,1304,3770,72,19,53,17596,3874,13722,60,9,51
C-03_Rajasthan,C0703,08,00,0000,State - RAJASTHAN  08,Urban,Divorced/Separated,22079,7237,14842,15993,5652,10341,5146,1245,3901,133,43,90,281,114,167,11,4,7,505,174,331,2,0,2
C-03_Rajasthan,C0703,08,00,0000,State - RAJASTHAN  08,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Sikkim,C0703,11,00,0000,State - SIKKIM  11,Total,Total,540851,288484,252367,329548,177900,151648,7693,5346,2347,36115,18428,17687,1176,1061,115,152042,78191,73851,183,110,73,12926,6519,6407
C-03_Sikkim,C0703,11,00,0000,State - SIKKIM  11,Total,Never married,303669,166569,137100,183408,101529,81879,4168,2862,1306,20211,10732,9479,341,286,55,87457,46860,40597,87,59,28,7584,3955,3629
C-03_Sikkim,C0703,11,00,0000,State - SIKKIM  11,Total,Married,217164,114268,102896,134503,71842,62661,3409,2435,974,14364,7213,7151,832,773,59,58442,28994,29448,89,49,40,4789,2330,2459
C-03_Sikkim,C0703,11,00,0000,State - SIKKIM  11,Total,Widowed,15474,5469,10005,8807,3157,5650,84,29,55,1137,315,822,2,1,1,4979,1773,3206,6,1,5,444,184,260
C-03_Sikkim,C0703,11,00,0000,State - SIKKIM  11,Total,Divorced/Separated,4544,2178,2366,2830,1372,1458,32,20,12,403,168,235,1,1,0,1164,564,600,1,1,0,109,50,59
C-03_Sikkim,C0703,11,00,0000,State - SIKKIM  11,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Sikkim,C0703,11,00,0000,State - SIKKIM  11,Rural,Total,480981,255774,225207,290384,156202,134182,4913,3393,1520,32192,16485,15707,1084,1009,75,138597,71364,67233,57,37,20,12668,6397,6271
C-03_Sikkim,C0703,11,00,0000,State - SIKKIM  11,Rural,Never married,271799,148785,123014,162684,89817,72867,2742,1870,872,18078,9632,8446,304,265,39,80155,43036,37119,28,19,9,7437,3885,3552
C-03_Sikkim,C0703,11,00,0000,State - SIKKIM  11,Rural,Married,190814,99795,91019,117051,62150,54901,2092,1487,605,12729,6400,6329,777,742,35,52758,26106,26652,26,16,10,4683,2278,2405
C-03_Sikkim,C0703,11,00,0000,State - SIKKIM  11,Rural,Widowed,14157,5141,9016,8014,2941,5073,56,20,36,1024,300,724,2,1,1,4606,1686,2920,2,1,1,439,184,255
C-03_Sikkim,C0703,11,00,0000,State - SIKKIM  11,Rural,Divorced/Separated,4211,2053,2158,2635,1294,1341,23,16,7,361,153,208,1,1,0,1078,536,542,1,1,0,109,50,59
C-03_Sikkim,C0703,11,00,0000,State - SIKKIM  11,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Sikkim,C0703,11,00,0000,State - SIKKIM  11,Urban,Total,59870,32710,27160,39164,21698,17466,2780,1953,827,3923,1943,1980,92,52,40,13445,6827,6618,126,73,53,258,122,136
C-03_Sikkim,C0703,11,00,0000,State - SIKKIM  11,Urban,Never married,31870,17784,14086,20724,11712,9012,1426,992,434,2133,1100,1033,37,21,16,7302,3824,3478,59,40,19,147,70,77
C-03_Sikkim,C0703,11,00,0000,State - SIKKIM  11,Urban,Married,26350,14473,11877,17452,9692,7760,1317,948,369,1635,813,822,55,31,24,5684,2888,2796,63,33,30,106,52,54
C-03_Sikkim,C0703,11,00,0000,State - SIKKIM  11,Urban,Widowed,1317,328,989,793,216,577,28,9,19,113,15,98,0,0,0,373,87,286,4,0,4,5,0,5
C-03_Sikkim,C0703,11,00,0000,State - SIKKIM  11,Urban,Divorced/Separated,333,125,208,195,78,117,9,4,5,42,15,27,0,0,0,86,28,58,0,0,0,0,0,0
C-03_Sikkim,C0703,11,00,0000,State - SIKKIM  11,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Tamil_Nadu,C0703,33,00,0000,State - TAMIL NADU  33,Total,Total,62405679,31400909,31004770,54985079,27732367,27252712,3470647,1718511,1752136,3785060,1864044,1921016,9545,5515,4030,5393,2887,2506,83359,43114,40245,7252,3854,3398
C-03_Tamil_Nadu,C0703,33,00,0000,State - TAMIL NADU  33,Total,Never married,28055796,15814134,12241662,24489824,13866009,10623815,1687853,939325,748528,1801132,964316,836816,4089,2502,1587,2626,1525,1101,36450,20819,15631,3345,2010,1335
C-03_Tamil_Nadu,C0703,33,00,0000,State - TAMIL NADU  33,Total,Married,30423144,14885529,15537615,26973499,13231380,13742119,1596207,753254,842953,1773169,861149,912020,5082,2922,2160,2580,1315,1265,43481,21496,21985,3530,1763,1767
C-03_Tamil_Nadu,C0703,33,00,0000,State - TAMIL NADU  33,Total,Widowed,3602343,626206,2976137,3229591,567059,2662532,171245,22799,148446,194337,34725,159612,335,82,253,169,43,126,3280,748,2532,352,74,278
C-03_Tamil_Nadu,C0703,33,00,0000,State - TAMIL NADU  33,Total,Divorced/Separated,324396,75040,249356,292165,67919,224246,15342,3133,12209,16422,3854,12568,39,9,30,18,4,14,148,51,97,25,7,18
C-03_Tamil_Nadu,C0703,33,00,0000,State - TAMIL NADU  33,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Tamil_Nadu,C0703,33,00,0000,State - TAMIL NADU  33,Rural,Total,34921681,17531494,17390187,32278444,16239650,16038794,944810,455057,489753,1649722,811549,838173,2338,1367,971,1135,603,532,10932,5474,5458,1925,1066,859
C-03_Tamil_Nadu,C0703,33,00,0000,State - TAMIL NADU  33,Rural,Never married,15685615,8855864,6829751,14409093,8162872,6246221,460469,253786,206683,793048,425659,367389,982,609,373,555,323,232,4271,2487,1784,953,593,360
C-03_Tamil_Nadu,C0703,33,00,0000,State - TAMIL NADU  33,Rural,Married,16906464,8246410,8660054,15695013,7673494,8021519,429350,194024,235326,759642,367907,391735,1233,730,503,530,268,262,5648,2771,2877,865,443,422
C-03_Tamil_Nadu,C0703,33,00,0000,State - TAMIL NADU  33,Rural,Widowed,2132167,384014,1748153,1989290,360781,1628509,50363,6378,43985,89500,16206,73294,108,27,81,45,11,34,972,206,766,99,25,74
C-03_Tamil_Nadu,C0703,33,00,0000,State - TAMIL NADU  33,Rural,Divorced/Separated,197435,45206,152229,185048,42503,142545,4628,869,3759,7532,1777,5755,15,1,14,5,1,4,41,10,31,8,5,3
C-03_Tamil_Nadu,C0703,33,00,0000,State - TAMIL NADU  33,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Tamil_Nadu,C0703,33,00,0000,State - TAMIL NADU  33,Urban,Total,27483998,13869415,13614583,22706635,11492717,11213918,2525837,1263454,1262383,2135338,1052495,1082843,7207,4148,3059,4258,2284,1974,72427,37640,34787,5327,2788,2539
C-03_Tamil_Nadu,C0703,33,00,0000,State - TAMIL NADU  33,Urban,Never married,12370181,6958270,5411911,10080731,5703137,4377594,1227384,685539,541845,1008084,538657,469427,3107,1893,1214,2071,1202,869,32179,18332,13847,2392,1417,975
C-03_Tamil_Nadu,C0703,33,00,0000,State - TAMIL NADU  33,Urban,Married,13516680,6639119,6877561,11278486,5557886,5720600,1166857,559230,607627,1013527,493242,520285,3849,2192,1657,2050,1047,1003,37833,18725,19108,2665,1320,1345
C-03_Tamil_Nadu,C0703,33,00,0000,State - TAMIL NADU  33,Urban,Widowed,1470176,242192,1227984,1240301,206278,1034023,120882,16421,104461,104837,18519,86318,227,55,172,124,32,92,2308,542,1766,253,49,204
C-03_Tamil_Nadu,C0703,33,00,0000,State - TAMIL NADU  33,Urban,Divorced/Separated,126961,29834,97127,107117,25416,81701,10714,2264,8450,8890,2077,6813,24,8,16,13,3,10,107,41,66,17,2,15
C-03_Tamil_Nadu,C0703,33,00,0000,State - TAMIL NADU  33,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Tripura,C0703,16,00,0000,State - TRIPURA  16,Total,Total,3199203,1642225,1556978,2739310,1405428,1333882,254442,130788,123654,102489,52815,49674,1182,1074,108,98922,50575,48347,477,249,228,1277,726,551
C-03_Tripura,C0703,16,00,0000,State - TRIPURA  16,Total,Never married,1644753,916824,727929,1385861,774378,611483,144117,80377,63740,58364,31467,26897,284,241,43,54559,29432,25127,210,111,99,774,486,288
C-03_Tripura,C0703,16,00,0000,State - TRIPURA  16,Total,Married,1393171,701322,691849,1210227,609698,600529,99241,49346,49895,40829,20611,20218,889,831,58,40811,20240,20571,255,137,118,452,230,222
C-03_Tripura,C0703,16,00,0000,State - TRIPURA  16,Total,Widowed,144403,20586,123817,129815,18469,111346,8835,840,7995,2645,554,2091,7,2,5,3000,704,2296,12,1,11,42,8,34
C-03_Tripura,C0703,16,00,0000,State - TRIPURA  16,Total,Divorced/Separated,16876,3493,13383,13407,2883,10524,2249,225,2024,651,183,468,2,0,2,552,199,353,0,0,0,9,2,7
C-03_Tripura,C0703,16,00,0000,State - TRIPURA  16,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Tripura,C0703,16,00,0000,State - TRIPURA  16,Rural,Total,2653453,1363638,1289815,2217025,1139427,1077598,236748,121586,115162,99820,51326,48494,613,558,55,97148,49609,47539,190,106,84,1107,611,496
C-03_Tripura,C0703,16,00,0000,State - TRIPURA  16,Rural,Never married,1388860,772708,616152,1142316,637235,505081,134639,75085,59554,56958,30710,26248,102,76,26,53662,28907,24755,98,58,40,652,393,259
C-03_Tripura,C0703,16,00,0000,State - TRIPURA  16,Rural,Married,1133470,569878,563592,960781,483790,476991,91773,45498,46275,39598,19885,19713,506,481,25,39984,19805,20179,84,48,36,410,208,202
C-03_Tripura,C0703,16,00,0000,State - TRIPURA  16,Rural,Widowed,116476,17896,98580,102646,15841,86805,8180,789,7391,2615,550,2065,4,1,3,2956,700,2256,8,0,8,38,8,30
C-03_Tripura,C0703,16,00,0000,State - TRIPURA  16,Rural,Divorced/Separated,14647,3156,11491,11282,2561,8721,2156,214,1942,649,181,468,1,0,1,546,197,349,0,0,0,7,2,5
C-03_Tripura,C0703,16,00,0000,State - TRIPURA  16,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Tripura,C0703,16,00,0000,State - TRIPURA  16,Urban,Total,545750,278587,267163,522285,266001,256284,17694,9202,8492,2669,1489,1180,569,516,53,1774,966,808,287,143,144,170,115,55
C-03_Tripura,C0703,16,00,0000,State - TRIPURA  16,Urban,Never married,255893,144116,111777,243545,137143,106402,9478,5292,4186,1406,757,649,182,165,17,897,525,372,112,53,59,122,93,29
C-03_Tripura,C0703,16,00,0000,State - TRIPURA  16,Urban,Married,259701,131444,128257,249446,125908,123538,7468,3848,3620,1231,726,505,383,350,33,827,435,392,171,89,82,42,22,20
C-03_Tripura,C0703,16,00,0000,State - TRIPURA  16,Urban,Widowed,27927,2690,25237,27169,2628,24541,655,51,604,30,4,26,3,1,2,44,4,40,4,1,3,4,0,4
C-03_Tripura,C0703,16,00,0000,State - TRIPURA  16,Urban,Divorced/Separated,2229,337,1892,2125,322,1803,93,11,82,2,2,0,1,0,1,6,2,4,0,0,0,2,0,2
C-03_Tripura,C0703,16,00,0000,State - TRIPURA  16,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Uttar_Pradesh,C0703,09,00,0000,State - UTTAR PRADESH  09,Total,Total,166197921,87565369,78632552,133979263,70756011,63223252,30740158,16028562,14711596,212578,108430,104148,678059,361320,316739,302031,159408,142623,207111,108350,98761,9281,4961,4320
C-03_Uttar_Pradesh,C0703,09,00,0000,State - UTTAR PRADESH  09,Total,Never married,88749266,50293457,38455809,69717502,39761690,29955812,18281285,10106400,8174885,113934,61100,52834,333887,191046,142841,159408,90371,69037,98702,56177,42525,4850,2837,2013
C-03_Uttar_Pradesh,C0703,09,00,0000,State - UTTAR PRADESH  09,Total,Married,71154770,34854050,36300720,58936439,28879853,30056586,11548954,5639410,5909544,90038,44635,45403,317706,161137,156569,130374,63759,66615,100196,49844,50352,4023,1997,2026
C-03_Uttar_Pradesh,C0703,09,00,0000,State - UTTAR PRADESH  09,Total,Widowed,6049786,2286618,3763168,5136647,2003299,3133348,856929,263907,593022,8142,2489,5653,25480,8627,16853,11689,4942,6747,7937,2230,5707,388,120,268
C-03_Uttar_Pradesh,C0703,09,00,0000,State - UTTAR PRADESH  09,Total,Divorced/Separated,244099,131244,112855,188675,111169,77506,52990,18845,34145,464,206,258,986,510,476,560,336,224,276,99,177,20,7,13
C-03_Uttar_Pradesh,C0703,09,00,0000,State - UTTAR PRADESH  09,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Uttar_Pradesh,C0703,09,00,0000,State - UTTAR PRADESH  09,Rural,Total,131658339,69157470,62500869,111088238,58474777,52613461,19666297,10203987,9462310,91596,47375,44221,460605,244994,215611,260277,136843,123434,29903,15761,14142,6909,3713,3196
C-03_Uttar_Pradesh,C0703,09,00,0000,State - UTTAR PRADESH  09,Rural,Never married,69649251,39427087,30222164,57707019,32833712,24873307,11472657,6326691,5145966,50677,27658,23019,232837,132648,100189,136176,76951,59225,15246,8668,6578,3643,2128,1515
C-03_Uttar_Pradesh,C0703,09,00,0000,State - UTTAR PRADESH  09,Rural,Married,56899101,27668971,29230130,48882906,23787919,25094987,7616960,3682853,3934107,37681,18496,19185,210607,105963,104644,113216,55134,58082,13448,6663,6785,3002,1491,1511
C-03_Uttar_Pradesh,C0703,09,00,0000,State - UTTAR PRADESH  09,Rural,Widowed,4915379,1949175,2966204,4338779,1754919,2583860,543002,181218,361784,3073,1138,1935,16582,6054,10528,10381,4457,5924,1173,420,753,252,89,163
C-03_Uttar_Pradesh,C0703,09,00,0000,State - UTTAR PRADESH  09,Rural,Divorced/Separated,194608,112237,82371,159534,98227,61307,33678,13225,20453,165,83,82,579,329,250,504,301,203,36,10,26,12,5,7
C-03_Uttar_Pradesh,C0703,09,00,0000,State - UTTAR PRADESH  09,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Uttar_Pradesh,C0703,09,00,0000,State - UTTAR PRADESH  09,Urban,Total,34539582,18407899,16131683,22891025,12281234,10609791,11073861,5824575,5249286,120982,61055,59927,217454,116326,101128,41754,22565,19189,177208,92589,84619,2372,1248,1124
C-03_Uttar_Pradesh,C0703,09,00,0000,State - UTTAR PRADESH  09,Urban,Never married,19100015,10866370,8233645,12010483,6927978,5082505,6808628,3779709,3028919,63257,33442,29815,101050,58398,42652,23232,13420,9812,83456,47509,35947,1207,709,498
C-03_Uttar_Pradesh,C0703,09,00,0000,State - UTTAR PRADESH  09,Urban,Married,14255669,7185079,7070590,10053533,5091934,4961599,3931994,1956557,1975437,52357,26139,26218,107099,55174,51925,17158,8625,8533,86748,43181,43567,1021,506,515
C-03_Uttar_Pradesh,C0703,09,00,0000,State - UTTAR PRADESH  09,Urban,Widowed,1134407,337443,796964,797868,248380,549488,313927,82689,231238,5069,1351,3718,8898,2573,6325,1308,485,823,6764,1810,4954,136,31,105
C-03_Uttar_Pradesh,C0703,09,00,0000,State - UTTAR PRADESH  09,Urban,Divorced/Separated,49491,19007,30484,29141,12942,16199,19312,5620,13692,299,123,176,407,181,226,56,35,21,240,89,151,8,2,6
C-03_Uttar_Pradesh,C0703,09,00,0000,State - UTTAR PRADESH  09,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Uttarakhand,C0703,05,00,0000,State - UTTARANCHAL  05,Total,Total,8489349,4325924,4163425,7212260,3646560,3565700,1012141,539740,472401,27116,13833,13283,212025,111723,100302,12434,6992,5442,9249,4791,4458,770,437,333
C-03_Uttarakhand,C0703,05,00,0000,State - UTTARANCHAL  05,Total,Never married,4515909,2506743,2009166,3762820,2085352,1677468,615163,343579,271584,14488,7743,6745,109392,61791,47601,7484,4532,2952,4135,2324,1811,406,250,156
C-03_Uttarakhand,C0703,05,00,0000,State - UTTARANCHAL  05,Total,Married,3577305,1726022,1851283,3091588,1480211,1611377,369485,187172,182313,11519,5813,5706,94165,47479,46686,4314,2202,2112,4711,2353,2358,328,169,159
C-03_Uttarakhand,C0703,05,00,0000,State - UTTARANCHAL  05,Total,Widowed,381088,87757,293331,344653,76375,268278,26100,8427,17673,1050,249,801,8124,2286,5838,616,251,365,385,106,279,33,16,17
C-03_Uttarakhand,C0703,05,00,0000,State - UTTARANCHAL  05,Total,Divorced/Separated,15047,5402,9645,13199,4622,8577,1393,562,831,59,28,31,344,167,177,20,7,13,18,8,10,3,2,1
C-03_Uttarakhand,C0703,05,00,0000,State - UTTARANCHAL  05,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Uttarakhand,C0703,05,00,0000,State - UTTARANCHAL  05,Rural,Total,6310275,3144590,3165685,5502368,2717064,2785304,625932,332066,293866,11383,5885,5498,158090,82566,75524,8241,4753,3488,1082,579,503,500,275,225
C-03_Uttarakhand,C0703,05,00,0000,State - UTTARANCHAL  05,Rural,Never married,3362190,1838299,1523891,2885936,1573584,1312352,379166,210232,168934,6525,3560,2965,83485,46546,36939,4635,2999,1636,532,310,222,264,148,116
C-03_Uttarakhand,C0703,05,00,0000,State - UTTARANCHAL  05,Rural,Married,2630722,1232330,1398392,2322834,1077586,1245248,230255,115966,114289,4402,2206,2196,68459,34185,34274,3129,1571,1558,505,256,249,216,117,99
C-03_Uttarakhand,C0703,05,00,0000,State - UTTARANCHAL  05,Rural,Widowed,305598,69840,235758,282922,62283,220639,15700,5498,10202,428,107,321,5927,1721,4206,460,178,282,42,10,32,18,9,9
C-03_Uttarakhand,C0703,05,00,0000,State - UTTARANCHAL  05,Rural,Divorced/Separated,11765,4121,7644,10676,3611,7065,811,370,441,28,12,16,219,114,105,17,5,12,3,3,0,2,1,1
C-03_Uttarakhand,C0703,05,00,0000,State - UTTARANCHAL  05,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Uttarakhand,C0703,05,00,0000,State - UTTARANCHAL  05,Urban,Total,2179074,1181334,997740,1709892,929496,780396,386209,207674,178535,15733,7948,7785,53935,29157,24778,4193,2239,1954,8167,4212,3955,270,162,108
C-03_Uttarakhand,C0703,05,00,0000,State - UTTARANCHAL  05,Urban,Never married,1153719,668444,485275,876884,511768,365116,235997,133347,102650,7963,4183,3780,25907,15245,10662,2849,1533,1316,3603,2014,1589,142,102,40
C-03_Uttarakhand,C0703,05,00,0000,State - UTTARANCHAL  05,Urban,Married,946583,493692,452891,768754,402625,366129,139230,71206,68024,7117,3607,3510,25706,13294,12412,1185,631,554,4206,2097,2109,112,52,60
C-03_Uttarakhand,C0703,05,00,0000,State - UTTARANCHAL  05,Urban,Widowed,75490,17917,57573,61731,14092,47639,10400,2929,7471,622,142,480,2197,565,1632,156,73,83,343,96,247,15,7,8
C-03_Uttarakhand,C0703,05,00,0000,State - UTTARANCHAL  05,Urban,Divorced/Separated,3282,1281,2001,2523,1011,1512,582,192,390,31,16,15,125,53,72,3,2,1,15,5,10,1,1,0
C-03_Uttarakhand,C0703,05,00,0000,State - UTTARANCHAL  05,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_West_Bengal,C0703,19,00,0000,State - WEST BENGAL  19,Total,Total,80176197,41465985,38710212,58104835,30069503,28035332,20240543,10470406,9770137,515150,257337,257813,66391,36738,29653,243364,122877,120487,55223,28631,26592,895796,451334,444462
C-03_West_Bengal,C0703,19,00,0000,State - WEST BENGAL  19,Total,Never married,39160658,22363277,16797381,27132795,15648101,11484694,11118754,6212836,4905918,269119,142809,126310,29968,17870,12098,123578,66745,56833,23652,13473,10179,435170,245403,189767
C-03_West_Bengal,C0703,19,00,0000,State - WEST BENGAL  19,Total,Married,37023767,18553645,18470122,27831845,13977224,13854621,8382210,4174716,4207494,218450,108115,110335,33693,18236,15457,106601,52034,54567,29214,14646,14568,397176,196037,201139
C-03_West_Bengal,C0703,19,00,0000,State - WEST BENGAL  19,Total,Widowed,3618891,463526,3155365,2877598,378270,2499328,642860,67095,575765,24354,5392,18962,2504,532,1972,11270,3254,8016,2211,457,1754,55672,8111,47561
C-03_West_Bengal,C0703,19,00,0000,State - WEST BENGAL  19,Total,Divorced/Separated,372881,85537,287344,262597,65908,196689,96719,15759,80960,3227,1021,2206,226,100,126,1915,844,1071,146,55,91,7778,1783,5995
C-03_West_Bengal,C0703,19,00,0000,State - WEST BENGAL  19,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_West_Bengal,C0703,19,00,0000,State - WEST BENGAL  19,Rural,Total,57748946,29616009,28132937,39406984,20233612,19173372,16845034,8628280,8216754,393358,197293,196065,10758,6279,4479,171455,86261,85194,9354,4893,4461,875354,440507,434847
C-03_West_Bengal,C0703,19,00,0000,State - WEST BENGAL  19,Rural,Never married,28659893,16257383,12402510,18702670,10730806,7971864,9209416,5113801,4095615,208023,110663,97360,4596,2736,1860,87398,46843,40555,4490,2618,1872,424751,239385,185366
C-03_West_Bengal,C0703,19,00,0000,State - WEST BENGAL  19,Rural,Married,26251829,12985938,13265891,18581503,9212142,9369361,7016379,3451027,3565352,164450,81328,83122,5751,3471,2280,74877,36271,38606,4421,2204,2217,388203,191422,196781
