source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Age | 1,Total | Persons | 2,Males | 3,Females | 4,Attending educational institution | Main workers | Persons | 5,Males | 6,Females | 7,Marginal workers | Persons | 8,Males | 9,Females | 10,Non-workers | Persons | 11,Males | 12,Females | 13,Not attending educational institution | Main workers | Persons | 14,Males | 15,Females | 16,Marginal workers | Persons | 17,Males | 18,Females | 19,Non-workers | Persons | 20,Males | 21,Females | 22
C-12_(ST)_Arunachal_Pradesh,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,16,13975,7105,6870,153,81,72,785,419,366,8144,4439,3705,2244,962,1282,829,343,486,1820,861,959
C-12_(ST)_Arunachal_Pradesh,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,17,8163,4255,3908,108,60,48,483,257,226,4421,2549,1872,1655,725,930,543,225,318,953,439,514
C-12_(ST)_Arunachal_Pradesh,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,18,16132,8105,8027,253,140,113,819,450,369,6689,3904,2785,4777,2123,2654,1373,579,794,2221,909,1312
C-12_(ST)_Arunachal_Pradesh,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,19,7835,3701,4134,165,95,70,291,157,134,2475,1479,996,3001,1268,1733,794,302,492,1109,400,709
C-12_(ST)_Arunachal_Pradesh,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,5-19,43536,21362,22174,234,132,102,317,134,183,34399,17830,16569,1639,432,1207,441,99,342,6506,2735,3771
C-12_(ST)_Arunachal_Pradesh,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,5,3086,1553,1533,6,2,4,4,1,3,1427,733,694,10,5,5,2,1,1,1637,811,826
C-12_(ST)_Arunachal_Pradesh,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,6,3111,1557,1554,6,4,2,4,1,3,1969,999,970,7,4,3,4,1,3,1121,548,573
C-12_(ST)_Arunachal_Pradesh,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,7,3118,1644,1474,17,14,3,16,10,6,2599,1386,1213,10,2,8,3,0,3,473,232,241
C-12_(ST)_Arunachal_Pradesh,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,8,3312,1618,1694,14,6,8,12,4,8,2863,1417,1446,17,4,13,15,4,11,391,183,208
C-12_(ST)_Arunachal_Pradesh,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,9,2575,1269,1306,11,8,3,10,5,5,2303,1158,1145,20,3,17,12,2,10,219,93,126
C-12_(ST)_Arunachal_Pradesh,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,10,3445,1725,1720,17,10,7,16,5,11,2987,1575,1412,70,8,62,22,3,19,333,124,209
C-12_(ST)_Arunachal_Pradesh,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,11,2003,950,1053,8,7,1,4,2,2,1797,893,904,52,6,46,13,1,12,129,41,88
C-12_(ST)_Arunachal_Pradesh,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,12,3406,1579,1827,15,7,8,22,8,14,2889,1457,1432,166,27,139,32,1,31,282,79,203
C-12_(ST)_Arunachal_Pradesh,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,13,2580,1254,1326,13,8,5,19,8,11,2243,1156,1087,92,11,81,29,2,27,184,69,115
C-12_(ST)_Arunachal_Pradesh,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,14,3131,1442,1689,14,6,8,24,6,18,2682,1341,1341,163,25,138,49,10,39,199,54,145
C-12_(ST)_Arunachal_Pradesh,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,15,3378,1705,1673,22,12,10,41,13,28,2793,1506,1287,196,52,144,53,8,45,273,114,159
C-12_(ST)_Arunachal_Pradesh,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,16,2928,1405,1523,17,8,9,40,16,24,2452,1272,1180,165,40,125,52,13,39,202,56,146
C-12_(ST)_Arunachal_Pradesh,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,17,2219,1150,1069,17,8,9,37,18,19,1770,978,792,133,44,89,40,13,27,222,89,133
C-12_(ST)_Arunachal_Pradesh,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,18,3339,1608,1731,32,19,13,45,25,20,2378,1283,1095,337,124,213,70,24,46,477,133,344
C-12_(ST)_Arunachal_Pradesh,C0412ST,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,19,1905,903,1002,25,13,12,23,12,11,1247,676,571,201,77,124,45,16,29,364,109,255
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Total,5-19,1246918,633087,613831,12809,8047,4762,59966,31270,28696,703297,371169,332128,57476,35645,21831,75320,30712,44608,338050,156244,181806
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Total,5,86780,44691,42089,117,75,42,191,105,86,19961,10520,9441,587,335,252,507,212,295,65417,33444,31973
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Total,6,101630,51655,49975,272,164,108,652,318,334,43327,22365,20962,558,297,261,783,350,433,56038,28161,27877
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Total,7,84717,43288,41429,380,239,141,1351,682,669,56119,29302,26817,383,210,173,832,387,445,25652,12468,13184
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Total,8,106967,54492,52475,602,373,229,2590,1306,1284,71845,37487,34358,798,435,363,1677,827,850,29455,14064,15391
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Total,9,72219,36645,35574,441,250,191,2257,1136,1121,53801,27813,25988,559,293,266,1083,487,596,14078,6666,7412
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Total,10,111436,57456,53980,920,549,371,4727,2476,2251,77399,41011,36388,1798,1044,754,3257,1456,1801,23335,10920,12415
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Total,11,54634,27780,26854,460,273,187,2619,1340,1279,41381,21567,19814,737,403,334,1408,605,803,8029,3592,4437
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Total,12,110287,56714,53573,1149,711,438,6505,3364,3141,74228,39492,34736,2914,1650,1264,5270,2252,3018,20221,9245,10976
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Total,13,68142,34416,33726,760,438,322,4427,2268,2159,47158,24602,22556,1945,1120,825,3469,1516,1953,10383,4472,5911
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Total,14,88875,44920,43955,1231,739,492,6906,3610,3296,55602,29153,26449,4015,2475,1540,6756,2884,3872,14365,6059,8306
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Total,15,80968,41349,39619,1281,797,484,6355,3338,3017,45307,24179,21128,5854,3692,2162,7988,3417,4571,14183,5926,8257
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Total,16,89494,45048,44446,1517,962,555,7503,3932,3571,44706,23767,20939,8323,5283,3040,11068,4486,6582,16377,6618,9759
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Total,17,46403,23712,22691,813,554,259,3719,1981,1738,22014,12014,10000,5194,3361,1833,6036,2517,3519,8627,3285,5342
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Total,18,103084,51160,51924,2044,1354,690,7347,3892,3455,36424,19997,16427,16654,10672,5982,18030,6914,11116,22585,8331,14254
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Total,19,41282,19761,21521,822,569,253,2817,1522,1295,14025,7900,6125,7157,4375,2782,7156,2402,4754,9305,2993,6312
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Rural,5-19,1189844,603934,585910,12444,7819,4625,59672,31117,28555,656806,346688,310118,55807,34975,20832,74802,30516,44286,330313,152819,177494
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Rural,5,83458,42930,40528,108,70,38,187,103,84,18437,9714,8723,578,331,247,506,212,294,63642,32500,31142
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Rural,6,98152,49872,48280,259,157,102,649,316,333,41038,21187,19851,551,295,256,780,349,431,54875,27568,27307
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Rural,7,80953,41313,39640,367,232,135,1345,679,666,52760,27527,25233,376,207,169,831,387,444,25274,12281,12993
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Rural,8,102888,52352,50536,581,360,221,2583,1303,1280,68166,35537,32629,780,432,348,1672,824,848,29106,13896,15210
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Rural,9,69067,35026,34041,436,248,188,2252,1132,1120,50880,26295,24585,545,292,253,1079,486,593,13875,6573,7302
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Rural,10,106666,54969,51697,891,528,363,4716,2471,2245,73126,38744,34382,1731,1029,702,3236,1452,1784,22966,10745,12221
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Rural,11,51566,26229,25337,444,263,181,2610,1337,1273,38533,20089,18444,691,394,297,1388,603,785,7900,3543,4357
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Rural,12,105426,54188,51238,1124,695,429,6485,3353,3132,69947,37171,32776,2766,1624,1142,5228,2246,2982,19876,9099,10777
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Rural,13,64419,32570,31849,736,424,312,4415,2262,2153,43806,22885,20921,1849,1093,756,3434,1504,1930,10179,4402,5777
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Rural,14,84773,42852,41921,1212,725,487,6881,3598,3283,52051,27294,24757,3865,2424,1441,6712,2873,3839,14052,5938,8114
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Rural,15,76897,39368,37529,1255,782,473,6324,3321,3003,41932,22455,19477,5669,3633,2036,7925,3389,4536,13792,5788,8004
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Rural,16,85332,43020,42312,1480,941,539,7465,3913,3552,41342,22045,19297,8123,5216,2907,11002,4464,6538,15920,6441,9479
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Rural,17,43530,22219,21311,786,540,246,3688,1965,1723,19698,10761,8937,5071,3296,1775,5992,2494,3498,8295,3163,5132
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Rural,18,98151,48669,49482,1983,1315,668,7299,3866,3433,32923,18120,14803,16265,10465,5800,17920,6858,11062,21761,8045,13716
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Rural,19,38566,18357,20209,782,539,243,2773,1498,1275,12167,6864,5303,6947,4244,2703,7097,2375,4722,8800,2837,5963
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Urban,5-19,57074,29153,27921,365,228,137,294,153,141,46491,24481,22010,1669,670,999,518,196,322,7737,3425,4312
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Urban,5,3322,1761,1561,9,5,4,4,2,2,1524,806,718,9,4,5,1,0,1,1775,944,831
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Urban,6,3478,1783,1695,13,7,6,3,2,1,2289,1178,1111,7,2,5,3,1,2,1163,593,570
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Urban,7,3764,1975,1789,13,7,6,6,3,3,3359,1775,1584,7,3,4,1,0,1,378,187,191
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Urban,8,4079,2140,1939,21,13,8,7,3,4,3679,1950,1729,18,3,15,5,3,2,349,168,181
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Urban,9,3152,1619,1533,5,2,3,5,4,1,2921,1518,1403,14,1,13,4,1,3,203,93,110
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Urban,10,4770,2487,2283,29,21,8,11,5,6,4273,2267,2006,67,15,52,21,4,17,369,175,194
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Urban,11,3068,1551,1517,16,10,6,9,3,6,2848,1478,1370,46,9,37,20,2,18,129,49,80
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Urban,12,4861,2526,2335,25,16,9,20,11,9,4281,2321,1960,148,26,122,42,6,36,345,146,199
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Urban,13,3723,1846,1877,24,14,10,12,6,6,3352,1717,1635,96,27,69,35,12,23,204,70,134
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Urban,14,4102,2068,2034,19,14,5,25,12,13,3551,1859,1692,150,51,99,44,11,33,313,121,192
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Urban,15,4071,1981,2090,26,15,11,31,17,14,3375,1724,1651,185,59,126,63,28,35,391,138,253
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Urban,16,4162,2028,2134,37,21,16,38,19,19,3364,1722,1642,200,67,133,66,22,44,457,177,280
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Urban,17,2873,1493,1380,27,14,13,31,16,15,2316,1253,1063,123,65,58,44,23,21,332,122,210
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Urban,18,4933,2491,2442,61,39,22,48,26,22,3501,1877,1624,389,207,182,110,56,54,824,286,538
C-12_(ST)_Assam,C0412ST,18,00,0000,State - ASSAM  18,Urban,19,2716,1404,1312,40,30,10,44,24,20,1858,1036,822,210,131,79,59,27,32,505,156,349
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Total,5-19,282332,151046,131286,1323,1117,206,2623,1941,682,69604,45607,23997,28843,19496,9347,22229,9620,12609,157710,73265,84445
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Total,5,25840,13343,12497,10,6,4,10,6,4,1359,820,539,169,105,64,140,61,79,24152,12345,11807
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Total,6,29258,14965,14293,15,8,7,19,8,11,3186,1947,1239,193,113,80,134,67,67,25711,12822,12889
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Total,7,17149,8833,8316,17,10,7,36,21,15,4608,2760,1848,104,67,37,141,82,59,12243,5893,6350
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Total,8,35443,18720,16723,31,18,13,98,63,35,10155,6324,3831,453,289,164,605,288,317,24101,11738,12363
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Total,9,13289,6973,6316,28,22,6,74,51,23,4918,3033,1885,211,116,95,328,144,184,7730,3607,4123
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Total,10,36088,19534,16554,112,86,26,305,209,96,12140,7965,4175,1443,909,534,1853,845,1008,20235,9520,10715
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Total,11,8244,4289,3955,28,20,8,127,87,40,3294,2031,1263,402,250,152,541,241,300,3852,1660,2192
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Total,12,29128,15839,13289,161,132,29,466,336,130,10006,6743,3263,2362,1453,909,2813,1190,1623,13320,5985,7335
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Total,13,10151,5421,4730,68,55,13,196,147,49,3657,2472,1185,1035,632,403,1207,510,697,3988,1605,2383
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Total,14,14755,7896,6859,121,104,17,293,218,75,4615,3071,1544,2484,1651,833,2164,935,1229,5078,1917,3161
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Total,15,17241,10109,7132,197,175,22,329,258,71,4101,2950,1151,4186,2931,1255,3044,1455,1589,5384,2340,3044
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Total,16,14243,7775,6468,149,136,13,215,168,47,2901,2046,855,4259,2845,1414,2647,1160,1487,4072,1420,2652
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Total,17,5651,3125,2526,67,56,11,100,78,22,1102,785,317,1775,1227,548,1121,502,619,1486,477,1009
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Total,18,20158,11411,8747,252,229,23,300,250,50,2772,2098,674,7693,5505,2188,4221,1753,2468,4920,1576,3344
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Total,19,5694,2813,2881,67,60,7,55,41,14,790,562,228,2074,1403,671,1270,387,883,1438,360,1078
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Rural,5-19,266374,142262,124112,1275,1079,196,2594,1919,675,60117,40149,19968,27886,18796,9090,21891,9428,12463,152611,70891,81720
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Rural,5,24776,12784,11992,9,5,4,10,6,4,1131,686,445,165,103,62,136,59,77,23325,11925,11400
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Rural,6,28057,14380,13677,15,8,7,17,8,9,2793,1758,1035,192,113,79,130,65,65,24910,12428,12482
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Rural,7,16174,8323,7851,17,10,7,36,21,15,3938,2396,1542,103,66,37,140,81,59,11940,5749,6191
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Rural,8,33842,17861,15981,31,18,13,96,61,35,9120,5729,3391,446,284,162,599,284,315,23550,11485,12065
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Rural,9,12524,6565,5959,28,22,6,74,51,23,4326,2713,1613,210,115,95,326,142,184,7560,3522,4038
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Rural,10,34354,18551,15803,105,80,25,303,207,96,10988,7277,3711,1409,888,521,1843,840,1003,19706,9259,10447
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Rural,11,7589,3955,3634,27,19,8,127,87,40,2763,1753,1010,392,245,147,537,238,299,3743,1613,2130
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Rural,12,27617,14991,12626,155,128,27,463,333,130,8946,6119,2827,2316,1425,891,2785,1174,1611,12952,5812,7140
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Rural,13,9313,4955,4358,66,54,12,195,146,49,3040,2108,932,996,606,390,1197,507,690,3819,1534,2285
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Rural,14,13625,7272,6353,116,100,16,289,214,75,3815,2602,1213,2417,1605,812,2133,920,1213,4855,1831,3024
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Rural,15,16204,9508,6696,190,170,20,323,254,69,3452,2559,893,4085,2865,1220,3008,1434,1574,5146,2226,2920
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Rural,16,13264,7230,6034,143,130,13,210,165,45,2360,1719,641,4134,2773,1361,2591,1125,1466,3826,1318,2508
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Rural,17,5100,2805,2295,65,55,10,99,77,22,778,592,186,1674,1152,522,1100,492,608,1384,437,947
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Rural,18,18794,10593,8201,242,221,21,298,249,49,2155,1718,437,7409,5277,2132,4116,1690,2426,4574,1438,3136
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Rural,19,5141,2489,2652,66,59,7,54,40,14,512,420,92,1938,1279,659,1250,377,873,1321,314,1007
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Urban,5-19,15958,8784,7174,48,38,10,29,22,7,9487,5458,4029,957,700,257,338,192,146,5099,2374,2725
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Urban,5,1064,559,505,1,1,0,0,0,0,228,134,94,4,2,2,4,2,2,827,420,407
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Urban,6,1201,585,616,0,0,0,2,0,2,393,189,204,1,0,1,4,2,2,801,394,407
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Urban,7,975,510,465,0,0,0,0,0,0,670,364,306,1,1,0,1,1,0,303,144,159
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Urban,8,1601,859,742,0,0,0,2,2,0,1035,595,440,7,5,2,6,4,2,551,253,298
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Urban,9,765,408,357,0,0,0,0,0,0,592,320,272,1,1,0,2,2,0,170,85,85
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Urban,10,1734,983,751,7,6,1,2,2,0,1152,688,464,34,21,13,10,5,5,529,261,268
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Urban,11,655,334,321,1,1,0,0,0,0,531,278,253,10,5,5,4,3,1,109,47,62
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Urban,12,1511,848,663,6,4,2,3,3,0,1060,624,436,46,28,18,28,16,12,368,173,195
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Urban,13,838,466,372,2,1,1,1,1,0,617,364,253,39,26,13,10,3,7,169,71,98
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Urban,14,1130,624,506,5,4,1,4,4,0,800,469,331,67,46,21,31,15,16,223,86,137
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Urban,15,1037,601,436,7,5,2,6,4,2,649,391,258,101,66,35,36,21,15,238,114,124
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Urban,16,979,545,434,6,6,0,5,3,2,541,327,214,125,72,53,56,35,21,246,102,144
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Urban,17,551,320,231,2,1,1,1,1,0,324,193,131,101,75,26,21,10,11,102,40,62
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Urban,18,1364,818,546,10,8,2,2,1,1,617,380,237,284,228,56,105,63,42,346,138,208
C-12_(ST)_Bihar,C0412ST,10,00,0000,State - BIHAR  10,Urban,19,553,324,229,1,1,0,1,1,0,278,142,136,136,124,12,20,10,10,117,46,71
C-12_(ST)_Chhattisgarh,C0412ST,22,00,0000,State - CHHATTISGARH  22,Total,5-19,2285414,1160866,1124548,10708,7056,3652,73079,41836,31243,1091165,612545,478620,243263,142614,100649,230537,75708,154829,636662,281107,355555
C-12_(ST)_Chhattisgarh,C0412ST,22,00,0000,State - CHHATTISGARH  22,Total,5,190815,96604,94211,37,22,15,123,63,60,14392,7561,6831,841,495,346,952,383,569,174470,88080,86390
C-12_(ST)_Chhattisgarh,C0412ST,22,00,0000,State - CHHATTISGARH  22,Total,6,189427,94220,95207,131,67,64,753,397,356,73479,38516,34963,700,393,307,1218,494,724,113146,54353,58793
C-12_(ST)_Chhattisgarh,C0412ST,22,00,0000,State - CHHATTISGARH  22,Total,7,148515,74191,74324,245,137,108,1869,990,879,95517,50187,45330,908,490,418,1828,720,1108,48148,21667,26481
C-12_(ST)_Chhattisgarh,C0412ST,22,00,0000,State - CHHATTISGARH  22,Total,8,188854,96030,92824,395,242,153,3927,2077,1850,129605,69444,60161,2074,1164,910,3674,1446,2228,49179,21657,27522
C-12_(ST)_Chhattisgarh,C0412ST,22,00,0000,State - CHHATTISGARH  22,Total,9,161477,80247,81230,381,208,173,4980,2539,2441,121706,63301,58405,1897,997,900,3955,1399,2556,28558,11803,16755
C-12_(ST)_Chhattisgarh,C0412ST,22,00,0000,State - CHHATTISGARH  22,Total,10,222102,113435,108667,771,499,272,8563,4502,4061,150454,81848,68606,7167,4115,3052,11080,4039,7041,44067,18432,25635
C-12_(ST)_Chhattisgarh,C0412ST,22,00,0000,State - CHHATTISGARH  22,Total,11,126089,64715,61374,491,303,188,6170,3237,2933,94621,51295,43326,3598,1962,1636,5651,1839,3812,15558,6079,9479
C-12_(ST)_Chhattisgarh,C0412ST,22,00,0000,State - CHHATTISGARH  22,Total,12,197790,101911,95879,959,629,330,9957,5482,4475,116237,66128,50109,13971,7903,6068,19923,6832,13091,36743,14937,21806
C-12_(ST)_Chhattisgarh,C0412ST,22,00,0000,State - CHHATTISGARH  22,Total,13,131099,66056,65043,722,453,269,7329,4076,3253,75472,43095,32377,11322,6050,5272,15356,4681,10675,20898,7701,13197
C-12_(ST)_Chhattisgarh,C0412ST,22,00,0000,State - CHHATTISGARH  22,Total,14,139035,71551,67484,911,587,324,7572,4483,3089,67519,40580,26939,19266,10751,8515,21913,7037,14876,21854,8113,13741
C-12_(ST)_Chhattisgarh,C0412ST,22,00,0000,State - CHHATTISGARH  22,Total,15,149513,78920,70593,1298,889,409,6845,4230,2615,52535,33485,19050,33347,20021,13326,31574,11091,20483,23914,9204,14710
C-12_(ST)_Chhattisgarh,C0412ST,22,00,0000,State - CHHATTISGARH  22,Total,16,134725,67548,67177,1269,858,411,5649,3536,2113,40357,25923,14434,36260,20668,15592,32025,10128,21897,19165,6435,12730
C-12_(ST)_Chhattisgarh,C0412ST,22,00,0000,State - CHHATTISGARH  22,Total,17,85859,44634,41225,827,559,268,3284,2160,1124,23748,16043,7705,26095,15439,10656,20661,6736,13925,11244,3697,7547
C-12_(ST)_Chhattisgarh,C0412ST,22,00,0000,State - CHHATTISGARH  22,Total,18,151531,77694,73837,1567,1130,437,4392,2944,1448,25135,17686,7449,58583,36130,22453,41570,13494,28076,20284,6310,13974
C-12_(ST)_Chhattisgarh,C0412ST,22,00,0000,State - CHHATTISGARH  22,Total,19,68583,33110,35473,704,473,231,1666,1120,546,10388,7453,2935,27234,16036,11198,19157,5389,13768,9434,2639,6795
C-12_(ST)_Chhattisgarh,C0412ST,22,00,0000,State - CHHATTISGARH  22,Rural,5-19,2158114,1095570,1062544,10408,6876,3532,72855,41698,31157,1002985,566201,436784,237791,138871,98920,227951,74294,153657,606124,267630,338494
C-12_(ST)_Chhattisgarh,C0412ST,22,00,0000,State - CHHATTISGARH  22,Rural,5,182301,92192,90109,36,21,15,121,62,59,12437,6571,5866,822,480,342,941,376,565,167944,84682,83262
C-12_(ST)_Chhattisgarh,C0412ST,22,00,0000,State - CHHATTISGARH  22,Rural,6,181657,90348,91309,127,64,63,748,394,354,69821,36649,33172,688,387,301,1216,493,723,109057,52361,56696
C-12_(ST)_Chhattisgarh,C0412ST,22,00,0000,State - CHHATTISGARH  22,Rural,7,140729,70324,70405,239,133,106,1862,987,875,89385,47082,42303,897,486,411,1823,717,1106,46523,20919,25604
C-12_(ST)_Chhattisgarh,C0412ST,22,00,0000,State - CHHATTISGARH  22,Rural,8,179529,91249,88280,384,235,149,3918,2070,1848,121720,65332,56388,2054,1154,900,3663,1440,2223,47790,21018,26772
C-12_(ST)_Chhattisgarh,C0412ST,22,00,0000,State - CHHATTISGARH  22,Rural,9,154101,76600,77501,369,199,170,4973,2536,2437,115146,60025,55121,1882,991,891,3941,1397,2544,27790,11452,16338
C-12_(ST)_Chhattisgarh,C0412ST,22,00,0000,State - CHHATTISGARH  22,Rural,10,211038,107640,103398,758,488,270,8550,4499,4051,141019,76782,64237,7088,4063,3025,11038,4017,7021,42585,17791,24794
