source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Religion,Age-group | 1,Total Population | Persons | 2,Males | 3,Females | 4,Illiterate | Persons | 5,Males | 6,Females | 7,Literate | Persons | 8,Males | 9,Females | 10,Educational level | Literate without | educational level | Persons | 11,Males | 12,Females | 13,Below | primary | Persons | 14,Males | 15,Females | 16,Primary | Persons | 17,Males | 18,Females | 19,Middle | Persons | 20,Males | 21,Females | 22,Matric/Secondary | Persons | 23,Males | 24,Females | 25,Higher secondary/Intermediate | Pre-University/Senior secondary | Persons | 26,Males | 27,Females | 28,Non-technical diploma or | certificate not equal to degree | Persons | 29,Males | 30,Females | 31,Technical diploma or certificate | not equal to degree | Persons | 32,Males | 33,Females | 34,Graduate & above | Persons | 35,Males | 36,Females | 37,Unclassified | Persons | 38,Males | 39,Females | 40
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Christian,19,22691,10878,11813,4805,2296,2509,17886,8582,9304,426,207,219,4384,2090,2294,3774,1737,2037,3880,1935,1945,3423,1683,1740,1979,917,1062,0,0,0,16,11,5,0,0,0,4,2,2
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Christian,20-24,136602,64023,72579,33848,15697,18151,102754,48326,54428,3852,1818,2034,26872,12473,14399,21000,9330,11670,17737,8371,9366,17198,8392,8806,10770,5440,5330,7,6,1,127,80,47,5187,2413,2774,4,3,1
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Christian,25-29,125730,57552,68178,38043,15909,22134,87687,41643,46044,4260,2107,2153,25569,11675,13894,18039,7944,10095,12759,6300,6459,13432,6869,6563,6080,3033,3047,12,8,4,127,88,39,7408,3618,3790,1,1,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Christian,30-34,97933,47858,50075,31897,13719,18178,66036,34139,31897,3554,1933,1621,20796,10260,10536,13428,6561,6867,8743,4834,3909,10196,5616,4580,4399,2281,2118,10,8,2,193,150,43,4716,2496,2220,1,0,1
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Christian,35-59,301198,155326,145872,121906,51683,70223,179292,103643,75649,11443,6698,4745,65750,34943,30807,38391,22295,16096,21543,13790,7753,22081,14286,7795,8410,4759,3651,22,18,4,308,257,51,11332,6590,4742,12,7,5
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Christian,60+,71448,36413,35035,41334,17243,24091,30114,19170,10944,2829,1738,1091,13613,8110,5503,6518,4450,2068,2672,1857,815,2326,1589,737,651,403,248,1,1,0,31,16,15,1472,1005,467,1,1,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Christian,Age not stated,2122,1148,974,1213,634,579,909,514,395,290,168,122,276,166,110,166,80,86,64,39,25,60,35,25,27,10,17,0,0,0,1,1,0,25,15,10,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Sikh,Total,3110,1810,1300,1071,489,582,2039,1321,718,60,46,14,437,247,190,392,247,145,263,153,110,491,377,114,148,98,50,1,0,1,7,7,0,240,146,94,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Sikh,0-6,381,201,180,381,201,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Sikh,7,52,28,24,15,7,8,37,21,16,0,0,0,37,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Sikh,8,71,44,27,18,10,8,53,34,19,0,0,0,53,34,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Sikh,9,50,24,26,4,1,3,46,23,23,0,0,0,43,22,21,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Sikh,10,85,49,36,15,9,6,70,40,30,1,1,0,49,29,20,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Sikh,11,53,26,27,6,3,3,47,23,24,0,0,0,32,19,13,15,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Sikh,12,71,44,27,8,4,4,63,40,23,0,0,0,29,15,14,33,24,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Sikh,13,53,35,18,7,2,5,46,33,13,0,0,0,20,11,9,22,19,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Sikh,14,60,22,38,6,3,3,54,19,35,0,0,0,12,3,9,23,9,14,19,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Sikh,15,65,34,31,16,8,8,49,26,23,0,0,0,11,6,5,19,9,10,9,5,4,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Sikh,16,76,42,34,14,12,2,62,30,32,0,0,0,6,4,2,11,6,5,26,12,14,19,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Sikh,17,48,24,24,8,3,5,40,21,19,2,2,0,6,5,1,8,5,3,7,4,3,17,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Sikh,18,124,66,58,27,7,20,97,59,38,6,6,0,11,7,4,10,6,4,21,7,14,38,28,10,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Sikh,19,73,55,18,6,3,3,67,52,15,11,10,1,6,3,3,3,2,1,9,7,2,30,27,3,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Sikh,20-24,371,230,141,83,32,51,288,198,90,12,7,5,23,15,8,46,31,15,38,17,21,98,78,20,49,37,12,1,0,1,0,0,0,21,13,8,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Sikh,25-29,284,160,124,73,29,44,211,131,80,4,3,1,25,12,13,36,21,15,32,21,11,61,45,16,19,13,6,0,0,0,0,0,0,34,16,18,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Sikh,30-34,284,182,102,67,24,43,217,158,59,4,4,0,14,8,6,31,23,8,30,21,9,73,66,7,19,11,8,0,0,0,0,0,0,46,25,21,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Sikh,35-59,766,455,311,249,92,157,517,363,154,18,11,7,50,30,20,96,64,32,57,43,14,125,101,24,39,26,13,0,0,0,6,6,0,126,82,44,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Sikh,60+,138,86,52,66,38,28,72,48,24,1,1,0,9,3,6,15,12,3,10,5,5,20,13,7,3,3,0,0,0,0,1,1,0,13,10,3,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Sikh,Age not stated,5,3,2,2,1,1,3,2,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Buddhist,Total,4703,2513,2190,1853,869,984,2850,1644,1206,102,80,22,656,369,287,584,293,291,560,310,250,492,303,189,245,157,88,0,0,0,5,5,0,206,127,79,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Buddhist,0-6,676,362,314,676,362,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Buddhist,7,94,60,34,39,26,13,55,34,21,1,1,0,54,33,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Buddhist,8,110,67,43,57,32,25,53,35,18,1,1,0,52,34,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Buddhist,9,80,41,39,31,17,14,49,24,25,2,1,1,42,19,23,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Buddhist,10,123,70,53,42,22,20,81,48,33,1,1,0,63,37,26,17,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Buddhist,11,84,41,43,19,11,8,65,30,35,0,0,0,37,20,17,28,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Buddhist,12,138,62,76,51,20,31,87,42,45,2,0,2,40,22,18,37,18,19,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Buddhist,13,92,38,54,20,8,12,72,30,42,0,0,0,20,7,13,31,13,18,21,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Buddhist,14,114,52,62,23,8,15,91,44,47,1,1,0,23,10,13,34,18,16,33,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Buddhist,15,116,61,55,13,8,5,103,53,50,2,1,1,21,12,9,26,9,17,39,24,15,15,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Buddhist,16,131,73,58,27,14,13,104,59,45,1,0,1,20,12,8,32,17,15,21,12,9,30,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Buddhist,17,87,45,42,17,10,7,70,35,35,1,1,0,10,7,3,16,9,7,20,8,12,23,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Buddhist,18,161,91,70,34,19,15,127,72,55,10,9,1,15,9,6,13,7,6,28,13,15,42,23,19,19,11,8,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Buddhist,19,113,65,48,11,6,5,102,59,43,7,7,0,3,3,0,10,7,3,25,13,12,34,19,15,23,10,13,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Buddhist,20-24,521,295,226,74,28,46,447,267,180,17,16,1,34,16,18,51,27,24,84,42,42,106,67,39,98,64,34,0,0,0,2,2,0,55,33,22,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Buddhist,25-29,385,181,204,108,40,68,277,141,136,7,4,3,20,7,13,44,19,25,53,29,24,59,32,27,43,27,16,0,0,0,0,0,0,51,23,28,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Buddhist,30-34,316,163,153,82,28,54,234,135,99,8,7,1,40,19,21,39,23,16,46,21,25,47,29,18,18,13,5,0,0,0,2,2,0,34,21,13,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Buddhist,35-59,1051,566,485,353,134,219,698,432,266,19,12,7,124,76,48,172,84,88,157,99,58,126,89,37,41,29,12,0,0,0,1,1,0,58,42,16,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Buddhist,60+,288,165,123,164,70,94,124,95,29,14,11,3,38,26,12,28,18,10,24,21,3,9,8,1,3,3,0,0,0,0,0,0,0,8,8,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Buddhist,Age not stated,23,15,8,12,6,6,11,9,2,8,7,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Jain,Total,772,405,367,305,145,160,467,260,207,8,5,3,71,38,33,59,30,29,53,29,24,86,39,47,50,29,21,0,0,0,1,1,0,139,89,50,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Jain,0-6,104,54,50,104,54,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Jain,7,16,6,10,7,4,3,9,2,7,0,0,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Jain,8,20,11,9,11,6,5,9,5,4,1,1,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Jain,9,23,9,14,12,4,8,11,5,6,1,0,1,8,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Jain,10,16,7,9,9,5,4,7,2,5,0,0,0,4,0,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Jain,11,16,8,8,7,3,4,9,5,4,1,1,0,2,1,1,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Jain,12,18,8,10,8,4,4,10,4,6,0,0,0,2,0,2,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Jain,13,17,8,9,5,3,2,12,5,7,0,0,0,2,2,0,3,0,3,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Jain,14,15,10,5,3,2,1,12,8,4,0,0,0,1,1,0,3,1,2,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Jain,15,19,13,6,5,3,2,14,10,4,0,0,0,4,3,1,3,2,1,6,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Jain,16,11,5,6,5,3,2,6,2,4,0,0,0,0,0,0,0,0,0,2,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Jain,17,12,5,7,3,2,1,9,3,6,0,0,0,0,0,0,0,0,0,1,0,1,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Jain,18,20,11,9,8,3,5,12,8,4,0,0,0,5,3,2,1,1,0,0,0,0,2,2,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Jain,19,12,7,5,5,5,0,7,2,5,0,0,0,1,1,0,0,0,0,1,0,1,2,1,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Jain,20-24,60,31,29,16,6,10,44,25,19,1,1,0,5,2,3,1,1,0,3,3,0,3,2,1,11,9,2,0,0,0,0,0,0,20,7,13,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Jain,25-29,58,26,32,15,4,11,43,22,21,1,1,0,0,0,0,1,1,0,3,0,3,5,1,4,8,3,5,0,0,0,0,0,0,25,16,9,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Jain,30-34,53,25,28,9,4,5,44,21,23,1,0,1,1,1,0,4,3,1,2,0,2,11,6,5,1,0,1,0,0,0,1,1,0,23,10,13,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Jain,35-59,233,132,101,51,18,33,182,114,68,1,1,0,15,11,4,19,9,10,16,10,6,42,17,25,23,15,8,0,0,0,0,0,0,66,51,15,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Jain,60+,49,29,20,22,12,10,27,17,10,1,0,1,4,3,1,5,2,3,4,1,3,8,6,2,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Jain,Age not stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Other Religious Communities,Total,267245,133899,133346,172717,86298,86419,94528,47601,46927,5104,2894,2210,47439,24566,22873,19447,9342,10105,9213,4242,4971,6960,3305,3655,3336,1658,1678,8,7,1,91,73,18,2927,1514,1413,3,0,3
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Other Religious Communities,0-6,57341,28921,28420,57341,28921,28420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Other Religious Communities,7,7406,3758,3648,5223,2686,2537,2183,1072,1111,81,46,35,2102,1026,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Other Religious Communities,8,9055,4517,4538,5819,2938,2881,3236,1579,1657,115,64,51,3121,1515,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Other Religious Communities,9,6813,3402,3411,3717,1914,1803,3096,1488,1608,83,44,39,2847,1369,1478,166,75,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Other Religious Communities,10,9604,4854,4750,4946,2595,2351,4658,2259,2399,117,58,59,3973,1945,2028,568,256,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Other Religious Communities,11,5541,2847,2694,2207,1217,990,3334,1630,1704,52,30,22,2476,1236,1240,806,364,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Other Religious Communities,12,8650,4333,4317,3759,2005,1754,4891,2328,2563,103,58,45,3221,1594,1627,1458,621,837,109,55,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Other Religious Communities,13,6176,3117,3059,2362,1279,1083,3814,1838,1976,79,41,38,2038,1044,994,1459,656,803,238,97,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Other Religious Communities,14,6652,3312,3340,2478,1293,1185,4174,2019,2155,96,57,39,1837,957,880,1641,743,898,600,262,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Other Religious Communities,15,6234,3209,3025,2541,1416,1125,3693,1793,1900,123,70,53,1388,758,630,1355,634,721,666,267,399,161,64,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Other Religious Communities,16,6387,3178,3209,2459,1349,1110,3928,1829,2099,119,68,51,1397,692,705,1215,561,654,845,349,496,349,159,190,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Other Religious Communities,17,4310,2145,2165,1579,846,733,2731,1299,1432,78,41,37,868,456,412,714,336,378,654,292,362,417,174,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Other Religious Communities,18,6825,3429,3396,2951,1539,1412,3874,1890,1984,162,80,82,1297,689,608,892,409,483,765,347,418,576,273,303,178,90,88,0,0,0,4,2,2,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Other Religious Communities,19,3417,1654,1763,1396,695,701,2021,959,1062,82,42,40,639,309,330,450,223,227,329,143,186,337,150,187,183,91,92,0,0,0,1,1,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Other Religious Communities,20-24,21248,10248,11000,9633,4822,4811,11615,5426,6189,570,288,282,3937,1936,2001,2268,1021,1247,1620,684,936,1543,688,855,1079,521,558,1,1,0,18,12,6,579,275,304,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Other Religious Communities,25-29,19810,9563,10247,10164,4808,5356,9646,4755,4891,630,328,302,3633,1879,1754,1784,822,962,1113,526,587,1089,505,584,587,294,293,1,1,0,21,18,3,788,382,406,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Other Religious Communities,30-34,16061,8074,7987,8820,4336,4484,7241,3738,3503,555,325,230,2851,1511,1340,1357,706,651,692,334,358,864,396,468,451,219,232,3,3,0,14,10,4,454,234,220,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Other Religious Communities,35-59,51854,26623,25231,34083,16532,17551,17771,10091,7680,1684,1017,667,8356,4766,3590,2957,1696,1261,1421,785,636,1513,830,683,808,413,395,3,2,1,32,29,3,997,553,444,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Other Religious Communities,60+,13564,6538,7026,11045,5000,6045,2519,1538,981,323,201,122,1426,863,563,349,214,135,157,99,58,106,62,44,49,29,20,0,0,0,1,1,0,108,69,39,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Total,Other Religious Communities,Age not stated,297,177,120,194,107,87,103,70,33,52,36,16,32,21,11,8,5,3,4,2,2,5,4,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Rural,All Religious Communities,Total,1864711,946999,917712,1040538,506244,534294,824173,440755,383418,40607,22842,17765,391396,202488,188908,191109,98562,92547,94437,51887,42550,71522,43208,28314,20654,12627,8027,31,28,3,428,364,64,13962,8730,5232,27,19,8
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Rural,All Religious Communities,0-6,400563,202981,197582,400563,202981,197582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Rural,All Religious Communities,7,49864,25188,24676,34420,17529,16891,15444,7659,7785,626,331,295,14817,7328,7489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Rural,All Religious Communities,8,65830,33008,32822,40151,20379,19772,25679,12629,13050,902,510,392,24773,12115,12658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Rural,All Religious Communities,9,45905,23555,22350,23135,12184,10951,22770,11371,11399,545,313,232,20763,10336,10427,1459,719,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Rural,All Religious Communities,10,70922,36412,34510,31583,16613,14970,39339,19799,19540,894,499,395,33773,17015,16758,4670,2283,2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Rural,All Religious Communities,11,35490,18156,17334,12222,6618,5604,23268,11538,11730,354,197,157,17821,8925,8896,5091,2416,2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Rural,All Religious Communities,12,64428,32647,31781,22543,11857,10686,41885,20790,21095,775,419,356,28710,14567,14143,11335,5279,6056,1065,525,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Rural,All Religious Communities,13,40811,20624,20187,12133,6652,5481,28678,13972,14706,489,256,233,15970,8110,7860,10391,4755,5636,1827,850,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Rural,All Religious Communities,14,47781,23977,23804,13683,7405,6278,34098,16572,17526,699,370,329,15783,8087,7696,13482,6258,7224,4134,1857,2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Rural,All Religious Communities,15,43266,22313,20953,13294,7307,5987,29972,15006,14966,735,401,334,12047,6468,5579,11470,5561,5909,4671,2103,2568,1048,473,575,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Rural,All Religious Communities,16,46300,24093,22207,13120,7405,5715,33180,16688,16492,891,487,404,11705,6294,5411,11505,5617,5888,6667,3099,3568,2412,1191,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Rural,All Religious Communities,17,28458,14848,13610,7807,4373,3434,20651,10475,10176,555,285,270,6509,3546,2963,6230,3133,3097,4848,2284,2564,2509,1227,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,17,00,0000,State - MEGHALAYA  17,Rural,All Religious Communities,18,51015,26172,24843,15805,8206,7599,35210,17966,17244,1270,665,605,10913,5706,5207,9724,4839,4885,7890,4018,3872,4476,2239,2237,931,495,436,1,1,0,4,3,1,0,0,0,1,0,1
