source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Age at | marriage | 1,Number of ever married | persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40+ | Males | 16,Females | 17,Duration not known | Males | 18,Females | 19
C-04_(SC)_Assam,C1204SC,18,00,0000,State - ASSAM  18,Urban,32-33,3031,232,2975,185,621,63,592,37,918,50,513,24,249,9,82,2,0,0
C-04_(SC)_Assam,C1204SC,18,00,0000,State - ASSAM  18,Urban,34+,5023,401,4901,254,908,74,827,59,1414,60,1026,41,539,17,182,3,5,0
C-04_(SC)_Assam,C1204SC,18,00,0000,State - ASSAM  18,Urban,Age not stated,3263,4006,2984,2905,0,0,0,0,0,0,0,0,0,0,0,0,2984,2905
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Total,All ages,3044764,3324485,2895860,3039173,352347,410319,399464,428575,825243,871232,606813,620747,347615,350984,307990,302637,56388,54679
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Total,Less than 10,52927,145421,49727,137277,697,1959,907,3020,12006,33034,14025,36657,9605,28092,12108,34163,379,352
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Total,10-11,34006,142066,31123,132833,2115,7573,3065,11523,7903,34612,6387,30642,4531,21840,7028,26456,94,187
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Total,12-13,81807,305691,75565,285121,6411,25583,8456,37130,20597,83333,16228,62131,10698,38857,13086,37845,89,242
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Total,14-15,268546,773922,249134,716029,21657,83449,26432,100078,68331,211281,55169,152449,36852,88093,40418,80014,275,665
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Total,16-17,387718,836116,367579,782977,56334,146134,56393,129900,108676,232698,70830,147338,39451,73961,35519,52269,376,677
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Total,18-19,740457,670696,708551,615145,107520,107240,102691,95295,209109,183875,142773,121740,78703,61652,67047,44831,708,512
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Total,20-21,853833,291491,815932,238973,86560,26047,116985,37640,234890,69236,182495,53907,102224,29502,91951,22411,827,230
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Total,22-23,289899,51550,282133,44841,43270,7338,45250,8488,86553,13073,58078,8705,29839,4589,18852,2601,291,47
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Total,24-25,186415,24800,180048,20130,15695,2425,26191,3290,52950,5655,43067,4327,25072,2904,16919,1508,154,21
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Total,26-27,33396,5537,32720,4990,5910,1072,5716,909,9789,1506,6174,852,3464,462,1627,182,40,7
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Total,28-29,19935,3890,19443,3466,3371,686,3069,457,5599,1093,3804,660,2443,411,1131,157,26,2
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Total,30-31,19775,3483,18816,2655,1150,198,2597,412,4972,796,4785,667,3435,436,1855,145,22,1
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Total,32-33,3389,746,3273,644,544,113,511,101,1144,216,637,143,335,56,95,14,7,1
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Total,34+,9534,3417,8787,2398,1113,502,1201,332,2724,824,2361,529,963,129,354,41,71,41
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Total,Age not stated,63127,65659,53029,51694,0,0,0,0,0,0,0,0,0,0,0,0,53029,51694
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Rural,All ages,2850302,3117673,2710174,2854220,330068,385775,373657,402339,771515,817734,565674,581015,325982,330199,291912,286975,51366,50183
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Rural,Less than 10,50034,137122,47002,129569,668,1881,886,2907,11420,31293,13155,34498,9039,26382,11471,32270,363,338
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Rural,10-11,32439,134572,29704,126084,2062,7328,2971,11093,7558,32946,6079,29028,4287,20606,6658,24901,89,182
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Rural,12-13,78810,290035,72811,271082,6248,24605,8193,35425,19829,79138,15645,58802,10261,36842,12548,36039,87,231
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Rural,14-15,257144,728632,238678,675458,20877,79661,25434,94884,65620,199235,52745,142800,35161,82600,38573,75631,268,647
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Rural,16-17,371220,789439,352039,740173,54010,138152,54071,122712,104003,219488,67736,138988,37763,70153,34095,50036,361,644
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Rural,18-19,703927,627408,673739,575795,102518,99931,97763,88865,198516,171921,135426,113643,74733,58138,64098,42810,685,487
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Rural,20-21,798412,267377,762938,218451,81007,23683,109519,34170,219379,63104,169753,49023,95552,27260,86932,20997,796,214
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Rural,22-23,263819,46322,256658,40133,39385,6332,41057,7533,78445,11710,52384,7831,27466,4261,17643,2422,278,44
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Rural,24-25,164911,21823,159112,17572,13624,2005,23032,2815,46526,4924,37741,3822,22582,2605,15464,1381,143,20
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Rural,26-27,28035,4789,27425,4302,4824,881,4748,785,8187,1309,5212,754,2986,402,1430,164,38,7
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Rural,28-29,16271,3484,15843,3110,2648,594,2464,400,4569,994,3109,601,2056,375,974,145,23,1
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Rural,30-31,16724,3119,15872,2376,851,173,2116,351,4147,709,4105,606,2995,407,1639,129,19,1
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Rural,32-33,2721,659,2620,564,410,94,385,89,936,197,519,122,282,49,83,12,5,1
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Rural,34+,8275,3152,7588,2226,936,455,1018,310,2380,766,2065,497,819,119,304,38,66,41
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Rural,Age not stated,57560,59740,48145,47325,0,0,0,0,0,0,0,0,0,0,0,0,48145,47325
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Urban,All ages,194462,206812,185686,184953,22279,24544,25807,26236,53728,53498,41139,39732,21633,20785,16078,15662,5022,4496
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Urban,Less than 10,2893,8299,2725,7708,29,78,21,113,586,1741,870,2159,566,1710,637,1893,16,14
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Urban,10-11,1567,7494,1419,6749,53,245,94,430,345,1666,308,1614,244,1234,370,1555,5,5
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Urban,12-13,2997,15656,2754,14039,163,978,263,1705,768,4195,583,3329,437,2015,538,1806,2,11
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Urban,14-15,11402,45290,10456,40571,780,3788,998,5194,2711,12046,2424,9649,1691,5493,1845,4383,7,18
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Urban,16-17,16498,46677,15540,42804,2324,7982,2322,7188,4673,13210,3094,8350,1688,3808,1424,2233,15,33
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Urban,18-19,36530,43288,34812,39350,5002,7309,4928,6430,10593,11954,7347,8097,3970,3514,2949,2021,23,25
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Urban,20-21,55421,24114,52994,20522,5553,2364,7466,3470,15511,6132,12742,4884,6672,2242,5019,1414,31,16
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Urban,22-23,26080,5228,25475,4708,3885,1006,4193,955,8108,1363,5694,874,2373,328,1209,179,13,3
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Urban,24-25,21504,2977,20936,2558,2071,420,3159,475,6424,731,5326,505,2490,299,1455,127,11,1
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Urban,26-27,5361,748,5295,688,1086,191,968,124,1602,197,962,98,478,60,197,18,2,0
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Urban,28-29,3664,406,3600,356,723,92,605,57,1030,99,695,59,387,36,157,12,3,1
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Urban,30-31,3051,364,2944,279,299,25,481,61,825,87,680,61,440,29,216,16,3,0
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Urban,32-33,668,87,653,80,134,19,126,12,208,19,118,21,53,7,12,2,2,0
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Urban,34+,1259,265,1199,172,177,47,183,22,344,58,296,32,144,10,50,3,5,0
C-04_(SC)_Bihar,C1204SC,10,00,0000,State - BIHAR  10,Urban,Age not stated,5567,5919,4884,4369,0,0,0,0,0,0,0,0,0,0,0,0,4884,4369
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,All ages,38948,36044,37810,33304,5943,5112,6069,5183,11759,10611,7710,6816,3369,2971,1926,1738,1034,873
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,Less than 10,593,1038,566,971,0,0,4,9,115,235,220,341,114,216,113,170,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,10-11,208,552,198,502,1,2,10,12,53,141,47,162,50,87,37,98,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,12-13,302,1343,287,1219,8,20,15,102,84,437,79,314,46,189,54,157,1,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,14-15,1162,4548,1092,4087,40,133,94,441,384,1449,279,1041,156,611,139,412,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,16-17,2268,7158,2165,6614,210,833,351,1114,799,2437,422,1366,199,560,184,302,0,2
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,18-19,6036,9733,5828,9143,760,1708,996,1748,1951,2913,1177,1782,565,678,376,311,3,3
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,20-21,9907,6011,9635,5538,1517,1219,1689,964,2999,1667,1987,1079,924,402,517,207,2,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,22-23,6747,2408,6635,2295,1274,610,1152,410,2140,720,1335,403,518,102,213,48,3,2
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,24-25,5365,1251,5238,1185,960,337,801,216,1636,338,1211,193,453,79,176,22,1,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,26-27,2394,495,2360,483,603,146,445,95,733,149,413,75,129,14,37,4,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,28-29,1468,217,1452,207,346,51,282,42,448,65,257,26,88,19,31,4,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,30-31,800,110,782,97,114,22,137,18,234,27,175,18,83,9,39,3,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,32-33,252,34,247,33,60,13,48,7,85,8,39,4,12,1,3,0,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,34+,312,83,301,64,50,18,45,5,98,25,69,12,32,4,7,0,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,Age not stated,1134,1063,1024,866,0,0,0,0,0,0,0,0,0,0,0,0,1024,866
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,All ages,3847,3241,3744,3044,713,515,692,523,1202,993,618,552,229,210,187,179,103,72
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,Less than 10,60,96,57,91,0,0,0,1,16,26,23,36,10,15,8,13,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,10-11,19,52,19,47,0,0,0,0,5,20,8,13,2,6,4,8,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,12-13,29,126,28,119,0,4,2,6,15,56,6,31,3,12,2,10,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,14-15,134,421,130,390,6,15,20,54,53,149,29,87,11,44,11,41,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,16-17,264,613,252,580,33,81,48,110,107,225,34,95,14,34,16,35,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,18-19,564,860,550,818,96,190,109,181,184,234,80,132,48,44,33,37,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,20-21,994,581,967,546,183,132,189,99,312,165,168,97,53,31,62,22,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,22-23,673,213,667,202,164,47,124,37,233,69,100,33,25,8,21,8,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,24-25,510,103,492,97,115,24,90,17,148,27,92,17,30,8,17,4,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,26-27,224,46,222,45,58,14,61,16,60,10,30,5,10,0,3,0,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,28-29,130,21,127,20,33,4,28,0,36,5,18,5,9,5,3,1,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,30-31,80,11,79,9,16,2,13,2,21,3,15,0,8,2,6,0,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,32-33,21,3,20,3,4,1,6,0,7,1,1,1,2,0,0,0,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,34+,32,7,31,5,5,1,2,0,5,3,14,0,4,1,1,0,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,Age not stated,113,88,103,72,0,0,0,0,0,0,0,0,0,0,0,0,103,72
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Urban,All ages,35101,32803,34066,30260,5230,4597,5377,4660,10557,9618,7092,6264,3140,2761,1739,1559,931,801
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Urban,Less than 10,533,942,509,880,0,0,4,8,99,209,197,305,104,201,105,157,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Urban,10-11,189,500,179,455,1,2,10,12,48,121,39,149,48,81,33,90,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Urban,12-13,273,1217,259,1100,8,16,13,96,69,381,73,283,43,177,52,147,1,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Urban,14-15,1028,4127,962,3697,34,118,74,387,331,1300,250,954,145,567,128,371,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Urban,16-17,2004,6545,1913,6034,177,752,303,1004,692,2212,388,1271,185,526,168,267,0,2
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Urban,18-19,5472,8873,5278,8325,664,1518,887,1567,1767,2679,1097,1650,517,634,343,274,3,3
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Urban,20-21,8913,5430,8668,4992,1334,1087,1500,865,2687,1502,1819,982,871,371,455,185,2,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Urban,22-23,6074,2195,5968,2093,1110,563,1028,373,1907,651,1235,370,493,94,192,40,3,2
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Urban,24-25,4855,1148,4746,1088,845,313,711,199,1488,311,1119,176,423,71,159,18,1,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Urban,26-27,2170,449,2138,438,545,132,384,79,673,139,383,70,119,14,34,4,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Urban,28-29,1338,196,1325,187,313,47,254,42,412,60,239,21,79,14,28,3,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Urban,30-31,720,99,703,88,98,20,124,16,213,24,160,18,75,7,33,3,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Urban,32-33,231,31,227,30,56,12,42,7,78,7,38,3,10,1,3,0,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Urban,34+,280,76,270,59,45,17,43,5,93,22,55,12,28,3,6,0,0,0
C-04_(SC)_Chandigarh,C1204SC,04,00,0000,State - CHANDIGARH  04,Urban,Age not stated,1021,975,921,794,0,0,0,0,0,0,0,0,0,0,0,0,921,794
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,All ages,543659,646187,513093,538077,61344,65994,67503,71291,136396,145944,102497,109346,66850,69232,70335,67692,8168,8578
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,Less than 10,16656,44239,15072,36442,29,67,74,202,1635,5213,3338,8639,3177,8188,6788,14109,31,24
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,10-11,9154,23882,8067,18650,61,197,124,520,989,3331,1482,4192,1559,3940,3841,6454,11,16
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,12-13,13325,45775,11863,36501,160,722,325,2406,1958,9441,2515,9164,2374,7017,4510,7735,21,16
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,14-15,32902,109725,29310,88070,746,4763,1465,9399,6021,25866,6249,20493,5672,13926,9122,13572,35,51
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,16-17,52474,162879,48272,139031,3710,19918,5222,21431,13922,43054,10115,27424,7171,15615,8069,11495,63,94
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,18-19,125252,165412,118340,143858,13578,25792,16046,24582,34886,41653,23952,27139,15531,14435,14254,10183,93,74
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,20-21,158991,56528,151996,45242,18741,8147,22595,8106,43353,11884,31412,8949,19201,4678,16575,3453,119,25
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,22-23,60523,13360,58958,12010,10643,3413,10061,2623,16944,2985,11385,1793,6087,765,3784,424,54,7
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,24-25,37089,6283,36017,5503,6387,1512,6260,1101,9605,1399,7343,878,3890,417,2507,191,25,5
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,26-27,11428,1968,11269,1821,3327,746,2346,360,2848,385,1699,222,748,78,294,30,7,0
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,28-29,7438,1151,7342,1050,2189,335,1422,240,1825,239,1114,157,563,56,221,22,8,1
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,30-31,4969,897,4788,770,852,134,909,157,1221,229,1012,156,528,77,259,17,7,0
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,32-33,1508,280,1470,261,439,87,266,58,389,73,244,30,96,11,35,2,1,0
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,34+,2765,864,2642,604,482,161,388,106,800,192,637,110,253,29,76,5,6,1
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,Age not stated,9185,12944,7687,8264,0,0,0,0,0,0,0,0,0,0,0,0,7687,8264
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,All ages,429728,514733,403744,426705,47102,51119,51779,55114,104485,113132,78380,85059,54255,56784,62027,59445,5716,6052
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,Less than 10,14661,38110,13199,31250,29,60,66,178,1409,4342,2750,7138,2746,6875,6173,12634,26,23
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,10-11,8126,20111,7129,15577,57,184,103,433,856,2716,1284,3330,1336,3223,3483,5679,10,12
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,12-13,11884,37449,10549,29712,147,623,277,1931,1721,7419,2187,7175,2074,5822,4124,6727,19,15
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,14-15,28307,86045,25188,68777,653,3955,1252,7453,5042,19755,5194,15220,4842,10866,8171,11485,34,43
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,16-17,44396,131804,40759,112337,3169,16058,4353,17044,11441,33952,8406,21819,6081,13132,7254,10255,55,77
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,18-19,105153,135576,99170,117646,11431,20697,13449,19734,28739,33550,19620,22018,13152,12372,12702,9219,77,56
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,20-21,128419,41011,122588,32181,15312,5760,18401,5608,34375,8128,24388,6264,15637,3506,14381,2894,94,21
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,22-23,43974,8695,42713,7674,7862,2107,7213,1618,11810,1853,7877,1180,4715,552,3196,358,40,6
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,24-25,23553,3681,22764,3146,4361,867,3987,609,5665,764,4360,505,2470,261,1905,136,16,4
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,26-27,6278,1063,6171,961,2021,380,1247,175,1412,204,844,123,429,59,213,20,5,0
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,28-29,3731,684,3671,613,1198,199,691,138,838,134,501,88,291,33,150,20,2,1
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,30-31,2426,542,2298,456,397,66,410,86,550,140,476,94,264,58,197,12,4,0
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,32-33,714,163,695,149,197,47,126,29,176,43,115,24,55,4,26,2,0,0
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,34+,1607,654,1519,433,268,116,204,78,451,132,378,81,163,21,52,4,3,1
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,Age not stated,6499,9145,5331,5793,0,0,0,0,0,0,0,0,0,0,0,0,5331,5793
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,All ages,113931,131454,109349,111372,14242,14875,15724,16177,31911,32812,24117,24287,12595,12448,8308,8247,2452,2526
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,Less than 10,1995,6129,1873,5192,0,7,8,24,226,871,588,1501,431,1313,615,1475,5,1
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,10-11,1028,3771,938,3073,4,13,21,87,133,615,198,862,223,717,358,775,1,4
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,12-13,1441,8326,1314,6789,13,99,48,475,237,2022,328,1989,300,1195,386,1008,2,1
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,14-15,4595,23680,4122,19293,93,808,213,1946,979,6111,1055,5273,830,3060,951,2087,1,8
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,16-17,8078,31075,7513,26694,541,3860,869,4387,2481,9102,1709,5605,1090,2483,815,1240,8,17
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,18-19,20099,29836,19170,26212,2147,5095,2597,4848,6147,8103,4332,5121,2379,2063,1552,964,16,18
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,20-21,30572,15517,29408,13061,3429,2387,4194,2498,8978,3756,7024,2685,3564,1172,2194,559,25,4
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,22-23,16549,4665,16245,4336,2781,1306,2848,1005,5134,1132,3508,613,1372,213,588,66,14,1
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,24-25,13536,2602,13253,2357,2026,645,2273,492,3940,635,2983,373,1420,156,602,55,9,1
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,26-27,5150,905,5098,860,1306,366,1099,185,1436,181,855,99,319,19,81,10,2,0
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,28-29,3707,467,3671,437,991,136,731,102,987,105,613,69,272,23,71,2,6,0
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,30-31,2543,355,2490,314,455,68,499,71,671,89,536,62,264,19,62,5,3,0
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,32-33,794,117,775,112,242,40,140,29,213,30,129,6,41,7,9,0,1,0
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,34+,1158,210,1123,171,214,45,184,28,349,60,259,29,90,8,24,1,3,0
C-04_(SC)_Chhattisgarh,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,Age not stated,2686,3799,2356,2471,0,0,0,0,0,0,0,0,0,0,0,0,2356,2471
