source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Religion,Age at | marriage | 1,Number of ever married | persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40+ | Males | 16,Females | 17,Duration not known | Males | 18,Females | 19
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,All Religious Communities,All ages,57945,58064,55672,51575,8201,7696,9007,8397,15958,15002,11827,10805,5729,5088,3361,3232,1589,1355
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,All Religious Communities,Less than 10,438,1070,418,803,0,0,1,2,25,164,155,226,110,184,127,223,0,4
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,All Religious Communities,10-11,43,654,40,465,0,0,1,5,5,87,9,114,14,86,11,172,0,1
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,All Religious Communities,12-13,59,1938,53,1461,0,8,3,50,8,452,17,417,10,282,15,252,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,All Religious Communities,14-15,182,6010,167,5107,2,106,3,413,33,1637,44,1500,32,798,52,646,1,7
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,All Religious Communities,16-17,676,9662,610,8649,33,949,50,1433,198,2993,145,2015,89,806,92,434,3,19
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,All Religious Communities,18-19,3010,15835,2805,14538,241,2661,374,2789,874,4318,658,2854,387,1288,266,597,5,31
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,All Religious Communities,20-21,8541,10406,8076,9334,923,1526,1378,1760,2363,2635,1844,1952,880,877,680,572,8,12
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,All Religious Communities,22-23,9625,4733,9303,4419,1479,1015,1646,882,2929,1233,1950,800,834,322,454,161,11,6
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,All Religious Communities,24-25,11934,3112,11480,2833,1674,666,1817,535,3386,773,2579,500,1254,245,761,110,9,4
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,All Religious Communities,26-27,7067,1389,6901,1296,1414,395,1294,263,2089,336,1314,186,515,92,269,24,6,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,All Religious Communities,28-29,5744,751,5624,686,1084,192,1043,122,1652,179,1103,120,538,55,203,18,1,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,All Religious Communities,30-31,4196,439,4041,370,559,80,670,82,1119,97,898,62,529,35,264,14,2,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,All Religious Communities,32-33,1804,154,1755,139,328,39,318,23,502,49,378,18,175,8,52,2,2,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,All Religious Communities,34+,2958,241,2863,205,464,59,409,38,775,49,733,41,362,10,115,7,5,1
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,All Religious Communities,Age not stated,1668,1670,1536,1270,0,0,0,0,0,0,0,0,0,0,0,0,1536,1270
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Hindu,All ages,39431,39128,38121,34686,5795,5328,6407,5858,11107,10259,7867,7069,3698,3208,2140,2076,1107,888
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Hindu,Less than 10,313,869,299,622,0,0,1,1,23,133,112,167,79,134,84,183,0,4
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Hindu,10-11,29,589,27,405,0,0,1,3,4,76,7,96,10,74,5,155,0,1
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Hindu,12-13,46,1720,41,1285,0,6,1,47,6,409,14,370,6,234,14,219,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Hindu,14-15,155,5063,143,4293,1,98,3,386,28,1385,37,1256,26,626,47,535,1,7
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Hindu,16-17,512,7584,465,6816,24,814,42,1208,151,2382,118,1510,60,583,67,302,3,17
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Hindu,18-19,2167,10855,2032,10000,172,2045,311,2060,631,2976,463,1787,264,791,187,313,4,28
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Hindu,20-21,6054,5930,5784,5351,687,984,1034,1078,1763,1518,1256,1046,598,447,439,268,7,10
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Hindu,22-23,6753,2468,6561,2350,1122,610,1196,496,2058,650,1336,393,553,148,288,48,8,5
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Hindu,24-25,7867,1632,7618,1509,1174,385,1275,316,2296,409,1641,260,778,104,447,32,7,3
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Hindu,26-27,4786,666,4698,637,977,208,941,135,1437,168,854,87,326,34,157,5,6,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Hindu,28-29,3833,361,3768,342,755,105,717,69,1125,83,737,53,322,24,111,8,1,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Hindu,30-31,2801,170,2709,141,396,32,453,36,756,37,585,23,336,6,181,7,2,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Hindu,32-33,1190,57,1170,53,223,17,206,9,344,15,246,10,117,1,33,1,1,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Hindu,34+,1797,82,1744,69,264,24,226,14,485,18,461,11,223,2,80,0,5,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Hindu,Age not stated,1128,1082,1062,813,0,0,0,0,0,0,0,0,0,0,0,0,1062,813
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Muslim,All ages,3496,3612,3417,3185,587,538,529,488,957,916,680,656,326,299,219,208,119,80
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Muslim,Less than 10,39,55,39,51,0,0,0,1,1,8,19,19,3,13,16,10,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Muslim,10-11,6,27,6,22,0,0,0,0,0,3,0,7,4,5,2,7,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Muslim,12-13,7,106,7,76,0,0,2,2,1,15,1,23,3,19,0,17,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Muslim,14-15,8,420,6,351,1,1,0,14,0,107,2,109,2,73,1,47,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Muslim,16-17,44,717,43,638,3,52,4,82,9,241,11,169,7,50,9,44,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Muslim,18-19,164,928,158,836,13,166,18,158,37,244,41,161,32,68,17,39,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Muslim,20-21,460,621,438,556,41,124,60,121,121,148,122,90,45,43,49,29,0,1
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Muslim,22-23,582,282,570,257,91,82,96,51,197,65,108,40,51,12,25,7,2,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Muslim,24-25,800,172,790,158,135,52,116,28,230,48,170,20,84,5,53,5,2,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Muslim,26-27,488,91,481,85,126,34,82,23,153,16,79,8,24,3,17,1,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Muslim,28-29,359,33,357,31,86,13,69,3,101,7,58,4,33,4,10,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Muslim,30-31,212,28,208,24,48,7,39,3,59,5,32,4,22,3,8,2,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Muslim,32-33,75,6,74,5,15,0,20,0,17,3,9,2,5,0,8,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Muslim,34+,128,21,125,16,28,7,23,2,31,6,28,0,11,1,4,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Muslim,Age not stated,124,105,115,79,0,0,0,0,0,0,0,0,0,0,0,0,115,79
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Christian,All ages,14482,14844,13647,13267,1738,1757,2002,1972,3755,3700,3193,3007,1661,1553,964,912,334,366
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Christian,Less than 10,81,140,76,125,0,0,0,0,1,20,23,40,26,37,26,28,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Christian,10-11,8,32,7,32,0,0,0,0,1,7,2,10,0,6,4,9,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Christian,12-13,4,98,3,87,0,0,0,1,1,24,2,20,0,27,0,15,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Christian,14-15,18,492,17,437,0,4,0,12,5,134,5,128,4,97,3,62,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Christian,16-17,109,1290,94,1128,5,69,3,129,36,355,14,325,20,163,16,85,0,2
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Christian,18-19,640,3947,584,3603,53,434,43,553,193,1070,149,886,86,422,59,235,1,3
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Christian,20-21,1964,3758,1803,3341,190,404,280,548,469,941,449,800,229,383,185,264,1,1
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Christian,22-23,2222,1933,2109,1768,253,314,344,321,655,504,491,362,227,162,138,104,1,1
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Christian,24-25,3167,1275,2977,1133,350,218,414,185,833,310,745,215,385,134,250,70,0,1
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Christian,26-27,1731,617,1662,559,298,151,265,99,475,145,373,91,159,55,92,18,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Christian,28-29,1496,345,1446,301,227,72,247,47,411,83,302,62,181,27,78,10,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Christian,30-31,1141,238,1083,202,111,41,168,42,287,54,277,34,166,26,74,5,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Christian,32-33,523,88,497,78,86,22,87,13,139,30,121,5,52,7,11,1,1,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Christian,34+,997,133,959,116,165,28,151,22,249,23,240,29,126,7,28,6,0,1
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Christian,Age not stated,381,458,330,357,0,0,0,0,0,0,0,0,0,0,0,0,330,357
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Sikh,All ages,237,207,229,198,37,30,26,29,67,63,44,38,22,10,28,27,5,1
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Sikh,Less than 10,2,3,1,3,0,0,0,0,0,1,0,0,1,0,0,2,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Sikh,10-11,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Sikh,12-13,1,5,1,4,0,0,0,0,0,1,0,1,0,1,1,1,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Sikh,14-15,1,12,1,10,0,0,0,0,0,2,0,4,0,2,1,2,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Sikh,16-17,1,19,1,18,0,2,0,4,0,3,1,4,0,3,0,2,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Sikh,18-19,7,55,7,53,0,5,1,6,1,20,1,10,2,3,2,9,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Sikh,20-21,24,46,22,45,0,7,2,3,3,15,8,12,3,1,6,7,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Sikh,22-23,37,33,35,32,7,7,4,8,10,12,10,4,2,0,2,1,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Sikh,24-25,59,18,59,18,11,7,4,4,18,3,14,2,4,0,8,2,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Sikh,26-27,32,6,32,6,7,1,1,2,13,3,5,0,4,0,2,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Sikh,28-29,26,5,26,5,7,1,6,1,7,3,3,0,1,0,2,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Sikh,30-31,15,1,15,1,1,0,4,1,7,0,0,0,2,0,1,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Sikh,32-33,6,0,5,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Sikh,34+,19,0,19,0,4,0,3,0,6,0,1,0,2,0,3,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Sikh,Age not stated,7,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Buddhist,All ages,40,41,39,33,6,3,6,8,11,4,5,6,6,6,3,4,2,2
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Buddhist,Less than 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Buddhist,10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Buddhist,12-13,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Buddhist,14-15,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Buddhist,16-17,2,7,2,6,0,0,0,1,1,1,0,1,1,3,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Buddhist,18-19,2,11,2,9,0,0,0,3,2,2,0,3,0,0,0,1,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Buddhist,20-21,5,7,5,6,1,0,1,1,0,1,3,0,0,2,0,2,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Buddhist,22-23,5,3,5,2,1,1,1,1,2,0,1,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Buddhist,24-25,6,1,5,1,0,0,1,0,1,0,0,0,0,1,3,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Buddhist,26-27,7,2,7,2,3,1,0,1,3,0,0,0,1,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Buddhist,28-29,4,1,4,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Buddhist,30-31,5,1,5,1,0,0,2,0,1,0,0,1,2,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Buddhist,32-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Buddhist,34+,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Buddhist,Age not stated,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Jain,All ages,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Jain,Less than 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Jain,10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Jain,12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Jain,14-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Jain,16-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Jain,18-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Jain,20-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Jain,22-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Jain,24-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Jain,26-27,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Jain,28-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Jain,30-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Jain,32-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Jain,34+,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Jain,Age not stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Others,All ages,46,44,46,35,8,5,9,6,14,12,6,7,6,3,2,2,1,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Others,Less than 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Others,10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Others,12-13,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Others,14-15,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Others,16-17,0,7,0,5,0,0,0,0,0,1,0,3,0,1,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Others,18-19,2,13,2,12,0,3,0,2,1,2,0,4,1,1,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Others,20-21,5,8,5,5,0,1,0,1,0,2,1,0,3,0,1,1,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Others,22-23,5,3,5,2,1,0,1,1,2,1,1,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Others,24-25,7,4,7,4,1,1,2,0,3,2,0,0,1,0,0,1,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Others,26-27,10,4,10,4,1,0,2,2,5,2,1,0,0,0,1,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Others,28-29,7,0,7,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Others,30-31,6,0,6,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Others,32-33,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
C-05_Andaman_and_Nicobar_Islands,C1405,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Others,34+,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
