source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban,Marital | status | 1,Total population | Persons | 2,Males | 3,Females | 4,Religious communities | Hindu | Persons | 5,Males | 6,Females | 7,Muslim | Persons | 8,Males | 9,Females | 10,Christian | Persons | 11,Males | 12,Females | 13,Sikh | Persons | 14,Males | 15,Females | 16,Buddhist | Persons | 17,Males | 18,Females | 19,Jain | Persons | 20,Males | 21,Females | 22,Other religions and persuasions | Persons | 23,Males | 24,Females | 25
C-03_NCT_of_Delhi,C1003,07,000,State - NCT OF DELHI,Total,Separated,31256,11922,19334,25278,9894,15384,3394,1016,2378,465,149,316,1773,721,1052,52,22,30,256,100,156,11,3,8
C-03_NCT_of_Delhi,C1003,07,000,State - NCT OF DELHI,Total,Divorced,17950,7145,10805,13640,5679,7961,2244,665,1579,312,81,231,1482,610,872,46,18,28,199,78,121,12,7,5
C-03_NCT_of_Delhi,C1003,07,000,State - NCT OF DELHI,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_NCT_of_Delhi,C1003,07,000,State - NCT OF DELHI,Rural,Total,419042,226321,192721,384028,207567,176461,29143,15703,13440,1132,580,552,4080,2105,1975,158,86,72,192,94,98,29,17,12
C-03_NCT_of_Delhi,C1003,07,000,State - NCT OF DELHI,Rural,Never married,202613,120204,82409,183081,109068,74013,16669,9543,7126,546,303,243,2003,1099,904,86,52,34,73,41,32,17,11,6
C-03_NCT_of_Delhi,C1003,07,000,State - NCT OF DELHI,Rural,Married,200733,101914,98819,186261,94572,91689,11717,5958,5759,531,262,269,1911,955,956,68,33,35,105,52,53,12,6,6
C-03_NCT_of_Delhi,C1003,07,000,State - NCT OF DELHI,Rural,Widowed,14790,3785,11005,13872,3548,10324,678,168,510,52,15,37,158,46,112,4,1,3,13,1,12,0,0,0
C-03_NCT_of_Delhi,C1003,07,000,State - NCT OF DELHI,Rural,Separated,678,302,376,617,272,345,53,26,27,1,0,1,5,4,1,0,0,0,1,0,1,0,0,0
C-03_NCT_of_Delhi,C1003,07,000,State - NCT OF DELHI,Rural,Divorced,228,116,112,197,107,90,26,8,18,2,0,2,3,1,2,0,0,0,0,0,0,0,0,0
C-03_NCT_of_Delhi,C1003,07,000,State - NCT OF DELHI,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_NCT_of_Delhi,C1003,07,000,State - NCT OF DELHI,Urban,Total,16368899,8761005,7607894,13328072,7146027,6182045,2129541,1148231,981310,144961,70858,74103,566501,292298,274203,18291,9520,8771,166039,85511,80528,2168,1131,1037
C-03_NCT_of_Delhi,C1003,07,000,State - NCT OF DELHI,Urban,Never married,7772210,4502445,3269765,6194768,3606926,2587842,1196594,680530,516064,66955,34334,32621,229994,132999,96995,8968,4964,4004,66676,37800,28876,969,538,431
C-03_NCT_of_Delhi,C1003,07,000,State - NCT OF DELHI,Urban,Married,7961184,4098314,3862870,6606747,3405080,3201667,875337,454330,421007,71639,35297,36342,300483,150015,150468,8586,4345,4241,91790,45743,46047,1080,564,516
C-03_NCT_of_Delhi,C1003,07,000,State - NCT OF DELHI,Urban,Widowed,587205,141597,445608,488453,118827,369626,52051,11724,40327,5593,997,4596,32777,7958,24819,639,171,468,7119,1790,5329,96,19,77
C-03_NCT_of_Delhi,C1003,07,000,State - NCT OF DELHI,Urban,Separated,30578,11620,18958,24661,9622,15039,3341,990,2351,464,149,315,1768,717,1051,52,22,30,255,100,155,11,3,8
C-03_NCT_of_Delhi,C1003,07,000,State - NCT OF DELHI,Urban,Divorced,17722,7029,10693,13443,5572,7871,2218,657,1561,310,81,229,1479,609,870,46,18,28,199,78,121,12,7,5
C-03_NCT_of_Delhi,C1003,07,000,State - NCT OF DELHI,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Nagaland,C1003,13,000,State - NAGALAND,Total,Total,1978502,1024649,953853,173054,104851,68203,48963,28527,20436,1739651,881927,857724,1890,1531,359,6759,3513,3246,2655,1373,1282,3214,1620,1594
C-03_Nagaland,C1003,13,000,State - NAGALAND,Total,Never married,1192160,639157,553003,82670,49988,32682,27981,16964,11017,1071597,566740,504857,559,407,152,4726,2510,2216,1228,676,552,1834,976,858
C-03_Nagaland,C1003,13,000,State - NAGALAND,Total,Married,720923,368633,352290,85630,53263,32367,20006,11272,8734,608915,300386,308529,1286,1089,197,1858,961,897,1362,688,674,1174,588,586
C-03_Nagaland,C1003,13,000,State - NAGALAND,Total,Widowed,50404,10908,39496,3593,799,2794,627,104,523,45768,9908,35860,12,3,9,140,31,109,64,8,56,154,36,118
C-03_Nagaland,C1003,13,000,State - NAGALAND,Total,Separated,8694,3780,4914,922,704,218,247,165,82,7437,2855,4582,33,32,1,19,7,12,1,1,0,29,13,16
C-03_Nagaland,C1003,13,000,State - NAGALAND,Total,Divorced,6321,2171,4150,239,97,142,102,22,80,5934,2038,3896,0,0,0,16,4,12,0,0,0,23,7,16
C-03_Nagaland,C1003,13,000,State - NAGALAND,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Nagaland,C1003,13,000,State - NAGALAND,Rural,Total,1407536,725472,682064,62934,38453,24481,23007,12723,10284,1310838,668171,642667,1116,999,117,4478,2385,2093,421,230,191,2997,1514,1483
C-03_Nagaland,C1003,13,000,State - NAGALAND,Rural,Never married,855567,458725,396842,31804,19252,12552,13594,7795,5799,803349,427878,375471,283,226,57,3365,1824,1541,261,148,113,1704,905,799
C-03_Nagaland,C1003,13,000,State - NAGALAND,Rural,Married,504056,253725,250331,29542,18599,10943,8959,4818,4141,461989,228110,233879,805,747,58,1003,530,473,151,80,71,1111,556,555
C-03_Nagaland,C1003,13,000,State - NAGALAND,Rural,Widowed,37382,8898,28484,1185,351,834,316,55,261,35607,8414,27193,2,1,1,94,27,67,9,2,7,133,35,98
C-03_Nagaland,C1003,13,000,State - NAGALAND,Rural,Separated,6003,2513,3490,298,200,98,86,46,40,5558,2227,3331,26,25,1,6,3,3,0,0,0,27,12,15
C-03_Nagaland,C1003,13,000,State - NAGALAND,Rural,Divorced,4528,1611,2917,105,51,54,52,9,43,4335,1542,2793,0,0,0,10,1,9,0,0,0,22,6,16
C-03_Nagaland,C1003,13,000,State - NAGALAND,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Nagaland,C1003,13,000,State - NAGALAND,Urban,Total,570966,299177,271789,110120,66398,43722,25956,15804,10152,428813,213756,215057,774,532,242,2281,1128,1153,2234,1143,1091,217,106,111
C-03_Nagaland,C1003,13,000,State - NAGALAND,Urban,Never married,336593,180432,156161,50866,30736,20130,14387,9169,5218,268248,138862,129386,276,181,95,1361,686,675,967,528,439,130,71,59
C-03_Nagaland,C1003,13,000,State - NAGALAND,Urban,Married,216867,114908,101959,56088,34664,21424,11047,6454,4593,146926,72276,74650,481,342,139,855,431,424,1211,608,603,63,32,31
C-03_Nagaland,C1003,13,000,State - NAGALAND,Urban,Widowed,13022,2010,11012,2408,448,1960,311,49,262,10161,1494,8667,10,2,8,46,4,42,55,6,49,21,1,20
C-03_Nagaland,C1003,13,000,State - NAGALAND,Urban,Separated,2691,1267,1424,624,504,120,161,119,42,1879,628,1251,7,7,0,13,4,9,1,1,0,2,1,1
C-03_Nagaland,C1003,13,000,State - NAGALAND,Urban,Divorced,1793,560,1233,134,46,88,50,13,37,1599,496,1103,0,0,0,6,3,3,0,0,0,1,1,0
C-03_Nagaland,C1003,13,000,State - NAGALAND,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Odisha,C1003,21,000,State - ODISHA,Total,Total,41974218,21212136,20762082,39300341,19877014,19423327,911670,465992,445678,1161708,570979,590729,21991,11561,10430,13852,7216,6636,9420,4885,4535,478317,235607,242710
C-03_Odisha,C1003,21,000,State - ODISHA,Total,Never married,19537946,10767865,8770081,18144861,10021350,8123511,476941,263574,213367,607178,315132,292046,9443,5496,3947,6874,3930,2944,4166,2356,1810,242866,130136,112730
C-03_Odisha,C1003,21,000,State - ODISHA,Total,Married,20188960,9941711,10247249,19042306,9380782,9661524,398341,196232,202109,496542,243014,253528,11408,5790,5618,6155,3053,3102,4849,2409,2440,202111,98372,103739
C-03_Odisha,C1003,21,000,State - ODISHA,Total,Widowed,2068214,455587,1612627,1946260,430887,1515373,31770,5382,26388,53757,11649,42108,1043,229,814,760,210,550,383,109,274,30523,6299,24224
C-03_Odisha,C1003,21,000,State - ODISHA,Total,Separated,142774,40494,102280,133571,38024,95547,3051,614,2437,3529,1032,2497,78,38,40,47,18,29,12,7,5,2227,667,1560
C-03_Odisha,C1003,21,000,State - ODISHA,Total,Divorced,36324,6479,29845,33343,5971,27372,1567,190,1377,702,152,550,19,8,11,16,5,11,10,4,6,590,133,457
C-03_Odisha,C1003,21,000,State - ODISHA,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Odisha,C1003,21,000,State - ODISHA,Rural,Total,34970562,17586203,17384359,32954796,16587340,16367456,501056,252294,248762,975101,479725,495376,5102,2671,2431,11726,6119,5607,3154,1620,1534,461854,227641,234213
C-03_Odisha,C1003,21,000,State - ODISHA,Rural,Never married,16282503,8914841,7367662,15231872,8356193,6875679,261252,142475,118777,510584,265316,245268,2253,1302,951,5804,3342,2462,1558,870,688,234096,125671,108425
C-03_Odisha,C1003,21,000,State - ODISHA,Rural,Married,16768411,8232247,8536164,15909736,7814578,8095158,218773,106291,112482,415930,203395,212535,2549,1298,1251,5207,2566,2641,1438,698,740,195312,95067,100245
C-03_Odisha,C1003,21,000,State - ODISHA,Rural,Widowed,1768013,398438,1369575,1670864,378237,1292627,18258,3064,15194,45175,10048,35127,262,54,208,658,189,469,148,48,100,29706,6124,23582
C-03_Odisha,C1003,21,000,State - ODISHA,Rural,Separated,120984,35228,85756,113859,33270,80589,1791,352,1439,2874,842,2032,34,17,17,41,17,24,5,3,2,2163,647,1516
C-03_Odisha,C1003,21,000,State - ODISHA,Rural,Divorced,30651,5449,25202,28465,5062,23403,982,112,870,538,124,414,4,0,4,16,5,11,5,1,4,577,132,445
C-03_Odisha,C1003,21,000,State - ODISHA,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Odisha,C1003,21,000,State - ODISHA,Urban,Total,7003656,3625933,3377723,6345545,3289674,3055871,410614,213698,196916,186607,91254,95353,16889,8890,7999,2126,1097,1029,6266,3265,3001,16463,7966,8497
C-03_Odisha,C1003,21,000,State - ODISHA,Urban,Never married,3255443,1853024,1402419,2912989,1665157,1247832,215689,121099,94590,96594,49816,46778,7190,4194,2996,1070,588,482,2608,1486,1122,8770,4465,4305
C-03_Odisha,C1003,21,000,State - ODISHA,Urban,Married,3420549,1709464,1711085,3132570,1566204,1566366,179568,89941,89627,80612,39619,40993,8859,4492,4367,948,487,461,3411,1711,1700,6799,3305,3494
C-03_Odisha,C1003,21,000,State - ODISHA,Urban,Widowed,300201,57149,243052,275396,52650,222746,13512,2318,11194,8582,1601,6981,781,175,606,102,21,81,235,61,174,817,175,642
C-03_Odisha,C1003,21,000,State - ODISHA,Urban,Separated,21790,5266,16524,19712,4754,14958,1260,262,998,655,190,465,44,21,23,6,1,5,7,4,3,64,20,44
C-03_Odisha,C1003,21,000,State - ODISHA,Urban,Divorced,5673,1030,4643,4878,909,3969,585,78,507,164,28,136,15,8,7,0,0,0,5,3,2,13,1,12
C-03_Odisha,C1003,21,000,State - ODISHA,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Puducherry,C1003,34,000,State - PUDUCHERRY,Total,Total,1247953,612511,635442,1089409,536701,552708,75556,36450,39106,78550,37157,41393,297,156,141,451,250,201,1400,702,698,168,88,80
C-03_Puducherry,C1003,34,000,State - PUDUCHERRY,Total,Never married,532135,295081,237054,463351,257751,205600,32545,18249,14296,34189,17949,16240,128,61,67,225,139,86,575,306,269,74,49,25
C-03_Puducherry,C1003,34,000,State - PUDUCHERRY,Total,Married,623377,305336,318041,545572,268408,277164,38006,17642,20364,37696,18257,19439,147,91,56,195,105,90,761,386,375,81,39,42
C-03_Puducherry,C1003,34,000,State - PUDUCHERRY,Total,Widowed,83539,9960,73579,73068,8790,64278,4371,412,3959,5849,726,5123,20,3,17,27,5,22,56,8,48,9,0,9
C-03_Puducherry,C1003,34,000,State - PUDUCHERRY,Total,Separated,7475,1767,5708,6358,1482,4876,440,108,332,651,170,481,1,0,1,3,0,3,7,1,6,0,0,0
C-03_Puducherry,C1003,34,000,State - PUDUCHERRY,Total,Divorced,1427,367,1060,1060,270,790,194,39,155,165,55,110,1,1,0,1,1,0,1,1,0,4,0,4
C-03_Puducherry,C1003,34,000,State - PUDUCHERRY,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Puducherry,C1003,34,000,State - PUDUCHERRY,Rural,Total,395200,194907,200293,370509,182944,187565,13132,6362,6770,11065,5337,5728,97,50,47,56,44,12,45,18,27,39,22,17
C-03_Puducherry,C1003,34,000,State - PUDUCHERRY,Rural,Never married,173639,96915,76724,162792,91022,71770,5540,3081,2459,5035,2654,2381,40,19,21,23,19,4,24,8,16,19,15,4
C-03_Puducherry,C1003,34,000,State - PUDUCHERRY,Rural,Married,191260,94005,97255,179139,88194,90945,6696,3152,3544,5237,2555,2682,46,31,15,31,24,7,19,10,9,16,7,9
C-03_Puducherry,C1003,34,000,State - PUDUCHERRY,Rural,Widowed,28037,3468,24569,26484,3261,23223,798,99,699,723,107,616,11,0,11,2,1,1,1,0,1,4,0,4
C-03_Puducherry,C1003,34,000,State - PUDUCHERRY,Rural,Separated,2017,456,1561,1883,416,1467,71,22,49,61,17,44,0,0,0,0,0,0,1,0,1,0,0,0
C-03_Puducherry,C1003,34,000,State - PUDUCHERRY,Rural,Divorced,247,63,184,211,51,160,27,8,19,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Puducherry,C1003,34,000,State - PUDUCHERRY,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Puducherry,C1003,34,000,State - PUDUCHERRY,Urban,Total,852753,417604,435149,718900,353757,365143,62424,30088,32336,67485,31820,35665,200,106,94,395,206,189,1355,684,671,129,66,63
C-03_Puducherry,C1003,34,000,State - PUDUCHERRY,Urban,Never married,358496,198166,160330,300559,166729,133830,27005,15168,11837,29154,15295,13859,88,42,46,202,120,82,551,298,253,55,34,21
C-03_Puducherry,C1003,34,000,State - PUDUCHERRY,Urban,Married,432117,211331,220786,366433,180214,186219,31310,14490,16820,32459,15702,16757,101,60,41,164,81,83,742,376,366,65,32,33
C-03_Puducherry,C1003,34,000,State - PUDUCHERRY,Urban,Widowed,55502,6492,49010,46584,5529,41055,3573,313,3260,5126,619,4507,9,3,6,25,4,21,55,8,47,5,0,5
C-03_Puducherry,C1003,34,000,State - PUDUCHERRY,Urban,Separated,5458,1311,4147,4475,1066,3409,369,86,283,590,153,437,1,0,1,3,0,3,6,1,5,0,0,0
C-03_Puducherry,C1003,34,000,State - PUDUCHERRY,Urban,Divorced,1180,304,876,849,219,630,167,31,136,156,51,105,1,1,0,1,1,0,1,1,0,4,0,4
C-03_Puducherry,C1003,34,000,State - PUDUCHERRY,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Punjab,C1003,03,000,State - PUNJAB,Total,Total,27743338,14639465,13103873,10678138,5683894,4994244,535489,287534,247955,348230,182041,166189,16004754,8395797,7608957,33237,17176,16061,45040,23560,21480,10886,5735,5151
C-03_Punjab,C1003,03,000,State - PUNJAB,Total,Never married,12449927,7281331,5168596,4917701,2871995,2045706,270601,154986,115615,172810,96826,75984,6999857,4105265,2894592,16097,9144,6953,17728,10409,7319,5148,3010,2138
C-03_Punjab,C1003,03,000,State - PUNJAB,Total,Married,13873422,6917795,6955627,5252495,2663222,2589273,245188,126155,119033,159954,79992,79962,8135239,4012653,4122586,15449,7512,7937,25049,12478,12571,5227,2582,2645
C-03_Punjab,C1003,03,000,State - PUNJAB,Total,Widowed,1304863,376705,928158,461643,122219,339424,17073,4948,12125,14135,4472,9663,805436,243229,562207,1540,434,1106,2135,613,1522,472,125,347
C-03_Punjab,C1003,03,000,State - PUNJAB,Total,Separated,70891,37870,33021,29781,17413,12368,1808,1040,768,796,427,369,38146,18817,19329,90,51,39,69,29,40,22,12,10
C-03_Punjab,C1003,03,000,State - PUNJAB,Total,Divorced,44235,25764,18471,16518,9045,7473,819,405,414,535,324,211,26076,15833,10243,61,35,26,59,31,28,17,6,11
C-03_Punjab,C1003,03,000,State - PUNJAB,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Punjab,C1003,03,000,State - PUNJAB,Rural,Total,17344192,9093476,8250716,4396066,2305842,2090224,278825,146824,132001,242977,126885,116092,12348455,6474159,5874296,23577,12090,11487,4366,2328,2038,6646,3467,3179
C-03_Punjab,C1003,03,000,State - PUNJAB,Rural,Never married,7829295,4570634,3258661,2098004,1214292,883712,136863,77408,59455,122698,68758,53940,5430451,3185986,2244465,11503,6517,4986,2018,1181,837,3119,1793,1326
C-03_Punjab,C1003,03,000,State - PUNJAB,Rural,Married,8592996,4230278,4362718,2078661,1027729,1050932,130431,65600,64831,109840,54440,55400,6240872,3068006,3172866,10802,5163,5639,2100,1068,1032,3211,1583,1628
C-03_Punjab,C1003,03,000,State - PUNJAB,Rural,Widowed,855254,254859,600395,202085,54077,148008,10187,3095,7092,9644,3195,6449,630244,193588,436656,1165,343,822,232,71,161,295,81,214
C-03_Punjab,C1003,03,000,State - PUNJAB,Rural,Separated,40807,21307,19500,11012,5911,5101,879,467,412,460,270,190,28283,14570,13713,63,38,25,11,5,6,12,6,6
C-03_Punjab,C1003,03,000,State - PUNJAB,Rural,Divorced,25840,16398,9442,6304,3833,2471,465,254,211,335,222,113,18605,12009,6596,44,29,15,5,3,2,9,4,5
C-03_Punjab,C1003,03,000,State - PUNJAB,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Punjab,C1003,03,000,State - PUNJAB,Urban,Total,10399146,5545989,4853157,6282072,3378052,2904020,256664,140710,115954,105253,55156,50097,3656299,1921638,1734661,9660,5086,4574,40674,21232,19442,4240,2268,1972
C-03_Punjab,C1003,03,000,State - PUNJAB,Urban,Never married,4620632,2710697,1909935,2819697,1657703,1161994,133738,77578,56160,50112,28068,22044,1569406,919279,650127,4594,2627,1967,15710,9228,6482,2029,1217,812
C-03_Punjab,C1003,03,000,State - PUNJAB,Urban,Married,5280426,2687517,2592909,3173834,1635493,1538341,114757,60555,54202,50114,25552,24562,1894367,944647,949720,4647,2349,2298,22949,11410,11539,2016,999,1017
C-03_Punjab,C1003,03,000,State - PUNJAB,Urban,Widowed,449609,121846,327763,259558,68142,191416,6886,1853,5033,4491,1277,3214,175192,49641,125551,375,91,284,1903,542,1361,177,44,133
C-03_Punjab,C1003,03,000,State - PUNJAB,Urban,Separated,30084,16563,13521,18769,11502,7267,929,573,356,336,157,179,9863,4247,5616,27,13,14,58,24,34,10,6,4
C-03_Punjab,C1003,03,000,State - PUNJAB,Urban,Divorced,18395,9366,9029,10214,5212,5002,354,151,203,200,102,98,7471,3824,3647,17,6,11,54,28,26,8,2,6
C-03_Punjab,C1003,03,000,State - PUNJAB,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Rajasthan,C1003,08,000,State - RAJASTHAN,Total,Total,68548437,35550997,32997440,60657103,31485832,29171271,6215377,3193530,3021847,96430,48887,47543,872930,459406,413524,12185,6382,5803,622023,317614,304409,4676,2399,2277
C-03_Rajasthan,C1003,08,000,State - RAJASTHAN,Total,Never married,32843831,18597017,14246814,28862168,16388138,12474030,3253637,1792610,1461027,45104,24227,20877,391654,226402,165252,6045,3347,2698,245620,139081,106539,2325,1308,1017
C-03_Rajasthan,C1003,08,000,State - RAJASTHAN,Total,Married,32904412,16228226,16676186,29268521,14440452,14828069,2767895,1354875,1413020,46911,23598,23313,440016,220164,219852,5747,2923,2824,345745,171106,174639,2146,1034,1112
C-03_Rajasthan,C1003,08,000,State - RAJASTHAN,Total,Widowed,2628454,644820,1983634,2377110,584455,1792655,176760,40672,136088,3977,896,3081,38081,11025,27056,369,101,268,29150,6748,22402,195,54,141
C-03_Rajasthan,C1003,08,000,State - RAJASTHAN,Total,Separated,131639,64591,67048,118108,59318,58790,9981,3441,6540,261,100,161,2173,1212,961,16,10,6,955,435,520,9,3,6
C-03_Rajasthan,C1003,08,000,State - RAJASTHAN,Total,Divorced,40101,16343,23758,31196,13469,17727,7104,1932,5172,177,66,111,1006,603,403,8,1,7,553,244,309,1,0,1
C-03_Rajasthan,C1003,08,000,State - RAJASTHAN,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Rajasthan,C1003,08,000,State - RAJASTHAN,Rural,Total,51500352,26641747,24858605,47362921,24505347,22857574,3161857,1626309,1535548,46177,23643,22534,707227,371222,336005,8091,4202,3889,166322,84649,81673,3407,1731,1676
C-03_Rajasthan,C1003,08,000,State - RAJASTHAN,Rural,Never married,24835016,14025435,10809581,22715863,12847906,9867957,1678908,924998,753910,23074,12388,10686,318976,183883,135093,4135,2283,1852,67756,38537,29219,1739,958,781
C-03_Rajasthan,C1003,08,000,State - RAJASTHAN,Rural,Married,24520540,12043696,12476844,22644624,11123592,11521032,1387707,676710,710997,21367,10766,10601,355004,176702,178302,3691,1844,1847,88959,43941,45018,1528,732,796
C-03_Rajasthan,C1003,08,000,State - RAJASTHAN,Rural,Widowed,2021742,509904,1511838,1889916,475684,1414232,87949,21944,66005,1579,408,1171,30767,9129,21638,256,69,187,9154,1959,7195,134,39,95
C-03_Rajasthan,C1003,08,000,State - RAJASTHAN,Rural,Separated,100279,52353,47926,93091,49160,43931,4878,1882,2996,121,63,58,1737,1018,719,7,5,2,333,160,173,6,2,4
C-03_Rajasthan,C1003,08,000,State - RAJASTHAN,Rural,Divorced,22775,10359,12416,19427,9005,10422,2415,775,1640,36,18,18,743,490,253,2,1,1,120,52,68,0,0,0
C-03_Rajasthan,C1003,08,000,State - RAJASTHAN,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Rajasthan,C1003,08,000,State - RAJASTHAN,Urban,Total,17048085,8909250,8138835,13294182,6980485,6313697,3053520,1567221,1486299,50253,25244,25009,165703,88184,77519,4094,2180,1914,455701,232965,222736,1269,668,601
C-03_Rajasthan,C1003,08,000,State - RAJASTHAN,Urban,Never married,8008815,4571582,3437233,6146305,3540232,2606073,1574729,867612,707117,22030,11839,10191,72678,42519,30159,1910,1064,846,177864,100544,77320,586,350,236
C-03_Rajasthan,C1003,08,000,State - RAJASTHAN,Urban,Married,8383872,4184530,4199342,6623897,3316860,3307037,1380188,678165,702023,25544,12832,12712,85012,43462,41550,2056,1079,977,256786,127165,129621,618,302,316
C-03_Rajasthan,C1003,08,000,State - RAJASTHAN,Urban,Widowed,606712,134916,471796,487194,108771,378423,88811,18728,70083,2398,488,1910,7314,1896,5418,113,32,81,19996,4789,15207,61,15,46
C-03_Rajasthan,C1003,08,000,State - RAJASTHAN,Urban,Separated,31360,12238,19122,25017,10158,14859,5103,1559,3544,140,37,103,436,194,242,9,5,4,622,275,347,3,1,2
C-03_Rajasthan,C1003,08,000,State - RAJASTHAN,Urban,Divorced,17326,5984,11342,11769,4464,7305,4689,1157,3532,141,48,93,263,113,150,6,0,6,433,192,241,1,0,1
C-03_Rajasthan,C1003,08,000,State - RAJASTHAN,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Sikkim,C1003,11,000,State - SIKKIM,Total,Total,610577,323070,287507,352662,189972,162690,9867,6536,3331,60522,30290,30232,1868,1592,276,167216,85302,81914,314,181,133,16300,8323,7977
C-03_Sikkim,C1003,11,000,State - SIKKIM,Total,Never married,305986,168021,137965,173479,96443,77036,5145,3415,1730,30376,15846,14530,478,383,95,86567,46611,39956,150,94,56,8582,4545,4037
C-03_Sikkim,C1003,11,000,State - SIKKIM,Total,Married,278114,145422,132692,165025,88353,76672,4569,3055,1514,27313,13564,13749,1369,1197,172,72241,35612,36629,150,83,67,6874,3382,3492
C-03_Sikkim,C1003,11,000,State - SIKKIM,Total,Widowed,20327,6610,13717,10651,3414,7237,112,41,71,2065,553,1512,11,3,8,6776,2291,4485,12,3,9,664,295,369
C-03_Sikkim,C1003,11,000,State - SIKKIM,Total,Separated,4580,2123,2457,2686,1282,1404,30,20,10,567,220,347,8,8,0,1138,512,626,2,1,1,142,77,65
C-03_Sikkim,C1003,11,000,State - SIKKIM,Total,Divorced,1570,894,676,821,480,341,11,5,6,201,107,94,2,1,1,494,276,218,0,0,0,38,24,14
