source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban,Religion,Age at | marriage | 1,Number of ever married | persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40 and above | Males | 16,Females | 17,Duration not known | Males | 18,Females | 19
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Muslim,18-19,6058,22424,5853,19230,1315,4474,1245,3676,1616,5037,925,3660,413,1551,339,829,0,3
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Muslim,20-21,11686,12527,11344,10021,2093,1714,2180,1679,3089,2698,2046,2300,994,1061,941,569,1,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Muslim,22-23,11154,4368,10921,3692,2104,780,1959,622,3219,1040,2095,812,917,299,624,138,3,1
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Muslim,24-25,11735,2873,11444,2262,1790,381,1761,373,3259,636,2472,536,1207,246,953,89,2,1
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Muslim,26-27,7037,1038,6944,857,1209,157,1167,165,2131,262,1521,173,598,71,317,29,1,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Muslim,28-29,5273,633,5208,503,836,96,918,82,1599,151,1092,105,506,57,257,12,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Muslim,30-31,5027,566,4900,379,591,46,786,69,1250,92,1142,91,718,66,410,15,3,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Muslim,32-33,2251,143,2224,118,401,14,399,20,669,34,466,26,205,20,84,4,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Muslim,34 +,3855,349,3791,245,569,41,555,44,1076,79,920,53,481,23,190,5,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Muslim,Not stated,2438,2980,2280,2204,0,0,0,0,0,0,0,0,0,0,0,0,2280,2204
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Christian,All ages,37287,40581,35968,35686,6527,6712,6077,6106,10422,10183,6736,6740,2955,2813,1905,1746,1346,1386
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Christian,Less than 10,254,439,252,391,0,0,0,2,48,136,106,133,45,67,53,53,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Christian,10-11,33,94,32,83,0,0,0,3,13,35,13,28,2,9,4,8,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Christian,12-13,47,313,44,295,0,12,6,42,21,135,13,70,2,24,2,12,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Christian,14-15,154,1660,147,1514,9,120,22,259,68,585,30,347,8,138,10,64,0,1
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Christian,16-17,668,4632,646,4175,129,855,146,781,232,1329,93,759,33,284,13,167,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Christian,18-19,3257,12851,3147,11683,654,2514,689,2192,971,3408,498,2137,212,874,122,556,1,2
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Christian,20-21,7596,9025,7296,7763,1410,1443,1332,1320,2179,2142,1362,1621,595,725,418,512,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Christian,22-23,7204,4308,6972,3746,1316,783,1210,680,2117,1090,1319,713,614,297,395,182,1,1
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Christian,24-25,6586,2717,6351,2301,1128,460,1037,390,1875,662,1302,476,582,197,427,116,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Christian,26-27,3608,1178,3523,1032,694,247,591,184,1104,293,683,194,295,77,155,37,1,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Christian,28-29,2441,683,2390,596,504,142,387,111,723,170,500,111,170,48,106,14,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Christian,30-31,2011,428,1941,355,321,61,341,72,547,89,399,72,205,44,128,17,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Christian,32-33,783,165,769,143,162,40,132,30,225,38,152,24,73,9,25,2,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Christian,34 +,1152,299,1115,227,200,35,184,40,299,71,266,55,119,20,47,6,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Christian,Not stated,1493,1789,1343,1382,0,0,0,0,0,0,0,0,0,0,0,0,1343,1382
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Sikh,All ages,543,168,534,146,74,26,76,25,214,43,121,27,19,12,12,11,18,2
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Sikh,Less than 10,6,2,6,1,0,0,0,0,1,0,3,0,1,0,1,1,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Sikh,10-11,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Sikh,12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Sikh,14-15,0,12,0,9,0,2,0,0,0,5,0,1,0,0,0,1,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Sikh,16-17,1,13,0,11,0,2,0,3,0,3,0,3,0,0,0,0,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Sikh,18-19,14,44,14,38,3,6,2,5,3,8,5,9,0,6,1,4,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Sikh,20-21,63,43,63,40,5,6,4,10,20,14,23,5,6,4,5,1,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Sikh,22-23,107,14,106,14,16,2,16,2,44,3,25,5,4,0,1,2,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Sikh,24-25,143,18,140,16,17,3,19,2,67,6,30,3,4,1,3,1,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Sikh,26-27,94,8,94,8,16,4,15,1,46,2,17,0,0,1,0,0,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Sikh,28-29,52,6,52,4,8,1,12,2,23,1,7,0,1,0,1,0,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Sikh,30-31,22,2,21,1,5,0,7,0,2,0,5,1,2,0,0,0,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Sikh,32-33,12,0,12,0,3,0,0,0,5,0,3,0,1,0,0,0,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Sikh,34 +,9,1,8,1,1,0,1,0,3,1,3,0,0,0,0,0,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Sikh,Not stated,20,3,18,2,0,0,0,0,0,0,0,0,0,0,0,0,18,2
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Buddhist,All ages,29799,33279,28403,28894,5186,5492,4819,4916,7733,7943,5219,5324,2602,2593,1914,1640,930,986
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Buddhist,Less than 10,207,392,201,349,0,0,2,4,34,123,72,101,40,72,53,49,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Buddhist,10-11,10,45,9,39,0,1,0,5,4,16,2,8,3,6,0,3,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Buddhist,12-13,26,313,24,272,3,15,4,49,9,109,7,53,1,27,0,18,0,1
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Buddhist,14-15,127,1936,122,1685,18,204,23,314,53,543,21,333,6,168,1,123,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Buddhist,16-17,725,5481,687,4856,155,1074,171,911,196,1410,93,782,43,390,29,289,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Buddhist,18-19,3371,10578,3197,9441,854,2158,662,1792,873,2560,420,1652,195,771,193,506,0,2
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Buddhist,20-21,6611,6737,6291,5714,1265,996,1216,956,1762,1552,1063,1199,513,618,471,393,1,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Buddhist,22-23,5464,2909,5250,2532,1018,494,920,409,1516,754,986,522,477,232,332,121,1,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Buddhist,24-25,4830,1807,4588,1507,733,256,698,224,1283,434,974,354,512,160,386,79,2,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Buddhist,26-27,2594,786,2496,690,445,126,403,125,729,210,512,139,256,59,150,31,1,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Buddhist,28-29,1786,481,1726,414,293,93,304,59,488,116,344,85,187,47,108,14,2,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Buddhist,30-31,1494,306,1420,227,169,38,213,40,384,55,348,58,188,29,118,7,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Buddhist,32-33,571,93,559,79,117,16,87,15,144,27,124,12,58,6,29,3,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Buddhist,34 +,939,138,910,106,116,21,116,13,258,34,253,26,123,8,44,4,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Buddhist,Not stated,1044,1277,923,983,0,0,0,0,0,0,0,0,0,0,0,0,923,983
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Jain,All ages,235,242,229,210,25,26,26,27,61,64,51,35,31,30,23,20,12,8
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Jain,Less than 10,3,6,3,4,0,0,0,0,0,3,0,1,2,0,1,0,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Jain,10-11,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Jain,12-13,0,5,0,4,0,0,0,0,0,1,0,2,0,1,0,0,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Jain,14-15,1,16,1,14,0,0,0,2,1,3,0,1,0,3,0,5,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Jain,16-17,7,27,7,24,2,4,0,1,1,8,3,3,0,3,1,5,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Jain,18-19,13,71,12,63,3,8,3,9,3,11,0,16,0,14,3,5,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Jain,20-21,27,44,27,38,5,4,1,6,6,15,7,6,6,5,2,2,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Jain,22-23,49,31,48,28,5,4,5,4,11,12,13,5,8,3,6,0,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Jain,24-25,48,15,47,13,4,4,4,1,14,5,11,0,7,0,7,3,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Jain,26-27,24,10,22,10,3,2,2,2,10,4,6,1,0,1,1,0,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Jain,28-29,15,1,14,1,0,0,2,1,5,0,3,0,4,0,0,0,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Jain,30-31,14,2,14,1,1,0,3,1,4,0,3,0,1,0,2,0,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Jain,32-33,5,0,5,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Jain,34 +,17,1,17,1,1,0,6,0,4,1,3,0,3,0,0,0,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Jain,Not stated,12,12,12,8,0,0,0,0,0,0,0,0,0,0,0,0,12,8
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Other religions and persuasions,All ages,389,438,374,377,72,77,69,65,97,95,61,62,33,30,28,34,14,14
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Other religions and persuasions,Less than 10,3,5,2,4,0,0,0,0,0,3,1,0,0,0,1,1,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Other religions and persuasions,10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Other religions and persuasions,12-13,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Other religions and persuasions,14-15,0,21,0,16,0,1,0,1,0,4,0,2,0,0,0,8,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Other religions and persuasions,16-17,6,51,5,44,0,8,1,12,3,12,1,6,0,4,0,2,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Other religions and persuasions,18-19,19,142,18,126,5,36,4,19,6,35,1,22,1,7,1,7,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Other religions and persuasions,20-21,78,104,74,87,12,13,16,17,19,16,12,19,7,12,8,10,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Other religions and persuasions,22-23,49,42,49,39,10,6,10,9,17,11,8,6,4,3,0,4,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Other religions and persuasions,24-25,79,21,79,15,12,2,10,3,16,5,21,2,10,3,10,0,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Other religions and persuasions,26-27,40,14,37,12,5,4,6,1,11,3,8,3,3,0,4,1,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Other religions and persuasions,28-29,26,7,25,7,4,3,9,1,7,0,3,1,1,1,1,1,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Other religions and persuasions,30-31,34,9,33,8,12,1,5,2,6,5,2,0,6,0,2,0,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Other religions and persuasions,32-33,16,1,15,1,6,1,3,0,3,0,2,0,1,0,0,0,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Other religions and persuasions,34 +,23,2,23,2,6,1,5,0,9,1,2,0,0,0,1,0,0,0
C-05_All_India,C1705,16,000,Total,State - TRIPURA,Other religions and persuasions,Not stated,16,17,14,14,0,0,0,0,0,0,0,0,0,0,0,0,14,14
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,All religious communities,All ages,678910,771564,652191,645437,106428,109928,105840,105842,177851,176367,126713,126165,65361,63757,48385,42838,21613,20540
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,All religious communities,Less than 10,5075,9766,4936,7981,1,5,13,41,545,2416,1681,2373,1157,1567,1537,1577,2,2
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,All religious communities,10-11,312,3155,278,2059,3,14,10,127,81,557,93,427,47,351,44,582,0,1
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,All religious communities,12-13,528,14909,472,10448,20,355,48,1076,180,3365,132,2225,51,1614,41,1811,0,2
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,All religious communities,14-15,2553,63723,2300,49488,253,4046,371,7248,787,15363,460,10380,227,6504,202,5939,0,8
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,All religious communities,16-17,11720,130869,11051,109866,2007,20217,2188,19580,3559,31656,1776,20638,786,10692,733,7070,2,13
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,All religious communities,18-19,49409,228022,46816,198013,9712,40846,9253,35618,13289,53576,7582,38056,3644,18413,3330,11467,6,37
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,All religious communities,20-21,112985,146561,107236,121844,18454,20278,19032,19886,29769,32497,20247,26827,10210,13348,9510,8991,14,17
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,All religious communities,22-23,110567,63604,106656,55080,18885,10884,17767,9365,30607,15887,21518,11489,10185,4894,7671,2556,23,5
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,All religious communities,24-25,118171,41416,113200,34567,17020,6154,16584,5768,31162,10165,24542,7201,13079,3525,10798,1750,15,4
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,All religious communities,26-27,72969,17455,71114,15315,12629,3081,11579,3078,20994,4753,14430,2779,7124,1156,4349,468,9,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,All religious communities,28-29,57023,10421,55717,9070,9944,1885,9477,1733,16076,2754,11126,1640,5771,774,3317,283,6,1
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,All religious communities,30-31,51796,7635,50007,5870,6865,955,8454,1253,13417,1733,10596,1117,6671,586,3998,225,6,1
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,All religious communities,32-33,24883,2629,24425,2274,4432,555,4613,472,7166,699,4737,368,2410,135,1065,45,2,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,All religious communities,34 +,37363,4099,36458,3113,6203,653,6451,597,10219,946,7793,645,3999,198,1790,74,3,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,All religious communities,Not stated,23556,27300,21525,20449,0,0,0,0,0,0,0,0,0,0,0,0,21525,20449
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Hindu,All ages,555946,629895,533348,525045,85572,87571,85851,85078,144857,142970,104303,103400,54597,53350,40757,36342,17411,16334
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Hindu,Less than 10,4165,7992,4048,6461,1,5,10,28,402,1872,1357,1911,974,1304,1302,1339,2,2
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Hindu,10-11,239,2612,210,1623,3,10,9,93,60,390,66,325,41,294,31,510,0,1
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Hindu,12-13,377,11794,329,7911,13,224,33,727,117,2346,96,1693,40,1320,30,1600,0,1
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Hindu,14-15,1870,50928,1657,38741,182,2916,250,5250,556,11762,336,8207,179,5430,154,5170,0,6
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Hindu,16-17,8790,105168,8225,87639,1404,15327,1522,15233,2688,25177,1403,16849,609,9058,597,5986,2,9
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Hindu,18-19,37876,185651,35739,160722,7097,32333,6894,28555,10131,43451,5964,31223,2909,15458,2739,9672,5,30
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Hindu,20-21,89267,120393,84417,100148,14056,16452,14713,16246,23339,26628,16212,22128,8290,11116,7795,7561,12,17
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Hindu,22-23,88718,52974,85443,45965,14792,8988,14060,7809,24306,13304,17502,9627,8350,4106,6415,2127,18,4
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Hindu,24-25,97276,34794,93026,29174,13754,5193,13439,4902,25385,8659,20293,5989,10974,2952,9170,1476,11,3
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Hindu,26-27,61251,14811,59653,13057,10565,2616,9680,2682,17528,4094,12035,2325,6077,965,3761,375,7,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Hindu,28-29,48730,8849,47587,7753,8505,1608,8109,1524,13658,2372,9433,1376,5002,629,2876,243,4,1
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Hindu,30-31,44379,6477,42836,5030,5928,834,7302,1102,11546,1525,8980,919,5675,461,3401,188,4,1
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Hindu,32-33,21788,2277,21377,1973,3840,496,4104,421,6295,608,4085,307,2109,105,942,36,2,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Hindu,34 +,32250,3388,31460,2589,5432,569,5726,506,8846,782,6541,521,3368,152,1544,59,3,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Hindu,Not stated,18970,21787,17341,16259,0,0,0,0,0,0,0,0,0,0,0,0,17341,16259
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Muslim,All ages,58608,70730,57150,58442,9571,10544,9566,10185,15724,16210,11038,11308,5419,5205,3891,3150,1941,1840
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Muslim,Less than 10,474,969,461,804,0,0,1,8,59,290,155,236,107,134,139,136,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Muslim,10-11,33,413,30,322,0,4,1,26,5,118,13,71,2,43,9,60,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Muslim,12-13,83,2522,79,2000,5,103,5,263,36,790,16,415,8,248,9,181,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Muslim,14-15,417,9374,387,7684,46,813,77,1440,115,2518,76,1536,35,790,38,586,0,1
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Muslim,16-17,1580,16045,1531,13576,317,3001,354,2698,461,3865,197,2351,106,1009,96,648,0,4
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Muslim,18-19,5070,19633,4893,16775,1131,3908,1041,3187,1348,4362,740,3205,345,1363,288,747,0,3
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Muslim,20-21,9822,10858,9533,8639,1764,1462,1832,1420,2580,2323,1693,1985,837,925,826,524,1,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Muslim,22-23,9535,3760,9335,3165,1813,662,1645,531,2760,890,1788,687,779,267,547,128,3,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Muslim,24-25,9863,2420,9611,1898,1484,305,1463,309,2735,531,2061,445,1038,224,828,83,2,1
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Muslim,26-27,5934,855,5852,703,997,127,962,130,1810,217,1272,146,523,59,288,24,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Muslim,28-29,4436,524,4381,420,697,79,747,65,1342,130,923,83,442,52,230,11,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Muslim,30-31,4214,476,4109,312,496,36,644,54,1040,79,947,76,620,54,360,13,2,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Muslim,32-33,1882,122,1861,105,332,10,330,16,556,32,396,26,175,17,72,4,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Muslim,34 +,3205,294,3154,208,489,34,464,38,877,65,761,46,402,20,161,5,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Muslim,Not stated,2060,2465,1933,1831,0,0,0,0,0,0,0,0,0,0,0,0,1933,1831
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Christian,All ages,35342,38779,34053,34060,6211,6481,5743,5847,9784,9605,6331,6370,2838,2706,1867,1722,1279,1329
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Christian,Less than 10,239,427,237,380,0,0,0,2,48,134,101,129,40,63,48,52,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Christian,10-11,32,88,31,79,0,0,0,3,13,34,13,25,1,9,4,8,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Christian,12-13,45,284,42,267,0,12,6,38,19,125,13,60,2,21,2,11,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Christian,14-15,147,1567,141,1436,9,117,22,248,64,554,29,326,8,130,9,60,0,1
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Christian,16-17,647,4428,626,3995,127,831,142,760,223,1268,88,711,33,262,13,163,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Christian,18-19,3187,12453,3077,11328,642,2457,677,2137,953,3291,483,2043,201,850,120,548,1,2
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Christian,20-21,7381,8708,7087,7481,1378,1404,1288,1279,2126,2043,1310,1545,576,700,409,510,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Christian,22-23,6955,4099,6724,3553,1268,759,1159,649,2053,1005,1261,671,592,289,390,179,1,1
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Christian,24-25,6263,2499,6034,2094,1065,433,984,355,1775,570,1227,433,565,188,418,115,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Christian,26-27,3296,1068,3218,927,648,222,547,160,962,251,620,181,287,76,153,37,1,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Christian,28-29,2170,614,2122,530,456,123,342,94,623,150,441,101,156,48,104,14,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Christian,30-31,1822,385,1755,313,287,53,308,57,479,76,357,68,197,42,127,17,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Christian,32-33,688,156,674,136,151,39,106,26,183,37,140,23,70,9,24,2,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Christian,34 +,1046,286,1009,216,180,31,162,39,263,67,248,54,110,19,46,6,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Christian,Not stated,1424,1717,1276,1325,0,0,0,0,0,0,0,0,0,0,0,0,1276,1325
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Sikh,All ages,365,108,358,97,50,15,56,17,142,28,79,22,11,5,10,8,10,2
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Sikh,Less than 10,6,1,6,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Sikh,10-11,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Sikh,12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Sikh,14-15,0,7,0,6,0,1,0,0,0,3,0,1,0,0,0,1,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Sikh,16-17,0,10,0,9,0,2,0,2,0,2,0,3,0,0,0,0,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Sikh,18-19,10,31,10,30,2,6,2,5,1,4,4,9,0,3,1,3,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Sikh,20-21,37,31,37,29,2,4,3,7,9,10,14,5,4,2,5,1,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Sikh,22-23,76,9,75,9,12,1,13,1,32,2,14,4,4,0,0,1,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Sikh,24-25,107,9,104,8,14,1,17,2,47,4,21,0,2,0,3,1,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Sikh,26-27,63,1,63,1,10,0,10,0,30,1,13,0,0,0,0,0,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Sikh,28-29,31,3,31,1,7,0,7,0,14,1,3,0,0,0,0,0,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Sikh,30-31,12,1,12,0,2,0,4,0,2,0,4,0,0,0,0,0,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Sikh,32-33,5,0,5,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Sikh,34 +,6,1,5,1,1,0,0,0,2,1,2,0,0,0,0,0,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Sikh,Not stated,12,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,10,2
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Buddhist,All ages,27669,30858,26352,26789,4851,5137,4475,4558,7135,7323,4816,4910,2423,2407,1793,1538,859,916
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Buddhist,Less than 10,185,355,179,317,0,0,2,3,34,111,63,94,35,63,45,46,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Buddhist,10-11,8,35,7,31,0,0,0,5,3,14,1,6,3,4,0,2,0,0
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Buddhist,12-13,22,283,21,248,2,13,4,47,7,100,7,50,1,23,0,14,0,1
C-05_All_India,C1805,16,000,Rural,State - TRIPURA,Buddhist,14-15,117,1766,113,1550,16,191,22,301,50,506,19,301,5,145,1,106,0,0
