source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban/,Age at | marriage | 1,Number of ever married | persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40 and above | Males | 16,Females | 17,Duration not known | Males | 18,Females | 19
C-04_India,C1404,32,000,State - KERALA,Urban,18-19,41666,1241083,37481,988896,1672,115864,2485,132143,7079,265226,9050,232576,7604,147111,9568,95558,23,418
C-04_India,C1404,32,000,State - KERALA,Urban,20-21,171652,1095623,161367,888044,9413,126082,13092,127644,34347,240982,40976,198377,31080,122229,32396,72253,63,477
C-04_India,C1404,32,000,State - KERALA,Urban,22-23,333435,816252,322153,712832,27987,116520,30614,105493,74994,208715,82103,156849,59704,87623,46649,37285,102,347
C-04_India,C1404,32,000,State - KERALA,Urban,24-25,629039,572107,605830,494304,60979,81586,62392,71620,143183,150666,144918,106451,114503,61129,79634,22611,221,241
C-04_India,C1404,32,000,State - KERALA,Urban,26-27,664474,294871,650563,261640,87059,43634,81663,40017,173276,83295,149453,55112,105382,30380,53473,9080,257,122
C-04_India,C1404,32,000,State - KERALA,Urban,28-29,710987,155448,696048,133370,94522,21386,94037,22109,190804,41843,154721,27861,107520,15520,54183,4587,261,64
C-04_India,C1404,32,000,State - KERALA,Urban,30-31,575344,83273,560005,66102,72944,10641,79736,11721,157167,20883,124248,13436,81996,6925,43687,2458,227,38
C-04_India,C1404,32,000,State - KERALA,Urban,32-33,324626,38719,318367,32356,44204,6540,47727,6225,96667,10303,70129,6073,40360,2450,19131,753,149,12
C-04_India,C1404,32,000,State - KERALA,Urban,34 +,337346,54775,328634,42768,53843,12412,51920,9092,98417,12645,70102,6155,37209,1878,17024,550,119,36
C-04_India,C1404,32,000,State - KERALA,Urban,Not stated,131385,178409,123847,138939,0,0,0,0,0,0,0,0,0,0,0,0,123847,138939
C-04_India,C1404,33,000,State - TAMIL NADU,Total,All ages,19270956,23223396,18390578,19025159,2391582,2558758,2320010,2476598,4562676,4850387,3957268,4092415,2463026,2438971,1757405,1642948,938611,965082
C-04_India,C1404,33,000,State - TAMIL NADU,Total,Less than 10,245175,323378,237481,270216,46,107,180,767,4803,43263,77881,89330,63056,65423,91425,71211,90,115
C-04_India,C1404,33,000,State - TAMIL NADU,Total,10-11,6546,40273,5957,27866,31,108,76,688,806,5806,2617,6827,1285,5071,1138,9352,4,14
C-04_India,C1404,33,000,State - TAMIL NADU,Total,12-13,8413,275093,5828,175563,29,892,112,4365,870,31338,2216,47161,1084,39349,1508,52388,9,70
C-04_India,C1404,33,000,State - TAMIL NADU,Total,14-15,35901,1351651,24057,955462,288,17349,839,46285,4430,212272,6359,261512,4357,196966,7769,220829,15,249
C-04_India,C1404,33,000,State - TAMIL NADU,Total,16-17,128652,2981105,104540,2350564,3381,164250,6671,225733,26820,658425,27217,622563,17072,387231,23350,291737,29,625
C-04_India,C1404,33,000,State - TAMIL NADU,Total,18-19,692934,5831064,620725,4860182,34846,582305,53721,649247,156258,1364856,159489,1168959,99374,664974,116843,428107,194,1734
C-04_India,C1404,33,000,State - TAMIL NADU,Total,20-21,2432987,5335586,2240285,4330003,152354,587711,222823,641334,557343,1155852,582419,984175,352516,587535,372147,371949,683,1447
C-04_India,C1404,33,000,State - TAMIL NADU,Total,22-23,2511618,2475278,2412718,2212083,279247,479457,301712,391556,656797,608778,596644,419384,336577,218591,241087,93610,654,707
C-04_India,C1404,33,000,State - TAMIL NADU,Total,24-25,3891409,1837271,3709252,1571086,421714,364344,426052,267349,940096,417259,883802,281734,604530,168647,431919,71234,1139,519
C-04_India,C1404,33,000,State - TAMIL NADU,Total,26-27,2662917,740696,2597955,674078,465856,195829,393859,127066,711207,179023,534444,103266,327024,52479,164862,16231,703,184
C-04_India,C1404,33,000,State - TAMIL NADU,Total,28-29,2180406,381551,2134758,340679,424709,93331,357004,66003,584530,90906,405785,54088,247039,27873,115209,8367,482,111
C-04_India,C1404,33,000,State - TAMIL NADU,Total,30-31,1874981,214417,1818526,172978,297363,37756,290679,32876,485344,46845,367441,31959,249182,17458,128056,6006,461,78
C-04_India,C1404,33,000,State - TAMIL NADU,Total,32-33,739400,66061,725181,58388,155697,17021,132787,11548,206774,16030,134925,9318,68617,3516,26207,934,174,21
C-04_India,C1404,33,000,State - TAMIL NADU,Total,34 +,842944,88063,819567,66843,156021,18298,133495,11781,226598,19734,176029,12139,91313,3858,35885,993,226,40
C-04_India,C1404,33,000,State - TAMIL NADU,Total,Not stated,1016673,1281909,933748,959168,0,0,0,0,0,0,0,0,0,0,0,0,933748,959168
C-04_India,C1404,33,000,State - TAMIL NADU,Rural,All ages,9789870,11934983,9291468,9643687,1159786,1258563,1127705,1227551,2249551,2436000,2035054,2118571,1296430,1286416,991977,888608,430965,427978
C-04_India,C1404,33,000,State - TAMIL NADU,Rural,Less than 10,110855,166979,106725,137741,20,49,81,439,2729,25774,34155,43227,27674,32293,42032,35905,34,54
C-04_India,C1404,33,000,State - TAMIL NADU,Rural,10-11,3456,24609,3116,17313,12,63,37,458,444,3593,1372,4057,635,3141,615,5995,1,6
C-04_India,C1404,33,000,State - TAMIL NADU,Rural,12-13,4479,159879,3149,106839,16,594,72,2928,523,20845,1155,29082,552,23189,830,30170,1,31
C-04_India,C1404,33,000,State - TAMIL NADU,Rural,14-15,21907,822646,14844,597987,191,11645,524,30316,2835,138640,3765,162721,2649,120660,4875,133873,5,132
C-04_India,C1404,33,000,State - TAMIL NADU,Rural,16-17,81976,1725067,67484,1373979,2249,104629,4383,139929,17529,397038,17209,356220,10767,216370,15335,159467,12,326
C-04_India,C1404,33,000,State - TAMIL NADU,Rural,18-19,446413,3260523,401004,2720514,22728,345388,34933,373170,101593,761828,101697,641269,63547,365979,76409,232007,97,873
C-04_India,C1404,33,000,State - TAMIL NADU,Rural,20-21,1539439,2861085,1415060,2278092,94944,310433,139658,334026,348591,581506,365258,522856,222758,321630,243457,206942,394,699
C-04_India,C1404,33,000,State - TAMIL NADU,Rural,22-23,1461647,1073023,1402404,939360,163146,218242,176400,167294,382170,245169,347402,176260,193516,92452,139434,39671,336,272
C-04_India,C1404,33,000,State - TAMIL NADU,Rural,24-25,2111720,756270,2006808,616532,224205,143364,225170,99392,496276,153058,479665,113501,332276,73963,248650,33080,566,174
C-04_India,C1404,33,000,State - TAMIL NADU,Rural,26-27,1184692,247809,1152776,219018,215984,69556,175079,40216,309250,54307,233902,32581,144030,17003,74292,5302,239,53
C-04_India,C1404,33,000,State - TAMIL NADU,Rural,28-29,895687,127302,875338,110083,181527,31719,145897,21146,231056,27500,162022,17277,103968,9561,50706,2852,162,28
C-04_India,C1404,33,000,State - TAMIL NADU,Rural,30-31,806784,80766,779156,60552,124629,11947,120979,11204,191693,15396,155355,11917,120205,7430,66138,2628,157,30
C-04_India,C1404,33,000,State - TAMIL NADU,Rural,32-33,286238,19880,280567,17018,65751,5280,50873,3368,74296,4278,50834,2700,27975,1098,10780,287,58,7
C-04_India,C1404,33,000,State - TAMIL NADU,Rural,34 +,364810,34196,354193,23378,64384,5654,53619,3665,90566,7068,81263,4903,45878,1647,18424,429,59,12
C-04_India,C1404,33,000,State - TAMIL NADU,Rural,Not stated,469767,574949,428844,425281,0,0,0,0,0,0,0,0,0,0,0,0,428844,425281
C-04_India,C1404,33,000,State - TAMIL NADU,Urban,All ages,9481086,11288413,9099110,9381472,1231796,1300195,1192305,1249047,2313125,2414387,1922214,1973844,1166596,1152555,765428,754340,507646,537104
C-04_India,C1404,33,000,State - TAMIL NADU,Urban,Less than 10,134320,156399,130756,132475,26,58,99,328,2074,17489,43726,46103,35382,33130,49393,35306,56,61
C-04_India,C1404,33,000,State - TAMIL NADU,Urban,10-11,3090,15664,2841,10553,19,45,39,230,362,2213,1245,2770,650,1930,523,3357,3,8
C-04_India,C1404,33,000,State - TAMIL NADU,Urban,12-13,3934,115214,2679,68724,13,298,40,1437,347,10493,1061,18079,532,16160,678,22218,8,39
C-04_India,C1404,33,000,State - TAMIL NADU,Urban,14-15,13994,529005,9213,357475,97,5704,315,15969,1595,73632,2594,98791,1708,76306,2894,86956,10,117
C-04_India,C1404,33,000,State - TAMIL NADU,Urban,16-17,46676,1256038,37056,976585,1132,59621,2288,85804,9291,261387,10008,266343,6305,170861,8015,132270,17,299
C-04_India,C1404,33,000,State - TAMIL NADU,Urban,18-19,246521,2570541,219721,2139668,12118,236917,18788,276077,54665,603028,57792,527690,35827,298995,40434,196100,97,861
C-04_India,C1404,33,000,State - TAMIL NADU,Urban,20-21,893548,2474501,825225,2051911,57410,277278,83165,307308,208752,574346,217161,461319,129758,265905,128690,165007,289,748
C-04_India,C1404,33,000,State - TAMIL NADU,Urban,22-23,1049971,1402255,1010314,1272723,116101,261215,125312,224262,274627,363609,249242,243124,143061,126139,101653,53939,318,435
C-04_India,C1404,33,000,State - TAMIL NADU,Urban,24-25,1779689,1081001,1702444,954554,197509,220980,200882,167957,443820,264201,404137,168233,272254,94684,183269,38154,573,345
C-04_India,C1404,33,000,State - TAMIL NADU,Urban,26-27,1478225,492887,1445179,455060,249872,126273,218780,86850,401957,124716,300542,70685,182994,35476,90570,10929,464,131
C-04_India,C1404,33,000,State - TAMIL NADU,Urban,28-29,1284719,254249,1259420,230596,243182,61612,211107,44857,353474,63406,243763,36811,143071,18312,64503,5515,320,83
C-04_India,C1404,33,000,State - TAMIL NADU,Urban,30-31,1068197,133651,1039370,112426,172734,25809,169700,21672,293651,31449,212086,20042,128977,10028,61918,3378,304,48
C-04_India,C1404,33,000,State - TAMIL NADU,Urban,32-33,453162,46181,444614,41370,89946,11741,81914,8180,132478,11752,84091,6618,40642,2418,15427,647,116,14
C-04_India,C1404,33,000,State - TAMIL NADU,Urban,34 +,478134,53867,465374,43465,91637,12644,79876,8116,136032,12666,94766,7236,45435,2211,17461,564,167,28
C-04_India,C1404,33,000,State - TAMIL NADU,Urban,Not stated,546906,706960,504904,533887,0,0,0,0,0,0,0,0,0,0,0,0,504904,533887
C-04_India,C1404,34,000,State - PUDUCHERRY,Total,All ages,317430,398388,305336,318041,46047,49104,44181,46373,81667,85328,61020,63096,35409,35956,24644,25296,12368,12888
C-04_India,C1404,34,000,State - PUDUCHERRY,Total,Less than 10,3062,4142,2981,3208,3,1,2,5,47,401,1002,1182,789,746,1137,870,1,3
C-04_India,C1404,34,000,State - PUDUCHERRY,Total,10-11,180,1271,162,712,1,3,2,22,12,115,48,146,38,121,61,303,0,2
C-04_India,C1404,34,000,State - PUDUCHERRY,Total,12-13,156,5472,110,2702,0,7,2,57,10,390,31,597,29,599,38,1052,0,0
C-04_India,C1404,34,000,State - PUDUCHERRY,Total,14-15,561,22214,386,12952,2,234,15,528,57,2352,102,3090,60,2720,150,4024,0,4
C-04_India,C1404,34,000,State - PUDUCHERRY,Total,16-17,1539,46618,1237,33287,51,2102,89,2967,332,8663,298,8776,175,5803,292,4961,0,15
C-04_India,C1404,34,000,State - PUDUCHERRY,Total,18-19,8263,91816,7356,71900,495,8091,780,9298,1985,20882,1643,17245,1047,9838,1406,6518,0,28
C-04_India,C1404,34,000,State - PUDUCHERRY,Total,20-21,27292,80921,25088,65100,1897,9259,2769,10280,6483,19246,5983,13937,3754,7667,4192,4678,10,33
C-04_India,C1404,34,000,State - PUDUCHERRY,Total,22-23,35069,49062,33694,44124,3919,9607,4237,8408,9269,13293,8024,7825,4724,3589,3508,1387,13,15
C-04_India,C1404,34,000,State - PUDUCHERRY,Total,24-25,54398,38276,52137,33680,6559,8373,6258,6722,13797,9684,12034,5262,8000,2715,5470,910,19,14
C-04_India,C1404,34,000,State - PUDUCHERRY,Total,26-27,47799,19902,46823,18447,8307,5636,7284,3964,13188,5016,9604,2465,5581,1061,2845,302,14,3
C-04_India,C1404,34,000,State - PUDUCHERRY,Total,28-29,45647,11135,44842,10110,8922,3058,7862,2219,13091,2734,8447,1330,4415,604,2093,159,12,6
C-04_India,C1404,34,000,State - PUDUCHERRY,Total,30-31,39022,5918,37994,4959,6861,1363,7027,1065,11166,1413,7036,690,3782,337,2106,88,16,3
C-04_India,C1404,34,000,State - PUDUCHERRY,Total,32-33,19678,2247,19302,2007,4375,644,3873,426,5937,566,3126,261,1386,83,597,25,8,2
C-04_India,C1404,34,000,State - PUDUCHERRY,Total,34 +,21482,2501,20954,2093,4655,726,3981,412,6293,573,3642,290,1629,73,749,19,5,0
C-04_India,C1404,34,000,State - PUDUCHERRY,Total,Not stated,13282,16893,12270,12760,0,0,0,0,0,0,0,0,0,0,0,0,12270,12760
C-04_India,C1404,34,000,State - PUDUCHERRY,Rural,All ages,97992,123569,94005,97255,15024,15917,13650,14303,24603,25715,18608,19099,10470,10660,7821,7603,3829,3958
C-04_India,C1404,34,000,State - PUDUCHERRY,Rural,Less than 10,886,1145,859,881,0,1,1,1,12,145,317,309,210,203,319,222,0,0
C-04_India,C1404,34,000,State - PUDUCHERRY,Rural,10-11,48,535,37,291,0,0,2,5,3,41,9,53,10,46,13,146,0,0
C-04_India,C1404,34,000,State - PUDUCHERRY,Rural,12-13,56,2059,36,1057,0,2,2,16,2,129,12,233,7,265,13,412,0,0
C-04_India,C1404,34,000,State - PUDUCHERRY,Rural,14-15,223,7898,153,4587,0,91,3,159,18,757,37,1176,24,1028,71,1374,0,2
C-04_India,C1404,34,000,State - PUDUCHERRY,Rural,16-17,522,14930,420,10929,19,793,22,1015,96,3089,111,2969,70,1704,102,1352,0,7
C-04_India,C1404,34,000,State - PUDUCHERRY,Rural,18-19,2852,30843,2523,24277,181,3028,260,3325,639,7333,537,5678,408,2973,498,1932,0,8
C-04_India,C1404,34,000,State - PUDUCHERRY,Rural,20-21,9802,27073,8937,21360,677,3320,975,3565,2205,6206,2139,4377,1382,2406,1557,1475,2,11
C-04_India,C1404,34,000,State - PUDUCHERRY,Rural,22-23,12168,13929,11699,12417,1471,3224,1522,2480,3356,3515,2762,1983,1453,886,1133,320,2,9
C-04_India,C1404,34,000,State - PUDUCHERRY,Rural,24-25,18507,10685,17714,9261,2405,2549,2143,1891,4713,2470,4099,1387,2539,716,1804,243,11,5
C-04_India,C1404,34,000,State - PUDUCHERRY,Rural,26-27,13772,4604,13521,4219,2761,1512,2247,961,3804,1054,2698,431,1322,201,683,60,6,0
C-04_India,C1404,34,000,State - PUDUCHERRY,Rural,28-29,12533,2424,12320,2160,2796,758,2318,503,3502,494,2123,252,1080,118,495,32,6,3
C-04_India,C1404,34,000,State - PUDUCHERRY,Rural,30-31,11168,1378,10892,1128,2033,348,2015,230,3110,291,1910,151,1122,83,699,25,3,0
C-04_India,C1404,34,000,State - PUDUCHERRY,Rural,32-33,5331,451,5238,395,1379,156,1081,77,1477,94,797,47,335,14,167,6,2,1
C-04_India,C1404,34,000,State - PUDUCHERRY,Rural,34 +,5997,472,5861,381,1302,135,1059,75,1666,97,1057,53,508,17,267,4,2,0
C-04_India,C1404,34,000,State - PUDUCHERRY,Rural,Not stated,4127,5143,3795,3912,0,0,0,0,0,0,0,0,0,0,0,0,3795,3912
C-04_India,C1404,34,000,State - PUDUCHERRY,Urban,All ages,219438,274819,211331,220786,31023,33187,30531,32070,57064,59613,42412,43997,24939,25296,16823,17693,8539,8930
C-04_India,C1404,34,000,State - PUDUCHERRY,Urban,Less than 10,2176,2997,2122,2327,3,0,1,4,35,256,685,873,579,543,818,648,1,3
C-04_India,C1404,34,000,State - PUDUCHERRY,Urban,10-11,132,736,125,421,1,3,0,17,9,74,39,93,28,75,48,157,0,2
C-04_India,C1404,34,000,State - PUDUCHERRY,Urban,12-13,100,3413,74,1645,0,5,0,41,8,261,19,364,22,334,25,640,0,0
C-04_India,C1404,34,000,State - PUDUCHERRY,Urban,14-15,338,14316,233,8365,2,143,12,369,39,1595,65,1914,36,1692,79,2650,0,2
C-04_India,C1404,34,000,State - PUDUCHERRY,Urban,16-17,1017,31688,817,22358,32,1309,67,1952,236,5574,187,5807,105,4099,190,3609,0,8
C-04_India,C1404,34,000,State - PUDUCHERRY,Urban,18-19,5411,60973,4833,47623,314,5063,520,5973,1346,13549,1106,11567,639,6865,908,4586,0,20
C-04_India,C1404,34,000,State - PUDUCHERRY,Urban,20-21,17490,53848,16151,43740,1220,5939,1794,6715,4278,13040,3844,9560,2372,5261,2635,3203,8,22
C-04_India,C1404,34,000,State - PUDUCHERRY,Urban,22-23,22901,35133,21995,31707,2448,6383,2715,5928,5913,9778,5262,5842,3271,2703,2375,1067,11,6
C-04_India,C1404,34,000,State - PUDUCHERRY,Urban,24-25,35891,27591,34423,24419,4154,5824,4115,4831,9084,7214,7935,3875,5461,1999,3666,667,8,9
C-04_India,C1404,34,000,State - PUDUCHERRY,Urban,26-27,34027,15298,33302,14228,5546,4124,5037,3003,9384,3962,6906,2034,4259,860,2162,242,8,3
C-04_India,C1404,34,000,State - PUDUCHERRY,Urban,28-29,33114,8711,32522,7950,6126,2300,5544,1716,9589,2240,6324,1078,3335,486,1598,127,6,3
C-04_India,C1404,34,000,State - PUDUCHERRY,Urban,30-31,27854,4540,27102,3831,4828,1015,5012,835,8056,1122,5126,539,2660,254,1407,63,13,3
C-04_India,C1404,34,000,State - PUDUCHERRY,Urban,32-33,14347,1796,14064,1612,2996,488,2792,349,4460,472,2329,214,1051,69,430,19,6,1
C-04_India,C1404,34,000,State - PUDUCHERRY,Urban,34 +,15485,2029,15093,1712,3353,591,2922,337,4627,476,2585,237,1121,56,482,15,3,0
C-04_India,C1404,34,000,State - PUDUCHERRY,Urban,Not stated,9155,11750,8475,8848,0,0,0,0,0,0,0,0,0,0,0,0,8475,8848
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,All ages,104289,106115,100341,92394,15729,14425,15058,13979,27779,26019,20921,18999,11131,10217,6263,5646,3460,3109
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,Less than 10,561,1122,544,874,0,0,1,1,30,167,199,233,146,222,168,250,0,1
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,10-11,96,791,89,547,0,4,1,17,8,99,29,106,18,122,32,198,1,1
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,12-13,117,2771,100,1928,0,23,0,50,20,379,34,578,22,482,24,415,0,1
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,14-15,345,8803,292,6902,2,228,10,500,56,1745,76,1975,68,1355,79,1098,1,1
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,16-17,1181,15755,1076,13298,41,1287,111,1686,276,4050,259,3373,196,1896,193,1000,0,6
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,18-19,4824,26272,4464,23414,299,3448,511,3787,1300,7310,1068,5087,704,2520,582,1249,0,13
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,20-21,13012,18415,12241,16326,1161,2772,1742,2845,3505,4781,2980,3361,1585,1743,1261,813,7,11
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,22-23,15113,10703,14581,9912,2135,2232,2249,1939,4269,2936,3363,1719,1647,800,911,284,7,2
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,24-25,19785,7986,19039,7245,2893,1817,2856,1367,5357,2015,4267,1255,2426,588,1229,196,11,7
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,26-27,14390,4259,14091,3991,2937,1143,2405,808,4121,1169,2780,597,1359,215,483,55,6,4
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,28-29,12139,2578,11887,2370,2559,678,2151,495,3529,663,2127,363,1098,129,416,42,7,0
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,30-31,9176,1420,8900,1242,1670,352,1424,228,2552,361,1803,189,956,84,491,28,4,0
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,32-33,4274,655,4188,595,929,192,753,120,1257,171,787,76,319,31,142,5,1,0
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,34 +,5622,789,5438,690,1103,249,844,136,1499,173,1149,87,587,30,252,13,4,2
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,Not stated,3654,3796,3411,3060,0,0,0,0,0,0,0,0,0,0,0,0,3411,3060
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,All ages,64884,65794,61918,56803,9662,8893,9182,8501,16872,15651,12590,11413,7221,6633,4410,3959,1981,1753
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,Less than 10,297,708,288,508,0,0,0,1,24,99,109,123,62,116,93,169,0,0
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,10-11,60,610,55,404,0,3,1,13,8,68,16,72,10,83,19,165,1,0
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,12-13,78,2000,65,1376,0,19,0,27,15,274,24,385,9,339,17,332,0,0
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,14-15,216,5958,184,4694,2,175,8,361,37,1162,38,1273,45,931,54,791,0,1
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,16-17,752,10357,681,8799,30,903,77,1133,178,2687,157,2154,113,1247,126,673,0,2
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,18-19,3232,16687,2951,14873,212,2277,348,2447,892,4560,665,3126,438,1622,396,839,0,2
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,20-21,8716,11154,8142,9809,817,1702,1196,1659,2320,2801,1861,1987,1068,1111,876,546,4,3
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,22-23,10011,6158,9618,5654,1417,1285,1478,1088,2801,1627,2144,934,1111,513,662,206,5,1
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,24-25,12374,4432,11793,3947,1818,1002,1731,766,3196,1029,2584,655,1570,355,891,139,3,1
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,26-27,8493,2283,8260,2115,1744,651,1398,434,2326,580,1578,289,864,125,348,36,2,0
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,28-29,6957,1459,6776,1316,1464,394,1199,275,1953,347,1188,186,685,84,283,30,4,0
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,30-31,5449,860,5239,738,955,195,810,129,1466,207,1033,119,616,67,357,21,2,0
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,32-33,2509,409,2442,371,545,125,410,66,713,108,459,49,215,20,100,3,0,0
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,34 +,3620,530,3465,457,658,162,526,102,943,102,734,61,415,20,188,9,1,1
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,Not stated,2120,2189,1959,1742,0,0,0,0,0,0,0,0,0,0,0,0,1959,1742
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Urban,All ages,39405,40321,38423,35591,6067,5532,5876,5478,10907,10368,8331,7586,3910,3584,1853,1687,1479,1356
C-04_India,C1404,35,000,State - ANDAMAN & NICOBAR ISLANDS,Urban,Less than 10,264,414,256,366,0,0,1,0,6,68,90,110,84,106,75,81,0,1
