source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban/,Age-group | 1,Total | Persons | 2,Males | 3,Females | 4,Marital status | Persons | 5,Never married | Males | 6,Females | 7,Currently Married | Persons | 8,Males | 9,Females | 10,Widowed | Persons | 11,Males | 12,Females | 13,Separated | Persons | 14,Males | 15,Females | 16,Divorced | Persons | 17,Males | 18,Females | 19,Unspecified | Persons | 20,Males | 21,Females | 22
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Rural,17,167119,98482,68637,138680,92266,46414,28067,6037,22030,255,125,130,99,46,53,18,8,10,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Rural,18,301964,173986,127978,207081,156413,50668,94127,17249,76878,495,208,287,216,99,117,45,17,28,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Rural,19,181787,90919,90868,90545,71824,18721,90581,18825,71756,470,209,261,153,44,109,38,17,21,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Rural,20,332176,168445,163731,121786,104188,17598,208588,63527,145061,1366,556,810,370,152,218,66,22,44,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Rural,21,177471,91182,86289,48861,42497,6364,127721,48293,79428,690,294,396,170,87,83,29,11,18,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Rural,22,256938,131784,125154,48358,42768,5590,207147,88381,118766,1067,467,600,316,144,172,50,24,26,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Rural,23,177662,78249,99413,22990,20303,2687,153743,57560,96183,720,290,430,165,72,93,44,24,20,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Rural,24,185949,89652,96297,18407,16343,2064,166316,72787,93529,952,397,555,231,105,126,43,20,23,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Rural,25,378899,208312,170587,29345,26614,2731,345977,180159,165818,2895,1212,1683,575,279,296,107,48,59,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Rural,26,202979,103354,99625,12289,10866,1423,188969,91820,97149,1437,534,903,239,107,132,45,27,18,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Rural,27,137074,62859,74215,5973,5180,793,129982,57253,72729,930,332,598,153,79,74,36,15,21,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Rural,28,263270,111168,152102,7702,6792,910,253371,103536,149835,1895,709,1186,251,108,143,51,23,28,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Rural,29,137942,65426,72516,3892,3348,544,132569,61539,71030,1285,460,825,154,63,91,42,16,26,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Urban,15,28603,15861,12742,26921,15288,11633,1591,540,1051,75,25,50,15,8,7,1,0,1,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Urban,16,26202,14541,11661,24299,14006,10293,1837,503,1334,52,24,28,12,7,5,2,1,1,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Urban,17,18857,10729,8128,16744,10265,6479,2084,451,1633,20,10,10,7,3,4,2,0,2,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Urban,18,31274,17926,13348,24321,16723,7598,6880,1174,5706,53,23,30,14,3,11,6,3,3,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Urban,19,18794,10076,8718,12562,8784,3778,6147,1255,4892,61,28,33,19,7,12,5,2,3,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Urban,20,32025,16958,15067,16642,12741,3901,15180,4148,11032,147,51,96,48,17,31,8,1,7,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Urban,21,17159,9434,7725,8489,6488,2001,8579,2920,5659,67,19,48,21,6,15,3,1,2,0,0,0
