source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban/,Age-group | 1,Total population | Persons | 2,Males | 3,Females | 4,Educational level | Graduate and above | Persons | 5,Males | 6,Females | 7,Graduate degree other than | technical degree | Persons | 8,Males | 9,Females | 10,Post graduate degree other than | technical degree | Persons | 11,Males | 12,Females | 13,Technical degree or diploma equal to degree or post graduate degree | Engineering and technology | Persons | 14,Males | 15,Females | 16,Medicine | Persons | 17,Males | 18,Females | 19,Agriculture and dairying | Persons | 20,Males | 21,Females | 22,Veterinary | Persons | 23,Males | 24,Females | 25,Teaching | Persons | 26,Males | 27,Females | 28,Others | Persons | 29,Males | 30,Females | 31
C-08_Appendix_(ST)_Daman_&_Diu,C2808STA,25,000,State - DAMAN & DIU,Total,20-24,1722,847,875,35,14,21,19,10,9,4,1,3,5,3,2,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0
C-08_Appendix_(ST)_Daman_&_Diu,C2808STA,25,000,State - DAMAN & DIU,Total,25-29,1531,785,746,37,19,18,24,11,13,5,4,1,2,1,1,2,1,1,0,0,0,0,0,0,4,2,2,0,0,0
C-08_Appendix_(ST)_Daman_&_Diu,C2808STA,25,000,State - DAMAN & DIU,Total,30-34,1343,696,647,36,22,14,16,8,8,9,6,3,4,4,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0
C-08_Appendix_(ST)_Daman_&_Diu,C2808STA,25,000,State - DAMAN & DIU,Total,35-59,4072,2044,2028,62,47,15,49,39,10,7,4,3,1,1,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0
C-08_Appendix_(ST)_Daman_&_Diu,C2808STA,25,000,State - DAMAN & DIU,Total,60+,885,380,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Daman_&_Diu,C2808STA,25,000,State - DAMAN & DIU,Total,Age not stated,14,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Daman_&_Diu,C2808STA,25,000,State - DAMAN & DIU,Rural,Total,5511,2756,2755,76,48,28,44,29,15,14,10,4,4,4,0,3,0,3,0,0,0,0,0,0,11,5,6,0,0,0
C-08_Appendix_(ST)_Daman_&_Diu,C2808STA,25,000,State - DAMAN & DIU,Rural,15-19,818,432,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Daman_&_Diu,C2808STA,25,000,State - DAMAN & DIU,Rural,20-24,834,398,436,17,8,9,10,6,4,3,1,2,1,1,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0
C-08_Appendix_(ST)_Daman_&_Diu,C2808STA,25,000,State - DAMAN & DIU,Rural,25-29,717,364,353,19,11,8,10,6,4,3,2,1,1,1,0,1,0,1,0,0,0,0,0,0,4,2,2,0,0,0
C-08_Appendix_(ST)_Daman_&_Diu,C2808STA,25,000,State - DAMAN & DIU,Rural,30-34,605,310,295,17,11,6,8,4,4,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0
C-08_Appendix_(ST)_Daman_&_Diu,C2808STA,25,000,State - DAMAN & DIU,Rural,35-59,2070,1046,1024,23,18,5,16,13,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0
C-08_Appendix_(ST)_Daman_&_Diu,C2808STA,25,000,State - DAMAN & DIU,Rural,60+,463,203,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Daman_&_Diu,C2808STA,25,000,State - DAMAN & DIU,Rural,Age not stated,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Daman_&_Diu,C2808STA,25,000,State - DAMAN & DIU,Urban,Total,5729,2895,2834,94,54,40,64,39,25,11,5,6,8,5,3,3,1,2,0,0,0,0,0,0,8,4,4,0,0,0
C-08_Appendix_(ST)_Daman_&_Diu,C2808STA,25,000,State - DAMAN & DIU,Urban,15-19,855,459,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Daman_&_Diu,C2808STA,25,000,State - DAMAN & DIU,Urban,20-24,888,449,439,18,6,12,9,4,5,1,0,1,4,2,2,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0
C-08_Appendix_(ST)_Daman_&_Diu,C2808STA,25,000,State - DAMAN & DIU,Urban,25-29,814,421,393,18,8,10,14,5,9,2,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Daman_&_Diu,C2808STA,25,000,State - DAMAN & DIU,Urban,30-34,738,386,352,19,11,8,8,4,4,4,1,3,3,3,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0
C-08_Appendix_(ST)_Daman_&_Diu,C2808STA,25,000,State - DAMAN & DIU,Urban,35-59,2002,998,1004,39,29,10,33,26,7,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
C-08_Appendix_(ST)_Daman_&_Diu,C2808STA,25,000,State - DAMAN & DIU,Urban,60+,422,177,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Daman_&_Diu,C2808STA,25,000,State - DAMAN & DIU,Urban,Age not stated,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Goa,C2808STA,30,000,State - GOA,Total,Total,115348,55587,59761,3990,2221,1769,3095,1712,1383,338,188,150,249,175,74,139,67,72,7,5,2,0,0,0,162,74,88,0,0,0
C-08_Appendix_(ST)_Goa,C2808STA,30,000,State - GOA,Total,15-19,11970,6054,5916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Goa,C2808STA,30,000,State - GOA,Total,20-24,12615,6368,6247,1143,488,655,902,386,516,76,32,44,86,52,34,44,11,33,0,0,0,0,0,0,35,7,28,0,0,0
C-08_Appendix_(ST)_Goa,C2808STA,30,000,State - GOA,Total,25-29,13937,6731,7206,1094,529,565,836,399,437,100,43,57,74,51,23,36,16,20,3,2,1,0,0,0,45,18,27,0,0,0
C-08_Appendix_(ST)_Goa,C2808STA,30,000,State - GOA,Total,30-34,13916,6808,7108,677,408,269,530,319,211,64,36,28,31,24,7,31,20,11,2,1,1,0,0,0,19,8,11,0,0,0
C-08_Appendix_(ST)_Goa,C2808STA,30,000,State - GOA,Total,35-59,48264,23726,24538,1041,768,273,803,587,216,92,72,20,55,46,9,28,20,8,2,2,0,0,0,0,61,41,20,0,0,0
C-08_Appendix_(ST)_Goa,C2808STA,30,000,State - GOA,Total,60+,14473,5821,8652,28,24,4,19,17,2,6,5,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
C-08_Appendix_(ST)_Goa,C2808STA,30,000,State - GOA,Total,Age not stated,173,79,94,7,4,3,5,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
C-08_Appendix_(ST)_Goa,C2808STA,30,000,State - GOA,Rural,Total,67643,33046,34597,2113,1267,846,1647,987,660,168,102,66,119,86,33,58,30,28,5,3,2,0,0,0,116,59,57,0,0,0
C-08_Appendix_(ST)_Goa,C2808STA,30,000,State - GOA,Rural,15-19,7070,3650,3420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Goa,C2808STA,30,000,State - GOA,Rural,20-24,7495,3782,3713,627,303,324,499,244,255,41,19,22,43,27,16,18,6,12,0,0,0,0,0,0,26,7,19,0,0,0
C-08_Appendix_(ST)_Goa,C2808STA,30,000,State - GOA,Rural,25-29,8322,4036,4286,600,319,281,460,245,215,52,25,27,35,23,12,18,9,9,2,1,1,0,0,0,33,16,17,0,0,0
C-08_Appendix_(ST)_Goa,C2808STA,30,000,State - GOA,Rural,30-34,8229,4054,4175,361,237,124,285,187,98,31,22,9,17,13,4,12,8,4,2,1,1,0,0,0,14,6,8,0,0,0
C-08_Appendix_(ST)_Goa,C2808STA,30,000,State - GOA,Rural,35-59,27965,13840,14125,508,394,114,394,303,91,39,32,7,22,21,1,10,7,3,1,1,0,0,0,0,42,30,12,0,0,0
C-08_Appendix_(ST)_Goa,C2808STA,30,000,State - GOA,Rural,60+,8472,3645,4827,14,12,2,7,6,1,5,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Goa,C2808STA,30,000,State - GOA,Rural,Age not stated,90,39,51,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
C-08_Appendix_(ST)_Goa,C2808STA,30,000,State - GOA,Urban,Total,47705,22541,25164,1877,954,923,1448,725,723,170,86,84,130,89,41,81,37,44,2,2,0,0,0,0,46,15,31,0,0,0
C-08_Appendix_(ST)_Goa,C2808STA,30,000,State - GOA,Urban,15-19,4900,2404,2496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Goa,C2808STA,30,000,State - GOA,Urban,20-24,5120,2586,2534,516,185,331,403,142,261,35,13,22,43,25,18,26,5,21,0,0,0,0,0,0,9,0,9,0,0,0
C-08_Appendix_(ST)_Goa,C2808STA,30,000,State - GOA,Urban,25-29,5615,2695,2920,494,210,284,376,154,222,48,18,30,39,28,11,18,7,11,1,1,0,0,0,0,12,2,10,0,0,0
C-08_Appendix_(ST)_Goa,C2808STA,30,000,State - GOA,Urban,30-34,5687,2754,2933,316,171,145,245,132,113,33,14,19,14,11,3,19,12,7,0,0,0,0,0,0,5,2,3,0,0,0
C-08_Appendix_(ST)_Goa,C2808STA,30,000,State - GOA,Urban,35-59,20299,9886,10413,533,374,159,409,284,125,53,40,13,33,25,8,18,13,5,1,1,0,0,0,0,19,11,8,0,0,0
C-08_Appendix_(ST)_Goa,C2808STA,30,000,State - GOA,Urban,60+,6001,2176,3825,14,12,2,12,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
C-08_Appendix_(ST)_Goa,C2808STA,30,000,State - GOA,Urban,Age not stated,83,40,43,4,2,2,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Gujarat,C2808STA,24,000,State - GUJARAT,Total,Total,5855476,2934118,2921358,133702,81950,51752,75049,47245,27804,26123,14580,11543,6833,5562,1271,4158,2280,1878,504,469,35,71,67,4,20784,11690,9094,180,57,123
C-08_Appendix_(ST)_Gujarat,C2808STA,24,000,State - GUJARAT,Total,15-19,847100,436232,410868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Gujarat,C2808STA,24,000,State - GUJARAT,Total,20-24,772302,389151,383151,24932,12767,12165,13160,6912,6248,4599,1974,2625,2370,1813,557,1217,555,662,58,52,6,26,24,2,3443,1412,2031,59,25,34
C-08_Appendix_(ST)_Gujarat,C2808STA,24,000,State - GUJARAT,Total,25-29,699894,355210,344684,30850,17069,13781,14988,8572,6416,6822,3326,3496,2066,1658,408,1094,590,504,46,40,6,14,13,1,5778,2850,2928,42,20,22
C-08_Appendix_(ST)_Gujarat,C2808STA,24,000,State - GUJARAT,Total,30-34,647914,324626,323288,23239,13942,9297,11959,7165,4794,5462,3110,2352,1009,841,168,610,337,273,70,61,9,6,6,0,4110,2417,1693,13,5,8
C-08_Appendix_(ST)_Gujarat,C2808STA,24,000,State - GUJARAT,Total,35-59,2248785,1129979,1118806,51275,35514,15761,33180,23171,10009,8764,5807,2957,1236,1121,115,1028,643,385,287,275,12,24,23,1,6696,4468,2228,60,6,54
C-08_Appendix_(ST)_Gujarat,C2808STA,24,000,State - GUJARAT,Total,60+,594095,276234,317861,2707,2242,465,1391,1185,206,353,298,55,107,96,11,168,134,34,42,40,2,1,1,0,639,487,152,6,1,5
C-08_Appendix_(ST)_Gujarat,C2808STA,24,000,State - GUJARAT,Total,Age not stated,45386,22686,22700,699,416,283,371,240,131,123,65,58,45,33,12,41,21,20,1,1,0,0,0,0,118,56,62,0,0,0
C-08_Appendix_(ST)_Gujarat,C2808STA,24,000,State - GUJARAT,Rural,Total,5220327,2611695,2608632,95259,59691,35568,53350,34317,19033,18710,10841,7869,3375,2831,544,2403,1367,1036,362,332,30,50,47,3,16907,9919,6988,102,37,65
C-08_Appendix_(ST)_Gujarat,C2808STA,24,000,State - GUJARAT,Rural,15-19,749644,385190,364454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Gujarat,C2808STA,24,000,State - GUJARAT,Rural,20-24,678469,340841,337628,17643,9247,8396,9643,5237,4406,3342,1493,1849,1147,928,219,646,307,339,47,41,6,20,18,2,2770,1207,1563,28,16,12
C-08_Appendix_(ST)_Gujarat,C2808STA,24,000,State - GUJARAT,Rural,25-29,618350,313252,305098,22867,13026,9841,11081,6557,4524,5121,2639,2482,1111,935,176,574,306,268,39,35,4,9,9,0,4911,2534,2377,21,11,10
C-08_Appendix_(ST)_Gujarat,C2808STA,24,000,State - GUJARAT,Rural,30-34,576583,288376,288207,17561,10886,6675,8967,5559,3408,4094,2469,1625,534,439,95,360,208,152,55,47,8,3,3,0,3541,2157,1384,7,4,3
C-08_Appendix_(ST)_Gujarat,C2808STA,24,000,State - GUJARAT,Rural,35-59,2009587,1008347,1001240,34975,24807,10168,22626,16130,6496,5817,3986,1831,517,470,47,676,437,239,190,179,11,17,16,1,5088,3584,1504,44,5,39
C-08_Appendix_(ST)_Gujarat,C2808STA,24,000,State - GUJARAT,Rural,60+,548091,255957,292134,1703,1423,280,780,673,107,233,200,33,43,41,2,112,89,23,30,29,1,1,1,0,502,389,113,2,1,1
C-08_Appendix_(ST)_Gujarat,C2808STA,24,000,State - GUJARAT,Rural,Age not stated,39603,19732,19871,510,302,208,253,161,92,103,54,49,23,18,5,35,20,15,1,1,0,0,0,0,95,48,47,0,0,0
C-08_Appendix_(ST)_Gujarat,C2808STA,24,000,State - GUJARAT,Urban,Total,635149,322423,312726,38443,22259,16184,21699,12928,8771,7413,3739,3674,3458,2731,727,1755,913,842,142,137,5,21,20,1,3877,1771,2106,78,20,58
C-08_Appendix_(ST)_Gujarat,C2808STA,24,000,State - GUJARAT,Urban,15-19,97456,51042,46414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Gujarat,C2808STA,24,000,State - GUJARAT,Urban,20-24,93833,48310,45523,7289,3520,3769,3517,1675,1842,1257,481,776,1223,885,338,571,248,323,11,11,0,6,6,0,673,205,468,31,9,22
C-08_Appendix_(ST)_Gujarat,C2808STA,24,000,State - GUJARAT,Urban,25-29,81544,41958,39586,7983,4043,3940,3907,2015,1892,1701,687,1014,955,723,232,520,284,236,7,5,2,5,4,1,867,316,551,21,9,12
C-08_Appendix_(ST)_Gujarat,C2808STA,24,000,State - GUJARAT,Urban,30-34,71331,36250,35081,5678,3056,2622,2992,1606,1386,1368,641,727,475,402,73,250,129,121,15,14,1,3,3,0,569,260,309,6,1,5
C-08_Appendix_(ST)_Gujarat,C2808STA,24,000,State - GUJARAT,Urban,35-59,239198,121632,117566,16300,10707,5593,10554,7041,3513,2947,1821,1126,719,651,68,352,206,146,97,96,1,7,7,0,1608,884,724,16,1,15
C-08_Appendix_(ST)_Gujarat,C2808STA,24,000,State - GUJARAT,Urban,60+,46004,20277,25727,1004,819,185,611,512,99,120,98,22,64,55,9,56,45,11,12,11,1,0,0,0,137,98,39,4,0,4
C-08_Appendix_(ST)_Gujarat,C2808STA,24,000,State - GUJARAT,Urban,Age not stated,5783,2954,2829,189,114,75,118,79,39,20,11,9,22,15,7,6,1,5,0,0,0,0,0,0,23,8,15,0,0,0
C-08_Appendix_(ST)_Himachal_Pradesh,C2808STA,02,000,State - HIMACHAL PRADESH,Total,Total,282973,139521,143452,16983,10479,6504,9777,6233,3544,4684,2612,2072,776,577,199,296,192,104,31,26,5,19,17,2,1392,817,575,8,5,3
C-08_Appendix_(ST)_Himachal_Pradesh,C2808STA,02,000,State - HIMACHAL PRADESH,Total,15-19,38640,19557,19083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Himachal_Pradesh,C2808STA,02,000,State - HIMACHAL PRADESH,Total,20-24,37419,18233,19186,3294,1560,1734,2271,1092,1179,474,191,283,237,164,73,55,24,31,2,0,2,1,1,0,254,88,166,0,0,0
C-08_Appendix_(ST)_Himachal_Pradesh,C2808STA,02,000,State - HIMACHAL PRADESH,Total,25-29,33624,16433,17191,4644,2424,2220,2615,1458,1157,1345,581,764,211,136,75,70,41,29,3,3,0,3,1,2,393,203,190,4,1,3
C-08_Appendix_(ST)_Himachal_Pradesh,C2808STA,02,000,State - HIMACHAL PRADESH,Total,30-34,29699,14686,15013,3298,2021,1277,1634,1051,583,1134,608,526,126,90,36,49,38,11,6,4,2,0,0,0,346,227,119,3,3,0
C-08_Appendix_(ST)_Himachal_Pradesh,C2808STA,02,000,State - HIMACHAL PRADESH,Total,35-59,104590,51856,52734,5144,3947,1197,2891,2306,585,1611,1136,475,174,159,15,105,76,29,14,13,1,9,9,0,339,247,92,1,1,0
C-08_Appendix_(ST)_Himachal_Pradesh,C2808STA,02,000,State - HIMACHAL PRADESH,Total,60+,38258,18378,19880,549,493,56,333,305,28,109,90,19,25,25,0,15,13,2,6,6,0,6,6,0,55,48,7,0,0,0
C-08_Appendix_(ST)_Himachal_Pradesh,C2808STA,02,000,State - HIMACHAL PRADESH,Total,Age not stated,743,378,365,54,34,20,33,21,12,11,6,5,3,3,0,2,0,2,0,0,0,0,0,0,5,4,1,0,0,0
C-08_Appendix_(ST)_Himachal_Pradesh,C2808STA,02,000,State - HIMACHAL PRADESH,Rural,Total,269178,132496,136682,13972,8811,5161,8190,5294,2896,3707,2150,1557,596,444,152,182,124,58,23,19,4,18,16,2,1249,760,489,7,4,3
