source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban,Religion,Age- | group | 1,Total | Persons | 2,Males | 3,Females | 4,Marital status | Never married | Persons | 5,Males | 6,Females | 7,Currently Married | Persons | 8,Males | 9,Females | 10,Widowed | Persons | 11,Males | 12,Females | 13,Separated | Persons | 14,Males | 15,Females | 16,Divorced | Persons | 17,Males | 18,Females | 19,Unspecified | Persons | 20,Males | 21,Females | 22
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Sikh,35-39,2335,1292,1043,103,66,37,2176,1218,958,45,7,38,6,0,6,5,1,4,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Sikh,40-44,1785,1044,741,52,40,12,1649,986,663,63,11,52,15,5,10,6,2,4,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Sikh,45-49,1532,851,681,35,20,15,1388,817,571,93,9,84,11,4,7,5,1,4,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Sikh,50-54,1187,656,531,26,16,10,1035,626,409,114,12,102,12,2,10,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Sikh,55-59,877,478,399,14,6,8,758,450,308,101,19,82,4,3,1,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Sikh,60-64,835,427,408,19,10,9,661,393,268,151,23,128,2,1,1,2,0,2,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Sikh,65-69,594,317,277,10,8,2,438,274,164,141,32,109,5,3,2,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Sikh,70-74,396,215,181,9,5,4,270,187,83,117,23,94,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Sikh,75-79,196,104,92,3,2,1,127,89,38,63,12,51,3,1,2,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Sikh,80+,249,135,114,9,8,1,121,86,35,118,40,78,1,1,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Sikh,Age not stated,102,64,38,60,41,19,36,22,14,4,0,4,2,1,1,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Sikh,Less than 18,8254,4432,3822,8082,4379,3703,149,42,107,6,4,2,17,7,10,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Sikh,Less than 21,10156,5589,4567,9619,5446,4173,509,128,381,7,5,2,21,10,11,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Buddhist,All ages,95710,55015,40695,53994,35505,18489,36369,18496,17873,4858,841,4017,402,145,257,87,28,59,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Buddhist,0-9,14979,7795,7184,14979,7795,7184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Buddhist,10-14,9774,5787,3987,9593,5728,3865,163,53,110,11,0,11,6,5,1,1,1,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Buddhist,15-19,11055,6785,4270,10182,6603,3579,846,175,671,17,1,16,10,6,4,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Buddhist,20-24,11006,6788,4218,7899,5814,2085,3041,961,2080,40,6,34,23,7,16,3,0,3,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Buddhist,25-29,9735,6043,3692,4745,3896,849,4863,2130,2733,84,12,72,34,4,30,9,1,8,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Buddhist,30-34,7993,5142,2851,2957,2557,400,4839,2546,2293,137,23,114,54,14,40,6,2,4,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Buddhist,35-39,6663,3874,2789,1340,1163,177,5067,2665,2402,182,22,160,56,22,34,18,2,16,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Buddhist,40-44,5168,3011,2157,819,710,109,4016,2247,1769,255,33,222,63,14,49,15,7,8,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Buddhist,45-49,4094,2212,1882,398,341,57,3324,1825,1499,328,34,294,38,11,27,6,1,5,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Buddhist,50-54,3132,1630,1502,195,168,27,2517,1408,1109,380,36,344,31,15,16,9,3,6,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Buddhist,55-59,2668,1223,1445,99,81,18,2123,1081,1042,416,48,368,26,11,15,4,2,2,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Buddhist,60-64,2669,1232,1437,105,79,26,1893,1056,837,645,85,560,19,9,10,7,3,4,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Buddhist,65-69,2252,1124,1128,112,91,21,1486,909,577,640,115,525,12,7,5,2,2,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Buddhist,70-74,1924,1007,917,173,147,26,1063,697,366,669,152,517,14,8,6,5,3,2,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Buddhist,75-79,1176,640,536,154,144,10,582,384,198,430,105,325,9,7,2,1,0,1,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Buddhist,80+,1360,685,675,200,158,42,532,353,179,620,168,452,7,5,2,1,1,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Buddhist,Age not stated,62,37,25,44,30,14,14,6,8,4,1,3,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Buddhist,Less than 18,31086,17496,13590,30630,17357,13273,422,127,295,20,1,19,13,10,3,1,1,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Buddhist,Less than 21,38556,22027,16529,36844,21621,15223,1650,392,1258,41,2,39,20,11,9,1,1,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Jain,All ages,440280,225544,214736,178271,104879,73392,236295,116501,119794,23798,3558,20240,1496,435,1061,420,171,249,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Jain,0-9,64749,33987,30762,64749,33987,30762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Jain,10-14,36887,19622,17265,36101,19345,16756,717,240,477,31,11,20,36,25,11,2,1,1,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Jain,15-19,37454,20093,17361,34030,19563,14467,3350,511,2839,47,9,38,24,8,16,3,2,1,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Jain,20-24,40059,20928,19131,25447,17698,7749,14426,3185,11241,115,19,96,61,23,38,10,3,7,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Jain,25-29,39061,19651,19410,10735,8955,1780,27958,10619,17339,247,38,209,82,23,59,39,16,23,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Jain,30-34,35664,18042,17622,3201,2701,500,31785,15189,16596,482,81,401,131,39,92,65,32,33,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Jain,35-39,35371,17583,17788,1267,1009,258,32990,16381,16609,848,110,738,203,49,154,63,34,29,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Jain,40-44,30783,15747,15036,716,499,217,28629,15008,13621,1148,135,1013,219,70,149,71,35,36,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Jain,45-49,28272,14551,13721,501,315,186,25959,13962,11997,1534,194,1340,216,61,155,62,19,43,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Jain,50-54,22727,11746,10981,353,187,166,20360,11285,9075,1834,230,1604,151,39,112,29,5,24,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Jain,55-59,18897,9453,9444,222,105,117,16340,9040,7300,2184,274,1910,126,25,101,25,9,16,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Jain,60-64,17273,8526,8747,279,134,145,13606,7927,5679,3249,427,2822,121,29,92,18,9,9,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Jain,65-69,12898,6188,6710,219,116,103,9196,5601,3595,3410,451,2959,61,19,42,12,1,11,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Jain,70-74,8931,4279,4652,141,79,62,5447,3691,1756,3302,500,2802,31,7,24,10,2,8,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Jain,75-79,5193,2539,2654,65,36,29,2950,2082,868,2151,409,1742,23,11,12,4,1,3,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Jain,80+,5849,2479,3370,146,80,66,2480,1722,758,3205,668,2537,11,7,4,7,2,5,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Jain,Age not stated,212,130,82,99,70,29,102,58,44,11,2,9,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Jain,Less than 18,123500,65282,58218,121478,64735,56743,1911,501,1410,57,15,42,51,29,22,3,2,1,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Jain,Less than 21,148027,78386,69641,141420,77182,64238,6414,1140,5274,112,22,90,74,39,35,7,3,4,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Other religions and persuasions,All ages,11263,5704,5559,5064,2914,2150,5478,2691,2787,665,82,583,42,14,28,14,3,11,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Other religions and persuasions,0-9,1974,1030,944,1974,1030,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Other religions and persuasions,10-14,1067,558,509,1037,546,491,27,10,17,0,0,0,2,1,1,1,1,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Other religions and persuasions,15-19,1070,551,519,959,540,419,111,11,100,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Other religions and persuasions,20-24,1038,522,516,564,409,155,468,112,356,4,1,3,1,0,1,1,0,1,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Other religions and persuasions,25-29,1058,519,539,308,251,57,733,266,467,11,2,9,4,0,4,2,0,2,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Other religions and persuasions,30-34,866,454,412,91,67,24,746,383,363,20,1,19,8,2,6,1,1,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Other religions and persuasions,35-39,851,434,417,29,21,8,785,410,375,27,1,26,10,2,8,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Other religions and persuasions,40-44,677,340,337,14,9,5,631,329,302,28,1,27,3,1,2,1,0,1,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Other religions and persuasions,45-49,603,313,290,20,7,13,523,298,225,53,5,48,4,3,1,3,0,3,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Other religions and persuasions,50-54,507,261,246,14,3,11,428,251,177,59,5,54,3,1,2,3,1,2,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Other religions and persuasions,55-59,423,201,222,9,6,3,340,185,155,72,8,64,2,2,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Other religions and persuasions,60-64,388,190,198,17,7,10,270,174,96,99,9,90,1,0,1,1,0,1,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Other religions and persuasions,65-69,299,136,163,5,4,1,202,117,85,90,15,75,1,0,1,1,0,1,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Other religions and persuasions,70-74,199,95,104,6,2,4,114,80,34,78,13,65,1,0,1,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Other religions and persuasions,75-79,111,49,62,2,1,1,49,36,13,58,10,48,2,2,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Other religions and persuasions,80+,118,43,75,6,6,0,46,26,20,66,11,55,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Other religions and persuasions,Age not stated,14,8,6,9,5,4,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Other religions and persuasions,Less than 18,3669,1922,1747,3597,1903,1694,69,17,52,0,0,0,2,1,1,1,1,0,0,0,0
C-03_Appendix_All_India,C1103A,29,000,State - KARNATAKA,Total,Other religions and persuasions,Less than 21,4405,2286,2119,4151,2241,1910,249,42,207,2,1,1,2,1,1,1,1,0,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,All religious communities,All ages,37469335,18929354,18539981,16506617,9514261,6992356,18456842,9058461,9398381,2304883,311363,1993520,179166,40265,138901,21827,5004,16823,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,All religious communities,0-9,6489114,3326513,3162601,6489114,3326513,3162601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,All religious communities,10-14,3662475,1889725,1772750,3590947,1867346,1723601,66528,20454,46074,2355,675,1680,2464,1171,1293,181,79,102,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,All religious communities,15-19,3658264,1933809,1724455,3219546,1872963,1346583,428800,58306,370494,5590,1175,4415,3835,1244,2591,493,121,372,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,All religious communities,20-24,3549425,1849584,1699841,1938983,1456152,482831,1580612,389275,1191337,17108,2236,14872,11008,1714,9294,1714,207,1507,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,All religious communities,25-29,3283508,1645487,1638021,800163,670023,130140,2420171,967252,1452919,40307,4645,35662,19946,3064,16882,2921,503,2418,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,All religious communities,30-34,2657749,1332397,1325352,221783,179349,42434,2344912,1141405,1203507,63979,6732,57247,23789,4176,19613,3286,735,2551,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,All religious communities,35-39,2770958,1337639,1433319,80238,54996,25242,2554919,1267035,1287884,104548,9423,95125,27851,5381,22470,3402,804,2598,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,All religious communities,40-44,2320355,1183334,1137021,41184,23657,17527,2116654,1140477,976177,134471,13016,121455,25174,5441,19733,2872,743,2129,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,All religious communities,45-49,2165676,1103911,1061765,25880,13226,12654,1939887,1067087,872800,177049,18349,158700,20703,4739,15964,2157,510,1647,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,All religious communities,50-54,1665456,844160,821296,18347,8755,9592,1426010,808231,617779,204849,23173,181676,14709,3615,11094,1541,386,1155,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,All religious communities,55-59,1323457,636709,686748,12259,5823,6436,1102630,603762,498868,198698,24472,174226,8917,2415,6502,953,237,716,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,All religious communities,60-64,1352255,642294,709961,15370,6791,8579,993453,591409,402044,333628,41319,292309,8887,2510,6377,917,265,652,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,All religious communities,65-69,1039482,491844,547638,13656,6601,7055,698815,438658,260157,320700,44434,276266,5684,1975,3709,627,176,451,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,All religious communities,70-74,736309,352315,383994,7755,3739,4016,417719,300123,117596,307172,46917,260255,3290,1413,1877,373,123,250,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,All religious communities,75-79,350060,166285,183775,3544,1756,1788,184912,134543,50369,160183,29285,130898,1291,662,629,130,39,91,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,All religious communities,80+,418963,179395,239568,11678,6827,4851,172917,126588,46329,232689,45238,187451,1447,681,766,232,61,171,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,All religious communities,Age not stated,25829,13953,11876,16170,9744,6426,7903,3856,4047,1557,274,1283,171,64,107,28,15,13,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,All religious communities,Less than 18,12264302,6339510,5924792,12057294,6289635,5767659,197158,46552,150606,5345,1314,4031,4144,1860,2284,361,149,212,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,All religious communities,Less than 21,14762562,7629209,7133353,13896126,7489076,6407050,845178,134761,710417,11673,2381,9292,8531,2764,5767,1054,227,827,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Hindu,All ages,33905041,17122399,16782642,14762009,8527686,6234323,16829062,8264192,8564870,2129651,288856,1840795,164954,37238,127716,19365,4427,14938,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Hindu,0-9,5783665,2964872,2818793,5783665,2964872,2818793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Hindu,10-14,3275049,1690574,1584475,3210245,1670342,1539903,60272,18481,41791,2136,616,1520,2234,1067,1167,162,68,94,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Hindu,15-19,3272434,1733744,1538690,2874003,1678547,1195456,389347,52902,336445,5140,1076,4064,3502,1112,2390,442,107,335,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Hindu,20-24,3193201,1664844,1528357,1740463,1310699,429764,1425251,350353,1074898,15861,2050,13811,10097,1559,8538,1529,183,1346,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Hindu,25-29,2980937,1493507,1487430,730743,612824,117919,2191753,873112,1318641,37545,4295,33250,18316,2830,15486,2580,446,2134,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Hindu,30-34,2416052,1210118,1205934,202458,163873,38585,2129319,1035440,1093879,59532,6267,53265,21829,3877,17952,2914,661,2253,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Hindu,35-39,2527847,1218391,1309456,72883,49775,23108,2329217,1154113,1175104,97175,8791,88384,25582,5007,20575,2990,705,2285,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Hindu,40-44,2121321,1080808,1040513,36927,20974,15953,1934113,1042004,892109,124595,12139,112456,23162,5038,18124,2524,653,1871,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Hindu,45-49,1986929,1011629,975300,23179,11657,11522,1778739,978033,800706,163946,17100,146846,19142,4395,14747,1923,444,1479,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Hindu,50-54,1528509,774526,753983,16356,7705,8651,1308113,741516,566597,189057,21608,167449,13609,3352,10257,1374,345,1029,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Hindu,55-59,1214071,584082,629989,10853,5138,5715,1011052,553801,457251,183085,22713,160372,8235,2221,6014,846,209,637,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Hindu,60-64,1240989,589151,651838,13567,5978,7589,910841,542244,368597,307576,38382,269194,8187,2315,5872,818,232,586,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Hindu,65-69,955622,451936,503686,12049,5823,6226,641769,402920,238849,295927,41201,254726,5290,1827,3463,587,165,422,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Hindu,70-74,678480,324215,354265,6748,3254,3494,383957,275941,108016,284375,43585,240790,3069,1322,1747,331,113,218,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Hindu,75-79,321842,152814,169028,3004,1462,1542,169659,123618,46041,147861,27082,120779,1201,618,583,117,34,83,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Hindu,80+,385001,164752,220249,10396,6080,4316,158600,116274,42326,214447,41706,172741,1351,642,709,207,50,157,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Hindu,Age not stated,23092,12436,10656,14470,8683,5787,7060,3440,3620,1393,245,1148,148,56,92,21,12,9,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Hindu,Less than 18,10947649,5662325,5285324,10759722,5617210,5142512,178941,42101,136840,4894,1199,3695,3767,1683,2084,325,132,193,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Hindu,Less than 21,13185588,6819242,6366346,12400859,6692329,5708530,765327,122053,643274,10683,2169,8514,7763,2491,5272,956,200,756,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Muslim,All ages,2883788,1459151,1424637,1439283,806236,633047,1299549,634248,665301,131921,16322,115599,11188,2002,9186,1847,343,1504,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Muslim,0-9,600749,307304,293445,600749,307304,293445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Muslim,10-14,325108,166080,159028,319501,164273,155228,5243,1674,3569,166,47,119,183,78,105,15,8,7,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Muslim,15-19,322077,165607,156470,287562,160870,126692,33831,4539,29292,373,86,287,267,103,164,44,9,35,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Muslim,20-24,293342,151272,142070,157923,117144,40779,133434,33824,99610,1024,156,868,797,128,669,164,20,144,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Muslim,25-29,246132,122598,123534,49794,41161,8633,192359,80914,111445,2273,284,1989,1414,194,1220,292,45,247,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Muslim,30-34,192881,96758,96123,11156,8591,2565,176214,87571,88643,3557,332,3225,1657,217,1440,297,47,250,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Muslim,35-39,193362,94932,98430,3612,2304,1308,181644,91869,89775,5940,454,5486,1861,248,1613,305,57,248,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Muslim,40-44,154948,80165,74783,1950,1072,878,143351,78172,65179,7837,632,7205,1563,242,1321,247,47,200,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Muslim,45-49,137071,71259,65812,1157,572,585,124344,69549,54795,10280,916,9364,1139,191,948,151,31,120,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Muslim,50-54,103052,52530,50522,865,400,465,88905,50788,38117,12376,1162,11214,788,155,633,118,25,93,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Muslim,55-59,81110,38791,42319,560,270,290,68252,37115,31137,11766,1274,10492,461,117,344,71,15,56,0,0,0
C-03_Appendix_All_India,C1203A,29,000,State - KARNATAKA,Rural,Muslim,60-64,84460,40334,44126,1015,461,554,62688,37479,25209,20204,2252,17952,488,125,363,65,17,48,0,0,0
